Geneid,featureCounts on data 323: Counts_HISAT2 on data 31 and data 30: aligned reads (BAM),featureCounts on data 327: Counts_HISAT2 on data 35 and data 34: aligned reads (BAM),featureCounts on data 329: Counts_HISAT2 on data 37 and data 36: aligned reads (BAM),featureCounts on data 337: Counts_HISAT2 on data 45 and data 44: aligned reads (BAM),featureCounts on data 341: Counts_HISAT2 on data 49 and data 48: aligned reads (BAM),featureCounts on data 345: Counts_HISAT2 on data 53 and data 52: aligned reads (BAM),featureCounts on data 351: Counts_HISAT2 on data 59 and data 58: aligned reads (BAM),featureCounts on data 353: Counts_HISAT2 on data 61 and data 60: aligned reads (BAM),featureCounts on data 365: Counts_HISAT2 on data 73 and data 72: aligned reads (BAM)
26834,12709,37281,25916,17610,56254,17245,16291,9857,39472
26835,0,0,0,0,0,0,0,0,0
26851,78,181,70,54,168,55,63,39,154
26855,174810,762362,363361,279113,783359,381613,364470,221269,881520
2686,1194,1178,1038,776,1383,862,720,650,635
26860,399,645,1025,558,983,609,380,205,661
26863,70,132,137,101,153,152,70,29,113
26864,348,657,1017,2904,757,556,381,183,751
26865,131,175,312,174,354,187,8994,81,255
26866,164,163,188,100,176,143,10859,40,170
26869,976,1481,1472,473,1316,547,765,255,968
2687,77,40,54,47,153,44,45,10,23
26870,269,647,724,357,664,397,307,164,745
26871,1583,2756,3150,26031,4001,2444,124119,872,2542
26872,58,79,52,59,130,81,95,72,131
26873,107,146,96,81,157,92,88,28,62
2688,2,0,2,0,0,0,0,0,0
2689,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0
2690,361,443,191,328,423,239,259,140,358
2691,0,1,0,2,3,4,2,6,2
2692,0,1,0,0,0,0,0,0,0
2693,0,2,1,0,6,0,2,0,2
2694,41,23,25,6,34,13,8,27,20
2695,2,0,0,0,0,0,1,0,0
26952,0,0,0,0,0,0,0,0,0
26953,1908,6599,3021,3858,9634,4437,4866,2717,7493
26958,2384,3054,2187,2018,4852,2510,2630,2476,3233
26959,1377,1877,815,1165,3261,1582,1473,895,1833
2696,24,4,5,8,11,8,3,0,16
26960,18052,31383,22190,22325,40571,23992,23503,15077,30417
2697,17227,28315,3353,11116,34360,12607,15054,10376,14245
26973,1721,3343,1788,2868,4466,2775,2452,1836,3023
26974,489,612,382,481,853,416,463,272,575
26984,788,1337,726,937,2099,1061,1101,666,1370
26985,926,1331,841,1064,2358,1144,1148,799,1262
26986,4082,5481,3980,5078,8479,5300,4210,2655,4450
26993,2131,2705,2426,2253,3377,2104,2151,1324,1979
26994,9882,16912,10336,11779,22090,11780,12760,8223,14883
26995,747,1396,1013,990,2083,1051,1019,637,1560
26996,110,134,59,124,260,94,74,79,100
26998,0,5,0,11,18,7,5,6,4
26999,16115,20396,16370,15041,29900,17739,16514,10386,21080
27,3644,4313,2923,3662,6307,3673,3597,2527,4518
270,2,0,0,0,0,0,0,0,0
2700,0,0,2,0,8,2,0,0,4
27000,921,1159,828,918,2061,1107,1009,581,1321
27004,0,0,0,4,0,2,0,0,0
27005,377,348,321,272,547,278,210,179,267
27006,14,9,6,6,15,1,5,3,6
2701,77,64,42,58,123,30,62,25,17
27010,474,903,438,518,1477,653,690,367,943
27012,2071,5115,3521,2757,5725,3367,3848,2494,4801
27013,407,489,292,351,852,509,410,218,572
27018,5159,12009,7896,8469,16336,8500,9120,5083,13976
27019,107,80,101,80,123,130,96,72,84
2702,41,56,32,33,139,35,26,25,61
27020,6487,13924,8979,8517,18279,10534,11161,7733,15322
27022,0,0,0,0,0,0,0,0,0
27023,0,0,0,0,0,0,0,0,0
2703,4,0,0,0,0,0,0,0,2
27030,3129,4001,2353,3066,6472,3354,3202,2333,3924
27031,149,221,70,89,366,168,190,121,138
27032,6752,12701,6458,8103,18842,9043,9018,5707,12316
27033,50,44,45,43,132,56,54,38,59
27034,1162,1433,859,1011,2163,1207,1204,761,1393
27035,11,37,9,9,12,15,20,19,26
27036,1,0,6,5,10,0,0,0,0
27037,347,422,320,332,778,361,353,219,462
27039,51,88,27,40,85,47,48,37,38
27040,52,42,61,31,88,21,31,26,18
27042,1081,1705,1188,1187,2830,1588,1583,1046,1902
27043,803,601,525,526,733,521,420,323,367
27044,2029,3037,2256,2198,4630,2538,2179,1411,3192
2705,57,49,35,72,369,142,101,48,123
2706,29,35,0,15,67,60,74,18,14
27063,15,10,10,21,19,20,18,14,15
27065,1416,3168,1641,1721,4673,2667,2562,1581,3337
27067,6710,11286,7802,7938,15906,8758,8623,5570,10303
27068,1112,2337,1270,1504,4007,1868,1602,1303,2537
27069,6691,20930,10622,12563,30241,14327,16029,8836,25654
2707,40,23,19,16,11,35,17,14,33
27071,6,30,17,40,182,42,46,24,19
27072,4529,9298,5479,6478,13665,7309,7237,4254,10784
27074,10,9,10,8,17,13,9,10,5
27075,2130,4943,3123,2771,6741,4173,4473,2819,5814
27076,4,2,4,0,7,6,2,0,4
27077,326,395,322,239,520,310,308,151,384
27079,98,192,108,133,281,142,200,68,229
27085,408,394,316,236,706,355,346,230,317
27086,3866,5741,3908,4229,6720,4214,3741,2974,4732
27087,8367,7022,6115,5346,8000,4330,3963,2710,3672
27089,1459,3090,1749,1718,3691,1741,1601,1087,3757
2709,20,33,23,17,22,14,28,15,39
27090,176,202,115,188,235,152,104,79,136
27091,86,37,73,76,101,69,70,29,38
27092,541,340,380,332,576,282,274,114,218
27094,201,268,156,242,310,235,127,98,90
27095,853,1737,1098,1004,2295,1170,1132,804,1651
27097,548,971,544,748,1671,822,796,509,983
27098,212,505,44,388,500,412,42,159,370
27099,113,140,66,82,207,119,85,99,81
271,2489,3398,2613,2129,4183,2265,2095,1342,2263
2710,420,651,439,366,1138,541,600,462,677
27101,3358,7513,4708,6012,11972,6513,5873,3780,10528
27102,2612,4133,2465,2905,6795,3160,3519,2284,4243
27106,631,570,367,526,960,612,559,259,576
27107,2420,4837,2948,3539,6906,3933,3700,2247,5610
27109,717,1014,648,681,1291,837,757,629,882
27111,18,14,13,8,27,14,17,11,5
27112,136,145,80,118,160,73,72,43,110
27113,90,111,99,48,121,52,90,84,82
27115,2231,4571,1909,2253,6455,2430,2131,1409,2640
2712,0,14,2,6,0,2,0,0,2
27120,0,1,2,0,0,0,0,0,2
27121,14,20,20,11,47,18,22,31,23
27122,13019,20216,11097,12386,29978,15046,17918,11202,30152
27123,81,387,65,132,278,105,243,77,249
27124,324,196,313,187,338,219,178,131,164
27125,9622,13087,7695,9504,21379,11002,9325,6826,11703
27127,50,25,28,28,52,28,30,27,32
27128,115,333,168,241,356,179,154,81,119
27129,16,25,15,7,25,13,16,4,16
2713,98,88,34,46,151,69,70,52,71
27130,1678,1805,1245,1530,2656,1623,1360,929,1425
27131,2344,3780,1576,2501,6215,2634,2658,1586,2836
27132,530,661,515,352,919,554,468,287,545
27133,1319,2454,1996,1715,2932,1986,2045,1407,2170
27134,52,21,12,24,10,16,20,9,12
27136,6,17,20,18,54,36,60,26,16
27141,2,0,6,0,0,5,5,7,3
27143,539,629,528,606,1407,517,620,284,452
27145,654,832,878,791,1191,880,978,393,1070
27146,1031,918,790,841,1422,778,746,532,703
27147,1053,1187,833,1060,1750,964,700,417,839
27148,975,1029,831,694,1451,1059,780,590,605
27151,49,43,43,53,61,50,35,22,37
27152,2178,2784,1320,1801,4327,2026,1958,1251,2063
27153,404,375,396,386,482,302,328,185,286
27154,2760,2066,1979,1900,2823,1837,1644,1309,1857
27156,33,59,41,42,63,46,47,22,49
27158,212,147,131,158,227,138,137,106,113
27159,0,0,0,0,2,0,0,0,0
27160,1,2,0,0,2,0,0,0,0
27161,5844,5779,3629,4514,8020,4500,3623,2783,3959
27163,283,283,218,186,455,307,257,189,292
27164,0,0,0,0,0,0,0,0,0
27165,1264,1648,1122,1144,2362,1368,1405,916,1872
27166,118,177,146,131,301,169,172,87,203
2717,124,257,136,133,425,156,210,96,217
27173,691,1552,274,482,2883,452,529,374,613
27175,1377,1744,1426,1252,2021,1188,1114,785,1232
27177,0,1,0,0,1,0,0,0,2
27178,1,0,0,0,0,0,0,1,5
27179,0,0,0,0,0,0,0,0,1
27180,10,20,4,22,21,16,0,12,12
27181,60,302,62,174,488,188,143,48,116
27183,2892,3483,2546,2523,4897,2794,2760,1585,4024
27184,36,10,19,13,64,19,11,8,6
27185,68,49,40,84,142,76,38,33,52
27189,2,0,0,0,0,0,0,0,0
2719,17,16,26,23,44,36,12,17,32
27190,3,1,2,2,3,2,5,1,2
27197,164,106,44,91,194,96,102,96,91
27198,14,8,8,9,83,8,6,11,8
27199,29,49,43,44,49,48,64,66,67
272,911,693,668,839,1636,874,912,483,769
2720,570,800,501,598,1634,662,692,460,711
27201,15,24,4,33,7,2,12,1,6
27202,15,6,8,3,19,21,20,5,30
27229,644,823,711,651,1335,698,725,476,931
27230,2037,4338,1634,2546,6974,3090,3086,1765,3789
27231,3,4,3,4,0,0,2,4,6
27232,303,177,166,188,374,133,178,105,145
27233,361,446,162,358,784,323,422,198,235
27235,204,449,196,250,641,327,310,216,300
27236,758,1507,653,831,2441,1179,1157,665,1343
27237,31,10,11,32,47,18,19,26,11
27238,802,1267,881,1004,2112,973,1094,575,1302
27239,805,1194,924,781,1478,764,869,458,1145
27240,0,2,0,0,0,0,0,0,0
27241,1717,2619,1218,1846,4001,2134,1586,1251,1791
27242,1754,1867,1578,1398,2728,1604,1307,1038,1844
27243,1053,1938,1321,1398,3115,1720,1481,875,1887
27244,1576,3689,1833,2185,4801,3064,2870,1481,4500
27245,1449,899,734,831,1069,689,439,357,369
27246,1277,2323,1508,1367,3750,1839,1742,1190,1873
27247,592,1358,889,762,2034,1177,1145,656,1487
27248,1987,4118,2051,2570,6410,3176,3631,1839,5639
27249,1032,2703,1215,1613,3782,1956,1927,1169,2719
27250,2195,3226,1859,2547,5036,2801,2535,1520,2704
27252,1036,1459,795,1143,2638,1250,1272,733,1410
27253,4499,5272,3550,4640,6717,3699,4405,2950,4979
27254,269,321,259,275,590,194,268,119,117
27255,554,1249,684,599,1194,592,525,459,820
27257,395,877,543,666,1540,712,674,362,1017
27258,571,1775,1163,1267,2795,1200,1388,684,1757
27283,28,73,43,28,77,51,27,39,31
27284,4,22,18,28,64,17,10,18,30
27285,64,89,41,84,68,64,37,9,32
27286,109,93,20,88,132,98,71,35,60
27287,1,6,6,0,13,8,3,7,6
27288,5,15,10,6,4,2,4,4,0
27289,683,1170,929,882,1546,785,995,491,1196
2729,1467,2395,1284,1767,4686,2240,1977,1137,2442
27290,0,2,0,0,0,0,0,0,1
27291,965,1328,841,942,1923,1147,1052,628,1118
27292,616,1358,549,838,2065,1080,1109,716,1494
27293,5,10,8,24,3,9,15,4,3
27294,10,14,12,12,18,12,14,20,37
27295,309,439,111,215,606,309,322,251,392
27296,158,98,73,103,218,148,82,85,109
27297,1345,1926,1301,1684,3201,1439,1381,1044,1820
27299,17,9,13,20,31,17,24,16,17
273,4955,6405,4911,4755,8955,6269,5641,4057,8025
2730,934,1356,820,932,2121,1053,1336,821,1628
27300,1768,2022,1694,1764,2922,1646,1533,1042,1851
27301,102,123,124,95,227,135,90,50,162
27302,0,0,0,0,0,0,0,0,0
27303,1466,2059,813,1526,3753,1424,1572,949,1387
27304,243,383,231,247,604,286,377,199,414
27306,13,89,51,115,244,98,103,47,51
27309,542,1034,470,757,1857,821,836,532,1278
2731,660,1097,616,704,1327,837,691,473,912
27314,4878,7691,3066,4715,11859,4880,5345,3260,6002
27315,329,337,224,222,495,225,209,162,177
27316,2691,4421,2555,3178,7350,3580,3437,2222,4541
27319,211,531,388,337,492,299,294,191,467
27324,307,486,349,334,649,252,283,247,258
27327,8126,6873,6147,6460,11433,7360,5869,4406,6413
27328,1998,3019,1490,2691,3822,2029,2175,1108,2459
27329,169,172,42,83,238,123,126,132,155
2733,929,1093,802,811,1808,1006,954,538,1165
27330,1015,2133,1222,1285,2581,1466,1352,999,1692
27332,16348,21080,13746,17735,32895,19025,15692,10387,20655
27333,6012,7087,2794,5141,12948,6010,5650,3259,5546
27334,0,0,0,0,6,2,1,0,0
27335,934,2155,1510,1448,3031,1662,1617,917,2192
27336,3902,6147,3941,4579,9955,5045,4717,2743,6743
27338,115,176,150,130,198,105,123,64,112
27339,2682,2996,2096,1885,4435,2647,2417,1433,3501
2734,9039,9700,7399,7125,15506,9774,8009,5512,10449
27340,1705,2043,1197,1468,3475,1871,1572,938,2087
27341,970,1271,782,878,1775,830,955,509,1376
27342,2311,3057,2322,2288,4506,2706,2556,1458,2858
27343,460,464,357,321,529,369,289,235,351
27344,1672,2741,2074,1805,2887,1934,1800,1144,1557
27345,3734,5178,3218,3665,6470,3398,3680,2530,4675
27346,218,663,330,331,1076,437,519,345,660
27347,5850,7594,5489,7667,14790,7287,5960,4318,9131
27348,556,662,440,429,1138,576,594,332,628
27349,198,286,214,216,432,225,224,125,244
2735,38,16,21,22,60,43,43,18,20
27350,8,27,15,23,9,29,20,8,18
27351,2508,3241,2115,2403,4603,2266,2159,1516,2568
27352,1992,2509,1734,1808,3379,1565,1560,1034,1742
2736,85,69,18,75,59,54,38,28,46
2737,1068,754,329,520,1100,580,540,244,440
2738,59,58,54,23,53,34,38,38,44
2739,1972,5485,2789,3103,8681,3776,4340,2678,5712
274,4744,3727,3737,3739,7073,4233,3568,1821,3230
2740,21,50,10,10,41,19,18,16,16
2741,20,27,9,10,45,23,12,21,12
2742,399,745,421,488,941,427,504,233,650
27429,154,245,134,136,325,163,210,72,211
2743,2065,5651,3055,3480,7991,4023,4890,2692,6913
27430,2108,5042,2765,3073,6803,4087,3799,2431,4650
27433,94,121,76,108,181,106,112,68,99
27434,216,213,132,135,286,132,139,113,114
27436,1346,2113,1113,1560,3797,1655,1867,1083,1966
27437,0,0,0,2,0,0,0,0,0
27439,682,561,535,445,799,348,422,340,596
2744,10863,25893,15807,16559,35261,20808,22329,15437,31136
27440,228,348,232,290,500,190,279,143,296
27442,0,0,0,1,0,2,0,2,2
27443,950,570,433,523,1122,650,540,243,472
27445,29843,34956,36939,34709,42501,33488,26843,20575,31577
2745,418,1033,621,730,1518,894,775,458,1102
2746,16301,24333,7901,12388,38136,15952,16070,9523,17411
2747,850,1023,506,741,1436,719,782,594,924
2749,253,182,212,178,195,164,123,85,105
275,331,404,334,243,592,330,267,245,325
2752,88928,108516,29314,47104,180579,61260,63889,41294,64129
276,0,0,0,3,0,0,2,1,0
2760,1545,1988,794,1296,3454,1621,1452,871,1600
2762,376,408,336,334,650,348,271,231,312
2764,5569,12487,7300,8556,17461,9163,10056,5549,11977
2765,0,0,2,0,0,0,3,0,4
2766,106,107,69,99,193,158,76,59,144
2767,2217,2128,1545,1500,2118,1157,1330,774,1289
2768,1530,1125,784,985,1704,1027,752,484,860
2769,65,111,62,78,161,39,37,45,69
277,281,411,228,230,541,287,255,221,279
2770,1855,4250,2651,3003,6921,3686,3678,1992,4778
2771,2459,3451,2074,2822,5437,2664,2776,1519,2841
2773,1673,2520,1399,1937,4516,2036,2025,1352,2179
2774,2475,4280,2885,2779,6001,3249,2958,1929,3533
2775,12000,9696,9105,8655,10571,8913,6578,5625,6815
2776,10065,16345,8135,11038,23143,11121,12569,8323,14427
2778,17675,22489,19548,17278,30752,21584,20601,11404,24622
2779,0,3,2,2,23,0,2,1,2
278,0,0,4,2,0,0,0,2,0
2780,124,123,81,61,197,73,94,89,87
2781,3131,5057,3632,3460,6237,3826,3574,2071,4336
2782,17065,20356,15543,15149,29459,15321,13084,8529,15033
2783,778,613,515,419,771,453,380,241,306
2784,117,101,91,67,179,52,43,48,42
2785,1299,3646,2909,2541,3870,2309,2573,1437,2782
2786,1649,1607,1026,1029,2295,1045,1202,556,1143
2787,158,183,89,122,466,169,148,68,97
2788,1543,1096,1163,1002,1335,921,814,361,615
279,35,59,59,59,154,43,65,16,88
2790,6,12,15,11,14,11,10,2,6
2791,134,249,111,259,657,226,204,156,199
2792,0,0,0,0,0,0,0,0,0
2793,27,32,16,36,31,32,18,22,18
2794,0,0,0,0,0,0,0,0,0
2796,74,90,53,58,231,81,96,60,117
2797,73,57,26,41,40,39,37,38,32
2798,785,798,321,483,978,661,595,485,669
2799,2211,3379,1647,2148,6182,2603,3007,1736,3377
28,67,16,36,35,42,41,12,19,3
280,1492,2166,1270,1476,2967,1500,1329,1160,1497
2800,1900,1862,1613,1605,3263,1962,1550,1001,1583
2801,2622,3528,2637,2622,4692,2884,2611,1582,3282
2802,7075,6899,5781,5633,9148,5364,4865,3391,5263
2803,12254,13817,9638,12295,20079,12877,9654,6241,11742
2804,22605,26141,20874,23350,37993,26808,22258,13455,28828
2805,3934,8308,5327,4947,10549,6530,5880,3605,9850
2806,2689,5019,3434,2975,7003,4215,4057,2617,5347
280636,369,973,561,559,997,622,697,345,784
280655,39,28,18,17,33,16,25,24,16
280657,0,0,0,0,0,0,0,0,0
280658,0,0,0,0,0,0,0,0,0
280659,0,0,0,0,0,0,0,0,0
280660,0,0,0,0,0,0,0,0,0
280664,0,3,0,0,2,0,2,0,0
2810,4,4,0,0,0,0,0,2,4
2811,136,84,74,71,72,80,49,34,37
2812,0,0,0,0,0,0,0,0,0
2813,1,0,0,0,2,0,1,0,0
2814,6,0,5,1,4,4,0,2,2
2815,4,4,0,0,14,0,2,2,0
2817,2035,1610,1756,1281,2147,1371,1175,782,965
2819,120,240,145,138,470,199,153,134,140
2820,5014,7550,3420,5303,10676,4992,5575,3437,6683
2821,7524,8351,5349,5317,11103,7059,5993,4241,8369
2822,1353,1836,1113,1237,2528,1351,1434,1024,1411
28227,0,0,0,0,0,0,0,0,0
2823,48172,109931,44901,60621,155312,62849,78128,46497,90985
28231,144,141,57,104,181,138,86,76,127
28232,692,648,461,572,1164,757,450,407,740
28234,0,0,0,0,3,0,0,2,0
2824,22020,40224,10813,20744,66356,24175,30439,18370,29808
2825,3,3,4,4,14,3,1,2,2
282566,109,130,77,78,202,97,112,69,139
2826,16,26,9,12,16,13,12,15,18
282616,2,6,4,0,0,2,2,3,2
282617,0,0,0,0,0,2,0,2,0
282618,2,4,2,0,1,3,3,2,1
282679,172,210,116,140,265,217,180,130,212
2827,108,219,49,88,261,116,78,62,133
282706,0,0,0,1,0,0,0,0,0
282763,31,38,33,14,50,30,56,24,24
282770,0,0,0,0,0,0,2,0,0
282775,0,0,0,0,0,0,0,0,0
2828,37,15,27,25,54,22,8,12,21
282808,29,35,22,52,66,34,29,20,20
282809,726,976,500,785,1607,827,923,523,1073
282890,0,0,0,0,0,0,0,0,0
2829,0,0,1,0,0,0,0,0,0
282966,0,2,0,0,0,0,6,2,3
282969,33,70,39,24,79,36,33,31,46
282973,2946,1638,1748,2793,2962,2482,1704,1241,1242
282974,777,885,802,596,975,522,579,342,718
282980,1,4,4,2,2,0,3,0,2
28299,0,0,0,0,4,0,0,0,0
282991,1197,2624,1652,1942,4067,1985,2094,1278,3076
282996,202,179,164,135,330,158,136,111,158
282997,14,8,9,2,16,17,6,9,13
283,3,3,3,5,7,5,4,4,6
2830,17,40,49,18,31,26,69,24,43
283011,129,163,90,91,305,151,118,111,148
283025,0,0,0,0,0,0,0,0,0
283033,0,0,3,0,4,2,0,0,0
283038,18,24,24,27,61,27,23,29,29
283045,101,206,108,106,351,167,199,118,237
283050,102,88,81,62,119,62,57,60,51
283078,673,1417,784,665,1940,756,914,590,1197
283080,1,4,4,0,2,2,2,1,2
283089,164,207,102,148,199,166,143,98,163
283092,0,0,0,0,0,0,0,0,0
283093,0,0,0,1,0,0,0,0,0
2831,2,40,19,10,21,3,7,3,8
283102,9,0,0,2,2,0,4,0,0
283104,129,283,143,171,346,201,236,168,283
283106,399,702,410,496,943,537,496,310,698
283111,2,0,0,2,0,7,4,6,0
283116,4,0,0,2,0,0,0,0,2
283120,0,0,0,0,0,0,0,0,2
283129,10,0,0,1,4,5,1,6,0
283130,128,142,90,71,150,105,89,65,70
283131,6977,3433,2720,4288,6094,4922,2332,1589,2224
283140,118,74,76,48,115,59,65,61,60
283143,59,99,60,70,120,64,68,40,76
283149,810,297,476,391,590,348,241,221,223
283150,8,3,10,0,0,1,3,12,0
283152,11,14,19,3,19,25,11,3,15
283159,1,4,2,0,0,4,2,0,2
28316,1666,1812,997,1627,3440,1678,1390,844,1692
283160,0,4,4,2,0,0,0,0,0
283162,0,0,0,0,8,0,0,0,0
283165,4,6,12,5,10,14,13,6,15
283171,1,0,0,0,0,2,2,0,0
283174,2720,1748,1164,1354,2367,1216,978,1089,1469
283177,309,169,103,72,182,95,63,90,123
283189,0,0,0,0,0,0,0,0,0
283194,2,5,2,3,8,1,5,2,7
283197,0,0,0,0,0,1,2,0,0
2832,0,0,0,0,0,0,0,0,0
283208,14,11,1,16,28,11,14,4,10
283209,9716,20439,15008,15559,24921,15531,18667,12116,26248
283212,92,101,95,58,115,61,73,44,123
283214,0,0,0,1,1,0,3,6,0
283219,332,398,321,337,554,308,282,203,378
283229,29,38,19,33,74,25,37,21,27
283232,242,219,110,132,318,146,229,89,191
283234,211,111,173,134,271,142,150,49,75
283237,343,626,328,471,863,469,509,373,568
283238,302,249,160,142,338,110,188,223,185
283248,279,266,267,208,536,243,212,148,282
283254,110,128,102,105,202,129,130,61,142
283267,1726,1791,1510,1584,2934,1717,1633,1220,1716
283284,172,138,87,137,250,145,94,73,118
283297,76,78,49,76,66,24,35,40,25
283298,56,56,35,58,158,66,46,31,58
283299,0,0,0,0,0,0,0,0,0
2833,4,10,14,11,8,3,3,2,0
283303,0,0,0,0,0,0,0,0,0
283310,908,2228,1452,1201,2025,1734,1725,1358,2388
283314,219,224,171,185,160,157,112,128,125
283316,199,605,300,352,417,217,306,140,270
283332,9,12,13,3,12,7,3,6,14
283335,255,137,133,134,208,188,157,71,156
283337,1030,1312,828,955,1880,1076,949,622,1216
283345,74,55,35,39,68,67,49,45,78
283349,508,766,662,535,1152,642,548,473,578
283352,14,33,20,20,17,18,8,20,17
283358,508,227,267,273,497,228,215,142,117
283365,0,0,0,0,0,0,0,0,0
28337,0,0,0,0,0,0,0,0,0
283373,2786,2061,1923,1918,2682,1855,1469,1437,1559
283375,22,12,2,0,11,10,5,4,2
283377,138,203,124,90,280,83,143,73,127
28338,0,0,0,0,0,0,0,0,0
283383,91,139,121,101,238,87,112,47,76
283385,160,178,149,143,248,154,175,106,233
28339,0,0,0,0,0,0,0,0,0
283392,468,855,475,472,1205,571,621,387,608
2834,70,163,81,83,396,109,153,98,128
28340,0,0,0,0,0,0,0,0,0
283403,2,1,4,4,0,0,2,0,0
283404,13,40,26,27,55,52,20,9,20
28341,0,0,0,0,0,0,0,0,0
283416,29,27,9,19,56,18,18,14,26
283417,869,1236,691,706,1740,460,989,622,818
28342,0,0,0,0,0,0,0,0,0
283420,12,84,44,38,213,109,118,66,80
283422,0,0,0,2,6,2,2,2,0
28343,0,0,0,0,0,0,0,0,0
283431,75,177,90,142,191,90,73,65,85
283432,1,0,0,0,9,1,1,4,0
28344,0,0,0,0,0,0,0,0,0
283440,36,23,13,10,45,18,10,21,13
283446,20,33,19,24,27,27,31,27,23
28345,0,0,0,0,0,0,0,0,0
283450,16978,15677,16967,13205,20833,14378,11922,9415,13786
283455,6759,5279,5137,4210,6803,4693,4180,3681,4541
283459,1114,3889,1210,1122,4540,1177,2110,1214,2466
28346,0,0,0,0,0,0,0,0,0
283460,1,1,1,1,0,0,0,0,0
283461,5,9,2,12,44,12,17,13,5
283463,223,212,221,124,145,68,108,41,44
283464,1260,1386,583,1148,2137,1166,973,631,1460
28347,0,0,0,0,0,0,0,0,0
283471,6,1,4,6,0,2,0,1,2
28348,0,0,0,0,0,0,0,0,0
283480,1610,1451,740,753,2442,1090,964,1058,1363
283481,314,291,157,158,532,289,246,183,289
283483,34,8,30,24,11,27,17,1,19
283487,66,55,37,65,81,37,34,27,56
283489,456,636,517,447,989,596,486,341,489
28349,0,0,0,0,0,0,0,0,0
283491,0,2,1,3,0,2,0,0,0
2835,736,1401,795,945,1860,1071,1156,671,1349
28350,0,0,0,0,0,0,0,0,0
283507,71,117,49,61,143,76,85,65,81
28351,0,0,0,1,0,0,0,0,0
283514,335,364,233,270,523,216,225,130,223
283518,103,85,48,61,119,99,107,60,46
28352,0,0,0,0,0,0,0,0,0
283521,167,123,78,90,173,87,75,72,106
28353,0,0,0,0,0,0,0,0,0
283537,503,855,400,525,1489,656,664,460,813
28354,0,0,0,0,0,0,0,0,0
283547,550,201,165,368,563,394,281,155,276
28355,0,0,0,0,0,0,0,0,0
283551,54,37,27,18,53,17,13,16,16
283553,16,4,7,4,5,0,0,3,2
283554,1003,2382,1258,1499,3701,1951,2654,1475,3141
28356,0,0,0,0,0,0,0,0,0
28357,0,0,0,0,0,0,0,0,0
283571,357,293,190,205,635,228,220,211,230
283575,11,12,2,8,0,6,9,6,6
283576,1532,1572,1220,1143,2615,1450,1341,793,1812
283578,3866,6851,3345,4487,10144,4659,5061,3462,5849
283579,8,5,1,4,2,3,9,4,5
28358,0,0,0,0,0,0,0,0,0
283585,0,1,0,0,0,0,0,2,1
283587,0,4,4,1,3,2,2,7,2
28359,0,0,0,0,0,0,0,0,0
283592,0,0,0,0,0,0,0,0,0
283596,74,176,86,76,206,88,101,64,99
283598,0,0,0,0,0,0,0,0,0
28360,0,0,0,0,0,0,0,0,0
283600,0,0,1,0,0,0,0,0,1
283601,0,4,0,2,6,0,6,0,0
28361,0,0,0,0,0,0,0,0,0
28362,0,0,0,0,0,0,0,0,0
283624,4578,6398,4062,4683,10115,5795,5161,4057,6102
283629,226,133,123,130,256,111,137,119,125
28363,0,0,0,0,0,0,0,0,0
283635,1157,1732,991,1559,3117,1620,1380,782,1801
283638,5011,3138,3688,2692,3612,2207,2086,1445,1854
28364,0,0,0,0,0,0,0,0,0
283643,102,118,85,69,135,64,56,37,44
283651,24,11,8,25,36,13,28,21,14
283652,255,413,174,244,598,215,329,250,383
283659,463,342,251,328,715,315,345,215,269
28366,0,0,0,0,0,0,0,0,0
283663,22,15,27,12,53,43,22,12,21
28367,0,0,0,0,0,0,0,0,0
283673,34,58,34,53,35,24,29,20,22
283677,141,80,58,58,173,66,83,72,106
28368,0,0,0,0,0,0,0,0,0
283683,485,786,464,476,1250,525,541,391,618
283685,0,0,2,0,0,0,0,0,1
283687,25,65,43,55,93,47,52,21,38
283688,0,0,0,0,18,0,0,0,0
28369,0,0,0,0,0,0,0,0,0
283692,200,90,115,89,138,99,85,38,61
283693,36,17,19,17,31,15,10,5,7
283694,0,0,0,0,0,0,0,0,0
2837,8,4,2,6,4,4,2,5,0
28370,0,0,0,0,0,0,0,0,0
28371,0,0,0,0,0,0,0,0,0
283710,0,0,0,0,1,0,1,0,1
28372,0,0,0,0,0,0,0,0,0
283726,184,140,58,81,227,74,122,67,97
