Geneid,featureCounts on data 314: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 322: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 324: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 332: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 340: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 346: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
54088,6,2,2,5,3,1,5,4,1
54089,0,0,0,0,0,0,0,0,0
5409,24,10,20,32,25,12,7,9,5
54090,0,0,1,0,0,0,0,0,0
54093,1148,770,766,965,851,651,881,1217,736
54097,4,9,11,13,9,8,16,2,0
54101,5,0,2,0,2,0,0,0,0
54102,5,3,4,3,21,6,2,2,2
54103,992,848,705,937,807,787,1314,1368,959
54106,8,11,18,14,13,15,9,19,20
54107,1797,1444,1359,2646,2060,1396,2285,2124,1925
54108,339,166,111,227,283,162,265,398,169
5411,7837,4461,5038,7661,5981,4366,5428,7396,4836
54112,408,187,214,383,502,250,329,442,335
5412,7072,4613,4060,7885,7171,4692,7939,10028,6135
5413,24,11,7,16,20,14,16,6,11
5414,7695,5809,7282,11322,7352,7527,9034,17108,6645
54143,0,0,0,0,0,0,0,0,0
541465,0,0,0,0,0,0,0,0,0
541466,2,2,6,20,15,3,3,7,6
541468,392,163,208,238,258,179,249,439,176
541471,103,89,98,127,111,71,110,84,73
541473,17,1,16,16,11,9,2,15,8
54148,1711,1134,933,1748,1569,1124,1717,1967,1366
54149,917,788,414,1260,1093,842,1478,3773,654
541565,89,61,99,111,78,51,98,87,80
541578,458,245,324,549,400,303,445,589,416
54165,4992,3870,2751,5210,5132,3108,5674,6480,4546
54187,916,556,538,1049,910,661,1001,1082,955
5420,2654,1901,1602,3963,2683,1465,1981,2985,1782
54205,13879,12567,12567,21892,16699,12331,18797,19078,15968
54206,2149,1316,966,2120,1823,1370,2105,2184,2134
54207,1379,617,690,1130,801,765,1024,1266,1113
54209,13,68,37,125,128,83,128,187,69
54210,1,27,6,8,19,8,4,0,2
54212,6056,4469,4550,7089,4905,4104,6926,6073,5365
5422,1895,1530,1214,1938,1500,1256,1845,2328,1452
54221,29,22,32,20,38,41,28,48,42
5423,967,728,708,1320,1059,718,1131,1176,932
5424,106,40,88,120,102,46,81,94,61
5425,605,385,324,758,667,459,557,801,530
5426,734,829,921,1251,671,686,395,1067,547
5427,200,113,78,84,86,75,94,164,95
542767,3,3,3,5,6,0,4,6,1
5428,1562,909,1062,1791,1245,1041,1362,1706,1264
5429,814,615,578,760,654,451,708,1031,603
5430,10082,3140,4805,5828,5595,4478,6446,8158,4553
5431,9191,6204,5544,11943,10387,7687,12854,12089,11768
5432,1394,990,1012,1991,1508,1143,1715,1934,1653
54328,688,393,405,761,587,417,662,755,567
54329,1808,1121,1051,2391,2017,1473,2384,2391,2199
5433,1591,816,768,1645,1219,888,1264,1595,1059
54331,8306,5967,6269,12531,9078,6519,9292,11521,8340
54332,14128,9251,9241,16870,12071,10295,15956,16320,14412
5434,1671,721,1072,1839,1230,853,1298,1604,1182
54344,118,95,88,163,152,79,143,169,130
54345,24,10,3,20,10,1,5,8,2
54346,0,2,0,0,0,0,0,0,0
5435,1702,1038,1258,1979,1324,885,1233,1506,1026
5436,351,362,260,563,502,311,459,640,380
54360,3,32,5,29,17,22,23,26,30
54361,76,53,46,86,38,54,54,98,36
54363,0,0,0,0,2,2,0,0,2
5437,450,378,414,632,581,403,568,675,559
5438,866,534,752,1075,963,725,953,1052,889
54386,15064,9267,9988,18836,14703,10886,16964,18361,15990
5439,248,163,195,313,269,134,226,301,187
5440,2919,2740,2514,4558,3650,2529,4333,4080,3622
54407,9094,5903,4541,12727,8486,7020,10614,13329,10039
5441,379,253,357,463,415,258,314,433,426
54413,5069,2081,2214,3728,3281,1945,2959,4651,2507
54414,2401,1361,1321,2541,2136,1468,2531,2481,2169
5442,816,409,545,733,596,466,599,806,467
54429,126,62,51,38,73,63,60,102,71
5443,12,6,5,15,5,1,11,15,6
54431,7072,4787,4152,7290,6470,4776,7815,8474,6908
54432,744,515,458,1006,720,536,863,976,914
54433,149,81,78,162,81,74,119,152,78
54434,5219,1627,2373,3547,2896,1907,2857,4135,2209
54435,0,0,0,0,0,0,0,0,0
54436,57,63,91,100,126,59,99,114,62
54437,529,236,408,509,412,209,269,526,214
54438,17061,7491,6752,16325,11621,8468,11940,15465,10658
54439,5285,3628,3622,5813,5597,3896,5848,6565,5044
5444,35,41,16,37,26,29,38,57,35
54440,45,66,27,112,122,71,92,122,40
54441,541,401,791,536,347,299,310,598,283
54442,352,282,258,409,327,211,393,556,335
54443,4485,4111,3396,8337,4542,5082,6632,15076,3305
5445,4785,4168,941,2533,6480,1832,4049,6284,3248
54453,2662,2561,1254,2411,2986,1584,2563,3827,1937
54454,4209,3132,2521,3584,3146,2215,3344,4439,2859
54455,1660,966,919,1462,1245,1057,1371,1663,1288
54456,256,235,155,241,142,136,50,293,88
54457,122,106,123,115,109,84,86,161,97
54458,1539,862,1013,1604,1322,912,1504,1527,1290
5446,42,61,4,22,72,32,44,59,38
54460,2960,2637,2621,4269,3596,2497,4389,4198,3487
54461,1148,854,1023,1522,1112,830,1190,1227,1079
54462,20013,11808,12209,20771,15881,12080,19662,23006,14666
54463,5810,3329,2670,7061,3927,4313,7560,7228,6541
54464,7158,5220,4738,6133,5826,4390,6780,7991,5771
54465,1221,854,695,1279,1031,843,1599,1306,1047
54466,56,37,31,47,47,27,52,71,47
54467,11116,8405,7753,12926,10413,8038,11558,15583,9362
54468,2553,1739,1427,2547,2299,1647,2551,2631,2401
54469,1956,1787,1266,2246,2264,1441,2258,2518,2051
5447,1083,549,607,1077,968,672,915,1192,942
54470,313,304,172,449,383,240,382,488,342
54471,3194,1552,1624,3123,2441,1662,2608,3298,2207
54472,8089,2834,4524,6879,4558,3097,5042,6556,3918
54474,0,0,0,0,0,0,0,0,0
54475,526,256,305,534,377,288,359,432,294
54476,4073,2654,2469,4543,3482,2702,3670,4472,3163
54477,10968,7614,8202,10270,8163,6244,8836,10347,7379
54478,21,20,27,14,6,15,8,11,2
54480,1097,708,805,1121,808,731,953,1165,721
54482,912,678,505,770,624,631,751,1083,661
54487,1440,985,1217,1653,1236,921,1170,1498,966
5449,6,4,11,2,7,2,4,4,1
54490,0,0,0,0,0,0,0,0,0
54491,705,993,487,1196,1110,763,974,1182,793
54492,1820,986,936,1725,1189,496,964,1084,584
54494,619,489,452,647,672,464,807,932,566
54495,8572,5658,4460,9148,8080,6037,9892,10045,8580
54496,1168,768,1151,1222,968,809,1000,1146,900
54497,7849,4790,4736,8932,6767,5460,8787,8721,7913
54498,670,574,242,675,674,408,531,996,549
54499,4638,3493,2513,5347,5242,3314,5591,5858,4907
545,6265,4516,4356,6421,5091,4583,6881,7417,5820
5450,4,1,3,23,10,3,11,19,5
54502,15,61,37,85,119,67,54,103,52
54503,1001,691,511,1091,958,724,1096,1168,1007
54504,81,245,63,371,380,146,117,236,170
54505,3815,2781,2577,4174,3666,2706,4092,4304,3422
54507,98,118,133,60,68,78,99,118,57
54508,8,4,2,4,10,9,11,4,4
54509,18,4,17,17,10,16,21,18,14
5451,5294,2937,1671,2867,3407,2208,3718,5086,2851
54510,548,577,437,651,1260,508,573,696,571
54511,2863,2310,2120,3570,2607,2331,4190,3943,3326
54512,181,140,145,240,213,122,220,185,218
54514,53,31,47,39,39,44,49,55,30
54516,1226,1075,911,2022,1289,1182,1658,2006,1486
54517,1279,895,1125,1640,1165,937,1375,1458,1353
54518,124,333,385,596,379,364,391,644,211
5452,292,175,336,372,220,168,240,352,151
54520,3944,2860,2895,3783,2962,2344,2979,3586,2834
54521,3821,2720,2935,4207,3696,2539,3841,4870,3177
54522,503,306,364,461,369,281,382,473,327
54529,3622,2427,1726,4404,3265,2466,4086,3524,3803
5453,214,101,115,170,186,84,113,129,97
54531,587,330,403,649,394,303,414,564,326
54532,3517,3287,1654,3311,4275,2280,3437,5582,3135
54534,1272,1055,787,1630,1554,999,1592,1534,1536
54535,54,32,18,0,33,40,4,22,18
54536,3704,2837,2770,4935,3938,2984,4390,4511,3590
54537,1025,920,728,1052,941,705,1020,1238,781
54538,107,74,88,134,167,85,95,177,113
54539,790,535,612,1109,738,472,879,838,991
5454,3802,1741,995,2010,2597,1099,2266,2809,1616
54540,1364,882,1167,1449,983,837,852,1250,693
54541,891,642,290,700,1116,510,803,1029,704
54542,6302,3156,3817,6814,5483,3480,5690,6520,5112
54543,2113,2456,2042,3686,2919,1999,2676,2767,2694
54544,0,0,0,0,0,0,0,0,0
54545,4163,2011,2207,3997,3551,2361,3146,3913,3110
54546,0,0,0,0,0,0,0,0,0
54549,1346,616,835,1111,682,561,662,1085,457
5455,391,229,257,465,386,174,282,371,269
54550,1128,509,604,601,665,402,474,1042,520
54551,308,126,211,262,160,135,220,268,165
54552,3352,1608,1829,2753,2536,1601,2626,3769,2212
54553,373,305,216,222,337,179,239,371,271
54554,705,528,335,677,678,473,784,892,709
54555,783,543,543,1072,702,470,744,804,624
54556,1442,1148,777,1473,1647,939,1713,1797,1469
54557,18806,11520,14692,21854,17284,11774,21682,19762,17772
54558,1327,1078,698,1138,1103,869,1215,1653,967
5456,72,55,12,62,74,26,60,79,39
54566,6814,3360,3538,6019,4737,3058,4436,6038,3729
54567,95,82,54,102,102,53,38,90,38
5457,39,20,3,13,19,4,34,17,16
54575,0,0,0,0,0,0,0,0,0
54576,0,0,0,0,0,0,0,0,0
54577,0,0,0,0,0,0,0,0,0
54578,0,0,0,0,0,0,0,0,0
54579,0,0,0,0,0,0,0,0,0
5458,2,0,0,0,0,2,0,0,0
54581,807,624,702,965,653,497,691,959,629
54583,6436,4626,3336,6406,6226,3949,6392,7856,5522
54584,62,20,52,80,54,37,39,36,41
54585,4254,2510,2517,4578,3963,2920,4824,4814,4257
54586,56,32,45,46,28,37,42,83,34
54587,349,224,307,402,205,155,200,179,205
5459,0,0,0,2,0,0,0,0,0
54596,10,22,14,72,0,12,8,35,16
546,38591,20544,21656,35570,29003,21472,34422,37265,28940
5460,4,0,0,0,0,0,0,0,0
54600,0,0,0,0,0,0,0,0,0
54602,12114,6708,6787,14696,11705,9211,15502,14928,14218
54606,963,753,730,1184,984,786,1048,1264,938
54617,3235,2358,2792,3433,2883,2107,2928,3578,2492
54619,534,385,242,386,427,310,477,686,390
5462,5,2,6,1,2,0,0,2,2
54620,1305,735,1206,1658,964,616,979,1165,931
54621,469,399,241,573,528,315,529,573,394
54622,2376,1727,1783,3205,2351,1976,2944,2674,2334
54623,2581,1163,1491,2606,1967,1321,1985,2729,2031
54625,1658,1769,1390,2095,2266,1473,2106,2928,1909
54626,4,1,0,6,0,0,0,0,0
54627,517,386,392,717,478,476,807,787,560
54629,7986,5706,3756,8316,7002,5184,7545,10443,6945
5463,2789,1330,1983,2718,2244,1344,2199,2924,1651
5464,4166,3447,3477,6732,5257,4296,7185,6759,6454
5465,2074,1644,618,1544,2416,1020,1756,2672,1481
54657,0,0,0,0,0,0,0,0,0
54658,0,0,0,0,0,0,0,0,0
54659,0,0,0,0,0,0,0,0,0
54660,588,291,336,250,262,210,285,400,241
54661,177,100,136,107,95,78,134,112,55
54662,1465,691,932,1251,1038,829,1088,1448,888
54663,545,361,408,782,509,452,670,707,644
54664,9970,6451,4688,9755,10785,6990,12433,14035,10120
54665,4085,2162,1531,3358,3492,2382,3771,4278,3139
5467,1474,693,1264,1410,989,617,850,1338,616
54674,4735,2845,2375,4642,3917,3344,6392,5290,5035
54675,1061,746,727,934,1157,922,1108,1484,1140
54676,692,497,574,773,584,440,652,729,520
54677,1275,937,883,1272,1363,913,1351,1651,1255
5468,323,302,386,434,596,327,393,469,401
54680,2891,1806,1703,2615,2310,1723,2587,3294,2114
54681,1912,1182,1531,2089,1687,1231,1696,2216,1769
54682,909,398,471,815,726,336,755,822,599
5469,3476,1865,1823,2934,2842,1830,2901,3727,2411
547,66588,22192,42532,51356,41955,30069,42358,60222,32419
5470,14,11,6,9,10,7,2,21,6
54700,890,616,480,1141,1085,570,801,982,1043
54704,27503,14665,12302,30859,24685,20566,30455,25864,30036
54707,363,187,175,363,254,192,308,362,277
54708,2185,1415,1056,1679,1790,1216,1950,2450,1513
5471,1371,975,729,1388,1635,999,1534,1820,1628
54714,98,24,54,73,63,51,110,76,94
54715,19950,8654,11172,19688,13902,10707,17023,16838,14875
54716,92,79,66,66,262,70,87,151,96
54718,17,15,13,21,32,10,36,33,17
54726,4478,2160,2266,3926,3162,2314,3270,4746,2876
54729,0,0,0,0,0,0,0,0,0
5473,0,4,2,18,1122,6,2,3,1
54732,1664,908,1001,1982,1709,943,1529,1697,1390
54733,281,177,175,285,268,214,245,346,344
54734,457,395,238,732,393,322,431,534,412
54737,10703,6779,7529,11179,7623,6593,8283,10039,7653
54738,3,3,0,5,6,4,4,6,4
54739,1655,1014,1026,1255,1213,805,1312,1212,885
54741,1472,1597,583,1198,2112,875,1550,2537,1438
54742,9,6,16,18,6,5,21,14,11
54749,8497,4850,5288,10528,5881,6187,10947,8899,7923
5475,1037,671,847,1297,832,647,1106,987,933
54751,26,31,36,45,71,23,30,42,17
54752,43,19,24,44,27,16,18,40,32
54753,1499,683,1125,1385,1095,710,1018,1452,905
54754,27,16,21,16,11,24,20,30,10
54756,1360,916,348,926,1205,561,904,1527,839
54757,289,198,157,184,294,158,224,264,210
54758,674,428,544,757,605,373,504,713,471
5476,1548,747,877,1480,1468,868,1285,1712,1239
54760,60,22,29,65,43,31,53,28,45
54762,1912,1640,449,990,1659,627,1605,1845,1190
54763,7,12,5,5,15,3,14,5,7
54764,8650,5568,4946,9345,7661,5641,9040,9496,7539
54765,21444,10650,12660,22197,14186,12861,17626,20524,13065
54766,0,1,2,8,2,2,16,7,2
54768,1695,1668,1648,2004,1336,1253,1381,1716,620
54769,28885,16550,19092,37408,20694,21174,36922,29575,31565
54776,2641,1321,1806,2655,2231,1064,1596,1980,1492
54777,1221,1328,1440,1333,481,517,514,941,393
54778,5186,2615,2821,4360,4078,3077,4657,5510,3361
5478,9105,7874,9095,15238,10713,9023,12891,12791,10735
54780,510,504,349,598,586,440,691,766,554
54784,201,145,197,328,237,149,230,280,197
54785,121,67,69,161,108,61,116,144,98
54788,1767,968,1048,1777,1570,989,1618,1759,1317
5479,1142,880,759,1667,1504,899,1233,1533,1158
54790,4506,3025,2646,3834,3517,2214,3313,4726,2668
54793,1472,952,1022,1591,1271,1089,1917,1888,1454
54795,210,123,197,194,114,109,150,197,104
54796,73,106,77,88,237,91,82,174,82
54797,151,160,158,270,207,149,195,315,171
54798,3551,1354,1365,3098,2358,1379,2934,2958,2034
54799,2069,1453,1157,1687,1471,1303,1813,2342,1426
5480,179,94,68,90,112,82,73,179,125
54800,16864,13651,10703,18452,20772,13136,27386,23240,22492
54801,1834,1509,1023,1826,2010,1380,2214,2723,1752
54802,1167,1019,846,1323,1156,797,1155,1284,1062
54805,1781,749,990,1548,1208,843,1316,1666,862
54806,18014,11919,13043,13068,9454,8281,11120,12962,9896
54807,643,525,532,574,466,413,563,788,470
54808,4068,2637,2613,4486,3532,2719,3849,4544,3523
54809,330,463,289,902,549,388,548,646,465
5481,3253,2014,2273,4575,3040,2463,3632,3526,3330
54810,398,259,232,412,353,202,337,329,314
54811,3129,2331,2039,3429,2882,2210,3178,3603,2328
54812,5910,3730,3314,6965,5456,4220,6599,6594,6137
54813,3908,2510,1941,4239,3705,2746,4310,4786,3692
54814,176,67,85,194,202,98,177,168,145
54815,1557,754,975,1789,1321,800,1168,1623,896
54816,7343,5089,3982,7048,6194,5174,8166,8776,6503
54819,790,737,541,949,914,546,933,1052,861
54820,2,0,0,0,2,0,1,2,0
54821,121,45,29,36,94,75,88,165,63
54822,7254,5705,5360,7348,6165,4928,7425,8171,6216
54823,1303,1103,979,1623,1441,923,1499,1651,1344
54825,162,114,125,112,112,60,96,138,49
54826,897,817,654,1195,1048,741,1287,1232,1059
54827,42,39,23,31,23,17,43,40,37
54828,3247,1881,2048,3290,2347,2066,2959,3488,2737
54829,193,87,87,88,100,86,209,173,147
54830,9,10,3,22,5,13,20,25,13
54831,6,2,4,4,9,4,1,11,0
548313,0,0,0,0,0,0,0,0,0
54832,35296,25238,21792,31671,26619,22454,34641,40263,33206
54834,5910,4110,3691,5581,4615,3679,5524,6276,4879
54836,180,66,28,270,71,33,91,196,69
54838,1845,1007,888,1695,1504,975,1552,1903,1310
54839,3390,2404,2235,3556,2838,2272,3445,3296,3264
54840,1161,785,849,1431,1154,841,1158,1552,1128
54841,1134,772,639,981,759,561,864,995,882
54842,10235,4293,6179,11589,7202,6284,10316,11780,8588
54843,14696,9700,9677,15154,10201,8218,13326,15895,12440
54845,61,43,45,93,63,43,45,51,72
54847,1923,1144,1176,1679,1301,1194,1594,1965,1301
54848,41,11,13,24,39,27,28,50,23
54849,2280,1595,2048,2794,1973,1479,2277,2606,1691
54850,207,171,126,205,160,154,180,193,148
54851,538,358,332,623,611,409,614,743,551
54852,126,183,77,174,230,120,176,192,171
54853,678,440,449,787,521,411,571,669,419
54854,9,0,4,0,6,1,4,2,2
54855,93,32,49,128,137,23,42,62,46
54856,5854,3567,4532,5692,4441,3233,4343,5101,3581
54857,132,86,72,110,160,85,143,208,134
54858,1397,683,987,1200,1231,790,1029,1417,964
54859,753,549,527,849,740,512,810,1003,656
548593,0,0,0,0,0,0,1,0,0
548596,528,596,234,390,192,166,318,318,259
54860,0,2,2,3,3,0,0,2,3
54861,4002,2446,2414,3920,3746,2433,4297,4181,3584
54862,1463,831,1469,1444,802,721,842,1276,672
54863,8,19,14,27,14,12,16,16,10
548644,169,66,96,110,47,89,81,111,28
548645,745,586,562,918,662,441,714,696,663
54865,2111,1268,1609,1815,1560,1182,1645,1885,1088
54866,6,2,0,1,0,1,6,1,2
54867,685,344,421,548,461,312,474,622,369
54868,273,173,169,213,248,194,226,380,240
54869,0,2,13,9,1,0,4,8,11
54870,3265,1774,1880,3237,2788,1992,2956,3306,2584
54872,1678,1096,1430,1351,1121,963,1252,1728,1372
54873,690,603,356,691,923,382,470,649,347
54874,4167,3437,2531,4195,2779,2008,3333,3705,3216
54875,1202,1060,832,1252,1231,736,1049,1288,957
54876,3195,2190,2022,2883,2788,2079,3174,3667,2910
54877,3354,1608,1954,2902,2122,1516,2199,2930,2042
54878,14121,9080,8204,14979,13121,9379,15804,16281,13219
54879,2224,1634,1320,2323,1738,1382,1986,2640,1537
54880,1916,812,851,1607,1133,742,935,1409,960
54881,1321,941,678,1388,1198,897,1418,1436,1400
54882,344,200,137,200,223,193,319,380,266
54883,2,8,13,14,22,12,14,18,10
54884,1313,781,638,1103,1165,816,1195,1745,929
54885,307,260,228,374,249,255,334,544,283
54886,8,100,4,10,18,14,18,139,6
54887,2706,1330,1371,2259,1745,1340,2031,2497,1698
54888,2702,1682,2080,2445,2639,1573,2586,2951,2364
54890,5373,3186,3348,6124,4874,3461,5067,6350,4425
54891,6843,3392,2762,4669,4743,3341,5551,6756,4335
54892,872,468,590,789,472,410,750,821,660
54893,289,144,76,189,308,7,251,203,221
54894,507,422,88,261,485,110,360,320,295
54896,284,214,314,258,257,180,231,314,227
54897,96,74,80,94,56,35,40,39,29
54898,2462,1890,333,1142,2575,624,2078,3064,1320
54899,3923,2671,2120,4085,2851,3478,3969,6861,3103
549,2062,1541,1418,2062,1792,1472,2166,2316,1969
54900,1,9,6,9,11,3,15,4,3
54901,1599,1187,987,1589,1372,997,1473,1634,1200
54902,9071,5319,4709,8116,6475,4874,8249,8334,7642
54903,445,265,270,476,377,266,355,497,311
54904,17763,10218,10354,15531,12447,9648,13972,16790,11731
54905,3,0,2,0,1,1,2,1,0
54906,7722,5250,5484,7971,6714,4952,7809,8715,6587
54908,1301,838,1031,1403,1123,815,1452,1599,1098
54910,1034,465,585,999,846,642,803,1281,792
54913,225,115,167,261,189,129,194,205,222
54914,10761,7418,7152,11632,8731,8400,11585,12150,9517
54915,2249,1159,1223,2152,1858,1238,1936,2711,1505
54916,2265,1624,1184,2017,1856,1426,2114,2563,1791
54918,795,849,490,1080,1297,633,1019,1253,865
54919,205,145,164,198,229,147,202,237,176
54920,234,229,224,310,311,236,356,361,269
54921,634,329,391,766,504,376,545,719,408
54922,89,76,38,98,111,41,82,104,75
54923,56,28,37,55,54,23,29,23,23
54925,764,484,469,775,653,461,611,880,543
54926,4463,2077,2150,3602,3260,2182,3322,4579,2533
54927,2292,1944,1527,2825,2216,1623,2369,2549,2171
54928,13265,6867,5957,11537,11478,8512,14168,17039,12029
54929,148,104,111,136,136,78,142,170,127
5493,3364,1419,1885,2808,2125,1481,2079,2044,1760
54930,297,273,153,296,324,223,291,403,268
54931,1301,1076,956,2021,1720,1165,1928,1760,1792
54932,258,196,298,264,166,126,163,216,147
54933,243,187,246,320,264,200,299,509,152
54934,645,633,577,957,849,576,883,1046,819
54935,107,123,102,210,160,100,139,168,150
54936,421,338,281,570,528,332,487,671,467
54937,15,25,29,13,5,17,7,24,12
54938,325,210,227,319,233,224,288,324,218
54939,306,244,224,350,295,265,267,374,305
5494,21962,12337,11359,20292,17366,16216,23673,24483,18217
54940,7395,4559,4552,8502,7533,5212,8798,8602,8359
54941,234,226,141,355,316,208,356,608,239
54942,856,417,524,729,713,582,685,993,645
54943,1,2,2,2,1,0,0,2,2
54944,783,470,523,666,451,319,560,545,393
54946,2012,1308,1100,2279,1966,1508,2165,2490,2033
54947,391,784,309,1237,1079,622,792,1045,598
54948,963,704,714,1210,1108,744,1124,1232,1056
54949,711,534,537,877,740,610,911,1003,876
5495,8682,5851,4630,7831,6654,5105,7705,9664,5889
54951,764,577,521,1245,911,601,1007,1072,1001
54952,575,474,428,613,552,352,612,717,466
54953,3359,2730,2094,2683,2777,1799,2869,3837,2435
54954,2196,1339,886,1576,1777,1182,1660,2419,1043
54955,757,428,515,1250,848,538,819,896,828
54956,193,118,138,218,165,111,131,228,124
54957,600,418,382,959,636,408,676,683,540
54958,151,85,90,144,93,49,109,94,122
54959,0,1,0,0,0,0,0,0,0
5496,3653,1867,2090,3618,2634,1958,2897,3165,2598
54960,979,768,462,658,865,668,830,1268,819
54961,286,154,235,252,229,191,222,305,209
54962,269,219,280,461,450,209,328,362,326
54963,497,352,471,623,429,317,409,563,297
54964,105,53,35,102,124,62,121,143,76
54965,2622,1680,1691,2916,2079,1951,3115,3317,2281
54967,40,21,14,39,28,4,34,36,5
54968,1258,686,797,1438,1213,835,1340,1307,1438
54969,1065,588,575,1144,836,636,981,1188,992
54970,576,285,240,312,491,386,374,390,296
54971,415,303,387,532,410,313,269,433,285
54972,1890,813,847,1603,1377,802,1368,1604,1211
54973,1290,768,946,1386,1102,910,982,1245,925
54974,246,167,157,246,234,201,223,284,224
54976,342,197,260,357,331,202,327,384,244
54977,959,659,733,1321,1082,726,1091,1237,995
54978,1199,666,707,1167,1123,699,986,1588,1022
54979,5,2,0,0,1,5,1,4,3
5498,241,225,238,302,246,201,310,353,272
54980,795,481,495,754,666,474,812,860,691
54981,782,656,879,1115,768,474,1164,728,822
54982,262,141,217,256,203,182,218,315,176
54984,466,391,349,614,430,327,520,519,425
54985,679,475,733,1078,638,538,713,854,578
54986,1314,933,1181,1475,1203,834,1196,1696,1292
54987,799,574,660,1082,814,522,947,1046,948
54988,84,127,67,155,104,121,113,223,109
54989,8524,6037,4600,9403,8449,5640,8673,10738,7510
5499,1198,757,852,1629,1322,774,1359,1498,1147
54991,448,308,507,459,336,239,258,398,281
54993,427,276,311,446,403,291,418,488,321
54994,2820,1510,1558,2778,2327,1522,2492,3071,2298
54995,282,188,180,284,221,209,324,360,254
54996,1218,805,710,1140,1066,560,1051,1363,967
54997,447,314,421,687,490,298,492,527,222
54998,1716,1032,1168,1900,1306,938,1248,1449,1219
55,4,27,31,21,24,25,15,29,84
