Geneid,featureCounts on data 326: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 334: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 344: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 352: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 358: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 372: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
65979,1326,353,518,1011,878,891,1152,1071,1290
6598,0,0,0,0,0,0,0,0,2
65980,1196,645,1044,1193,1283,1251,1578,1256,1646
65981,5239,2674,4772,5131,5134,4931,5764,4999,6352
65982,1653,1216,1710,2824,2076,1925,2855,2121,2688
65983,2667,1156,881,3899,3152,2761,4540,2902,3820
65985,500,320,556,794,630,611,769,642,792
65986,3661,2655,3243,6578,5429,4214,7958,5163,5954
65987,2,0,0,0,2,0,0,4,0
65988,325,202,249,373,372,301,500,385,524
65989,60,18,70,81,52,51,74,78,115
6599,3342,1697,2530,3912,3636,2997,4339,3298,4373
65990,31,11,6,21,25,15,30,24,39
65991,1039,1184,1499,2917,2253,1808,2819,1962,2429
65992,880,571,835,1160,1188,882,1249,1135,1257
65993,341,329,497,670,603,505,786,519,728
65996,523,349,439,734,519,547,753,665,694
65997,47,28,56,76,47,63,86,68,60
65998,795,856,1220,1721,1525,1218,1297,989,1186
65999,58,18,53,109,64,84,92,53,73
660,17,14,9,16,4,16,9,9,22
66000,132,59,90,135,114,148,141,115,102
66002,21,7,0,103,18,37,84,33,50
66004,1518,686,1146,1773,1239,1285,2249,1794,2516
66005,483,403,494,654,643,677,751,678,640
66008,8142,4739,6897,13597,9008,7085,13056,8530,14014
6601,9230,4337,7181,10294,9588,8583,12555,10733,13769
6602,1089,445,785,1197,924,1039,1502,1250,1513
6603,377,230,315,606,574,468,790,520,782
66035,3,0,6,7,0,6,0,3,3
66036,2751,3062,3138,5653,4291,4050,6629,4787,5060
66037,58,30,26,35,22,36,49,51,45
6604,1706,1493,2163,2572,2826,2379,2615,2134,2357
6605,1937,1865,2338,3844,3079,2779,4619,3485,3764
6606,3,3,2,0,6,1,7,1,14
6607,2,0,4,1,5,3,6,0,2
6608,126,44,71,143,129,118,126,89,103
6609,256,167,199,433,312,322,519,318,617
661,793,450,631,1221,881,831,1089,915,1132
6610,69,27,81,176,87,74,139,75,127
6611,1681,1722,2009,3803,3809,2625,3441,2749,3019
6612,1265,1621,2364,3301,2858,2601,3744,2833,2598
6613,1454,2199,2484,4293,3981,3041,4752,3185,3601
6614,40,22,20,75,33,72,37,45,81
6615,3,4,2,15,8,9,9,18,15
6616,29566,20146,33303,44273,31833,30636,56586,43551,55068
6617,680,534,576,956,936,750,1125,712,977
6618,117,54,103,146,129,106,163,117,160
6619,1883,1880,2120,3656,3397,2791,4190,2997,3703
662,133,165,188,329,269,236,353,257,285
6620,216,131,264,263,259,340,317,313,434
6621,736,231,534,520,890,677,640,662,800
6622,3133,3905,5200,8273,6120,6006,9541,6668,7012
6623,362,275,194,721,460,474,614,489,672
6624,700,216,440,868,629,592,866,1113,1370
6625,2854,977,1883,2258,2409,2147,2514,2197,3123
6626,286,208,308,420,363,366,473,391,568
6627,237,149,224,342,334,343,455,355,486
6628,129,129,205,456,279,267,460,311,381
6629,848,1181,1542,2107,1911,1567,2372,1564,1887
663,2821,2824,2142,5561,5319,3913,6210,4443,4878
6631,354,320,494,768,738,521,772,608,657
6632,614,865,1025,1718,1666,1192,1736,1241,1469
6633,584,798,1486,1662,1419,1355,1935,1433,1619
6634,2071,2227,2849,4122,3940,3372,4817,3612,3982
6635,356,566,629,1164,1040,807,1243,863,913
6636,238,327,383,565,701,482,706,455,475
6637,154,196,232,576,441,321,529,366,437
6638,410,484,687,1016,736,653,1106,846,578
664,2083,1691,1712,3147,3002,2510,4082,3236,4001
6640,1360,815,802,2081,2012,1549,2147,1613,2021
6641,630,415,363,1064,1063,761,1322,670,912
6642,4216,1639,2645,4368,3719,3611,5609,4442,5811
6643,2665,2590,3020,4515,4132,3543,5391,3503,4339
6645,2649,1441,2008,3432,2848,2504,4361,3424,3574
6646,1422,1254,1264,2056,2059,1829,2648,1942,2295
664612,1,4,0,5,4,1,1,1,0
664613,5,12,6,3,12,10,12,11,9
664614,2,1,0,7,2,5,1,3,4
664615,0,3,2,0,4,0,1,0,3
664616,0,0,1,1,2,0,0,2,1
664617,3,0,0,1,0,2,0,1,0
664618,414,84,174,222,282,219,302,285,372
6647,5226,6836,9389,14907,11591,10223,14874,10178,12476
664701,100,77,89,154,219,96,145,142,137
664709,281,252,317,526,573,416,611,469,582
6648,3930,5216,5950,9189,7603,7207,11388,7523,8325
6649,18,7,8,22,14,20,36,7,18
665,3989,4481,4472,8735,7302,6245,11388,7323,8418
6650,131,48,124,115,97,117,127,134,156
6651,14866,5759,11627,15790,13148,13204,18872,16117,20603
6652,142,97,143,212,155,171,310,226,310
6653,11295,11479,10862,26270,20203,17509,26897,19180,20129
6654,5775,2922,4045,6863,5717,5786,7633,6491,7790
6655,4563,3352,4112,8531,6138,5486,9331,6378,8656
6656,224,67,152,179,165,235,247,179,213
6657,4207,2381,1705,4864,4874,3826,5746,4084,4621
6658,5,9,9,33,35,27,9,25,10
6659,348,214,252,406,278,322,397,215,416
666,391,123,114,475,183,180,452,509,597
6660,2177,1408,1312,3026,3514,2536,3172,2303,2590
6662,3632,1015,641,2472,2321,2113,2802,2139,2617
6663,675,136,194,483,298,391,721,625,981
6664,1057,756,1099,1396,1198,1236,1532,1175,1683
6665,56,7,26,27,55,46,47,27,24
6666,233,86,186,216,194,214,227,218,217
6667,1886,937,812,2424,2184,1790,2909,2211,2857
6668,372,94,202,266,211,264,227,287,374
667,136820,72405,117529,180128,142599,136335,219909,169234,200809
6670,2882,3124,3122,6095,5242,4581,6801,4753,5718
6671,1555,1223,1408,2269,2115,1879,2872,2069,2523
6672,487,344,246,744,752,514,899,745,797
6674,587,397,594,1035,751,727,1219,641,855
6675,619,1069,983,1469,1348,1204,1687,1082,1138
6676,21,7,6,17,29,22,34,15,36
6677,0,0,0,0,6,0,0,2,0
6678,9707,5846,5673,13818,13022,14100,15343,9249,16505
668,6,1,2,12,2,7,4,8,4
6683,2372,2550,2671,4766,4216,3688,5627,3918,4346
6687,1973,1120,1932,2516,2234,2215,2605,2121,2809
6688,181,94,169,227,247,169,197,159,257
6689,4,2,9,1,5,3,2,3,4
669,431,611,638,1186,904,717,1026,870,914
6690,0,0,0,3,2,0,0,1,0
6691,3,4,0,0,2,4,14,2,0
6692,8,5,0,5,13,5,15,6,4
6693,48,34,33,101,99,50,92,105,118
6694,0,0,1,1,0,0,2,0,0
6695,3754,969,1448,4462,2268,2243,7707,6639,10489
6696,2308,2108,1977,6217,3838,3990,8696,6772,8720
6697,110,144,199,292,151,159,239,202,189
6698,0,0,0,0,0,0,0,0,0
6699,0,0,0,0,0,0,0,0,0
670,347,362,457,508,667,485,545,346,387
6700,0,0,0,0,0,0,0,0,0
6701,0,0,0,0,0,0,0,0,0
6702,0,0,0,0,0,0,0,0,0
6703,0,0,0,0,0,0,0,0,0
6704,0,0,0,0,0,0,0,0,0
6705,0,0,0,0,0,0,0,0,0
6706,2,0,0,0,0,0,0,2,0
6707,0,0,0,0,0,0,0,0,0
6708,0,0,0,3,3,6,3,5,0
6709,47851,25204,51235,69733,50756,57876,80705,68494,86488
671,1,2,0,1,2,2,4,0,4
6710,5879,3662,6221,7026,6355,6959,8370,7830,8770
6711,87696,48689,77375,113784,93674,87217,149454,116758,136183
6712,8597,5275,8973,11018,11297,9478,12874,11281,13070
6713,1167,952,1507,2662,1533,1751,2850,2016,2469
6714,475,244,455,557,430,455,586,531,572
6715,351,338,523,698,607,569,839,476,494
6716,1,4,9,12,1,15,5,3,2
6717,4653,5394,4289,8529,9768,7608,8578,6387,7030
6718,2,0,0,2,0,1,0,0,0
6719,7,2,0,5,6,0,6,8,4
672,795,412,507,1077,849,741,1325,845,1269
6720,1052,326,500,1018,1042,1335,1331,959,1485
6721,3352,1125,2538,3684,3217,3450,5257,3817,4704
6722,671,374,591,871,701,702,852,700,929
6723,277,60,192,202,236,176,336,245,387
6725,1,0,0,3,0,2,0,1,0
6726,2341,3737,3300,6590,6877,4936,7114,4306,5330
6727,2908,3495,4781,6888,6101,5102,7229,5430,6320
6728,923,750,1174,1572,1462,1297,1831,1298,1564
6729,1942,1949,2565,3601,3101,2806,4482,3287,3863
673,7620,5058,7660,12072,9588,9495,14481,11892,12961
6730,1866,738,1570,2059,1473,1773,2403,2353,2608
6731,2996,2324,3522,4659,4015,3697,5784,4775,4924
6732,1804,1306,1664,3066,2134,2122,3329,2535,3715
6733,8417,6949,9469,15473,10358,10257,17191,12437,14704
6734,1572,627,1041,1656,1253,1377,1869,1726,2100
6736,0,4,0,4,2,1,0,0,6
6737,102,99,56,212,159,169,226,147,172
6738,5696,5122,4215,10579,10237,7333,12967,8466,10363
6741,3980,3337,4763,6579,5620,5002,7612,5348,6458
6742,277,391,414,691,1214,915,719,450,498
6744,6295,3644,4020,8863,7607,6728,11168,7597,9156
6745,5971,3968,4203,8680,6674,6459,10047,8629,9388
6746,423,591,648,1186,1030,781,1246,732,1059
6747,2769,3735,2858,6766,5595,4420,7203,4375,5550
6748,108,125,199,283,278,245,349,269,261
6749,1911,1218,1900,2781,2297,2212,3171,2490,3114
675,112,99,96,192,159,144,245,144,144
6750,268,134,105,190,195,261,283,273,407
6751,224,94,142,182,95,163,166,123,138
6752,858,1039,1068,1641,1033,1180,1244,1172,988
6753,11,3,16,12,8,31,25,27,23
6754,0,2,4,14,3,4,8,2,2
6755,1,0,0,0,0,0,1,0,0
6756,0,0,0,0,0,0,0,0,0
6757,0,0,0,0,0,0,0,0,0
6758,0,0,0,0,2,0,2,0,0
6759,0,0,0,0,0,0,0,0,0
676,23,6,7,11,22,20,18,15,25
6760,1832,1599,1441,3550,3256,2487,4284,2937,3613
6764,734,236,515,807,715,618,767,586,796
6767,5091,5021,5008,10059,10244,7598,11626,8204,9311
6768,7,3,3,0,21,9,38,17,12
6769,96,148,133,128,98,121,114,70,130
677,3694,721,497,2427,1834,1847,2724,1977,2070
6770,135,110,192,171,177,245,205,206,215
6772,2269,1253,1694,2843,2307,2431,3792,3173,3709
6773,2230,1042,1526,2564,2305,2259,2852,2375,2912
6774,2014,1038,1049,2935,2262,2142,3027,2553,3336
6775,652,885,1543,1523,1338,1234,1507,1004,804
6776,101,69,72,216,127,118,230,155,215
677679,21,3,7,14,7,15,18,16,5
677681,10,2,1,12,2,4,5,12,6
6777,1929,1289,1691,3032,2293,2288,3451,2715,3422
677763,416,897,1179,1645,938,921,1470,811,1030
677765,6,0,10,11,7,6,12,20,20
677766,2481,2210,2194,4227,4445,3373,4726,4805,5008
677767,2693,2906,3905,6639,4545,3640,7236,5487,4913
677768,0,0,0,0,0,0,0,0,0
677769,513,266,508,608,747,659,589,581,669
677770,8,10,7,20,21,0,15,15,15
677771,131,12,22,28,38,24,25,53,45
677772,664,692,924,1971,988,931,1988,1323,1687
677773,6,6,6,6,13,2,13,3,11
677774,59,10,41,49,26,35,41,54,53
677775,860,708,1016,2208,1334,1208,2737,1483,2046
677776,112,17,80,63,44,33,73,83,51
677777,291,331,362,672,586,517,764,559,620
677778,0,0,0,0,0,0,0,0,0
677779,37,74,62,11,36,87,16,14,8
677780,176,48,140,212,126,102,201,208,173
677781,77,29,52,108,45,68,122,100,87
677784,0,0,0,0,0,0,0,0,0
677792,47,9,15,44,24,16,20,21,21
677793,6,13,12,16,15,9,13,12,13
677794,1,4,0,5,6,3,7,2,3
677795,0,2,0,4,1,1,1,0,4
677796,8,12,13,24,20,27,28,20,18
677797,163,70,124,165,119,132,287,314,272
677798,0,0,0,0,0,0,0,0,0
677799,45,8,21,13,19,23,20,18,31
6778,883,383,655,1290,1001,769,1091,942,1244
677800,61,24,27,54,39,49,48,44,51
677801,15,13,12,12,10,19,20,9,24
677802,117,53,76,71,91,89,145,129,90
677803,0,0,0,1,2,2,1,0,0
677804,0,0,0,0,0,0,0,0,0
677805,203,136,215,308,199,226,408,308,351
677806,350,61,116,125,97,92,234,337,137
677807,109,103,103,155,143,159,269,164,182
677808,168,256,358,441,439,280,628,536,701
677809,23,12,36,48,19,30,60,37,35
677810,651,91,482,209,242,315,380,357,610
677811,15,7,4,13,18,14,8,9,17
677812,10,7,12,29,24,24,40,22,32
677813,3,2,1,3,5,9,6,10,7
677814,4,3,7,3,3,3,7,6,5
677815,6,5,9,7,8,6,14,12,10
677816,159,95,197,240,179,170,155,143,160
677817,0,0,0,0,0,0,0,0,0
677818,1,0,1,1,0,0,0,0,2
677819,26,4,17,24,27,17,43,23,26
677820,0,0,0,0,0,0,0,0,0
677821,21,6,5,6,14,15,5,26,17
677822,103,96,110,168,131,132,181,123,152
677823,153,6,36,15,23,12,35,27,26
677824,0,0,0,0,0,0,0,0,0
677825,353,45,127,131,150,136,182,321,266
677826,382,14,37,28,33,19,39,38,47
677827,11,1,6,14,7,3,7,10,14
677828,24,10,14,14,18,17,13,47,14
677829,4681,2885,4393,6560,5245,4556,8515,7249,6513
677830,22,26,8,40,40,19,36,47,22
677831,18,7,22,6,19,17,19,14,9
677832,19,11,6,38,19,17,39,42,18
677833,0,1,0,0,0,0,2,0,0
677834,77,4,64,23,32,31,26,37,34
677835,0,0,0,0,0,0,0,0,0
677836,27,4,6,17,12,5,16,21,17
677837,206,30,78,55,100,75,52,86,54
677838,1605,366,923,937,724,768,1387,1238,1555
677839,0,1,0,0,0,1,0,1,0
677840,22,4,26,11,14,15,28,13,21
677841,239,83,135,188,99,109,309,129,236
677842,0,4,1,4,5,4,10,5,2
677843,6,5,11,6,6,9,2,3,8
677844,0,0,2,0,2,0,0,0,4
677845,5,11,6,14,7,14,11,10,17
677846,11,1,3,8,5,18,10,5,3
677847,19,13,14,50,14,24,40,16,30
677848,1,0,0,4,1,1,4,4,6
677849,1,0,0,3,0,1,3,1,4
677850,51,9,32,5,14,52,64,107,61
677882,0,0,1,0,0,0,1,0,0
677885,3,0,1,4,1,3,7,4,4
6779,0,0,0,1,0,0,0,0,1
678,1588,442,323,1063,1041,764,1046,871,995
6780,3053,1854,2717,4264,3473,3298,4900,4160,4814
6781,44,20,44,102,37,43,54,49,48
6782,3694,6913,7203,11833,8759,7696,13193,8791,8871
6783,4,4,2,0,5,2,2,3,0
6785,1402,1281,1821,2785,1705,1918,3320,2192,2630
6786,2892,1059,2136,3423,2217,2414,4079,3595,4478
678655,586,276,442,666,507,545,561,506,644
6787,1860,1326,1939,3095,2900,2479,3256,2410,2938
6788,591,399,428,1333,940,801,1468,1045,1416
6789,3072,2435,3035,5497,4180,3747,5755,4290,4942
6790,116,53,126,165,141,131,206,175,183
6791,140,61,74,126,104,122,144,121,161
6792,4873,2503,4605,6614,3958,4598,8629,6726,8906
6793,429,248,284,647,495,475,522,555,617
6794,709,408,686,1032,931,736,1131,1038,1124
6795,22,16,23,13,18,32,16,45,39
6799,102,15,40,64,34,52,66,52,88
680,37,203,302,44,103,231,31,26,10
6801,10755,6214,9957,19761,11757,9658,26701,19121,23223
6804,290,274,467,561,429,382,430,362,475
6809,846,334,550,988,910,860,1351,1090,1324
6810,437,176,283,412,346,308,459,428,541
6811,307,180,297,466,381,339,503,421,489
6812,7646,1909,4909,5083,4402,5361,6651,6481,9351
6813,49,33,44,84,61,33,89,57,78
6814,2191,2268,1728,5114,3974,3237,5824,4254,4894
6815,1011,779,758,1475,1628,1229,1923,1344,1670
6817,313,272,322,437,584,504,457,291,512
6818,0,0,0,0,0,0,1,0,0
6819,19,12,13,22,53,48,29,10,66
682,2079,1209,1275,3398,2888,2157,3292,2977,3876
6820,0,0,0,9,0,0,2,0,1
6821,412,421,409,805,609,586,826,610,772
6822,1,1,1,0,0,0,2,0,0
6827,565,679,816,1373,1097,1030,1284,963,1147
6829,3001,1514,2891,4091,3558,2793,4458,3621,4676
683,26,26,21,62,51,42,62,45,104
6830,5154,2378,4255,5340,4559,4946,6596,5850,7352
6832,1146,874,1269,1832,1499,1448,2076,1464,1874
6833,623,167,520,545,533,722,570,598,1233
6834,136,96,110,165,156,106,210,167,226
6835,168,139,197,301,216,195,306,233,235
6836,1158,805,1126,2268,1422,1482,2420,1606,2144
6837,307,144,250,419,354,326,395,343,400
6838,810,424,761,997,755,741,1146,895,1100
6839,144,57,104,151,111,128,165,168,188
684,274,131,83,325,196,199,290,273,337
6840,694,326,503,744,675,759,806,729,951
6843,533,186,240,518,501,407,702,627,803
6844,5618,954,2398,2929,2774,3033,4096,4679,5067
6845,19,20,16,169,67,70,32,41,218
6846,0,0,0,0,0,0,0,0,0
6847,0,0,0,0,1,2,2,3,0
684959,75,117,99,258,235,160,301,174,235
685,7,9,10,59,12,21,74,21,30
6850,167,375,237,703,778,354,714,480,616
6853,1954,285,925,985,818,1128,1437,1514,1918
6854,9670,5186,9044,10845,8944,11565,13210,11636,13285
6855,2979,3608,5199,7480,4556,5614,7790,5799,6872
6856,653,363,295,1208,905,681,1454,973,1289
6857,17796,16304,24168,36494,20810,24431,40972,28776,33372
686,491,241,332,784,553,580,834,598,761
6860,5737,9910,10318,15069,9065,9409,12839,8825,9996
6861,1438,592,1227,1527,951,1140,1741,1340,1914
6862,0,0,0,0,0,0,0,0,0
6863,1749,1695,3325,4749,3006,2507,5519,3894,4897
6865,111,32,78,93,58,86,101,66,171
6866,55,74,52,67,54,81,83,81,116
6867,10951,7026,8248,14883,13626,13025,17986,14157,18605
6868,2063,1477,1696,2856,2851,2655,3091,2453,3139
6869,410,182,275,477,268,443,609,581,734
687,3723,4053,4039,7260,5351,5730,10674,6362,10514
6870,21,9,17,22,8,17,32,7,20
6871,6,18,39,38,13,13,28,13,20
6872,4356,1778,3155,4592,4196,4264,4868,3965,5311
6873,1657,1486,1753,2929,2383,2262,3372,2345,2713
6874,96,22,38,57,43,54,59,70,91
6875,787,511,907,1451,924,989,1505,1073,1389
6876,310,205,281,673,426,462,594,416,819
6877,219,175,177,357,312,322,470,313,481
6878,768,252,602,858,635,623,916,842,1098
6879,2981,2619,3347,5346,4114,4202,6019,4541,5773
688,1152,849,1119,1050,1248,1295,1231,1006,1098
6880,0,0,0,0,0,0,0,0,0
6881,281,193,321,355,369,266,380,340,392
6882,1072,681,920,1365,1458,1165,1563,1315,1566
6883,345,367,336,666,540,496,662,442,554
6884,570,894,776,1506,1191,978,1662,1222,1323
6885,2284,1776,2165,3843,2956,2735,4193,3178,3765
6886,170,153,97,297,372,194,280,270,251
6887,1,2,5,6,4,5,15,0,7
6888,949,702,958,1961,1342,1088,1841,1407,1896
689,1895,1951,2392,3540,3273,2942,4276,3498,3621
6890,0,0,0,0,0,0,0,0,0
6891,0,0,0,4,2,2,0,2,18
6892,12,7,6,10,15,4,10,5,5
6894,7098,3576,7044,7452,6194,7488,8839,6592,9447
6895,111,87,118,233,121,185,247,176,230
6897,1505,1732,1975,3625,2637,2433,4352,3092,3538
6898,3,4,1,3,5,8,5,2,4
6899,19,6,0,6,2,7,3,8,7
690,1,0,1,0,0,1,0,0,0
6900,5228,828,1002,5420,1968,2755,6162,5901,7360
6901,174,68,105,136,156,157,150,137,204
6902,1209,1161,1465,2120,1997,1848,2456,1761,1945
6903,236,337,428,735,485,448,747,606,631
6904,1284,471,937,1373,1285,1175,1543,1263,1865
6905,517,419,590,907,829,777,918,636,842
6906,0,0,0,0,0,2,0,0,4
6907,1810,889,1251,2100,1632,1765,2239,1799,2460
6908,434,305,379,599,562,532,721,549,710
6909,68,21,36,63,67,46,69,53,67
6910,2,0,0,0,0,1,2,0,2
6911,13,4,6,11,9,7,19,7,16
6913,23,13,12,41,34,23,78,37,43
6915,7,1,2,1,5,0,3,6,4
6916,109,189,145,388,413,235,405,254,383
6917,2066,2062,2065,3846,4256,3156,4331,3198,3679
6919,536,275,515,604,600,516,684,590,711
6920,110,130,135,200,215,203,193,216,132
692053,41,9,10,25,22,26,27,37,37
692057,46,7,7,28,27,4,17,41,26
692058,5,4,8,21,5,7,15,7,6
692063,35,51,31,63,96,72,127,94,98
692072,59,42,77,111,77,87,119,85,128
692073,23,13,15,19,23,5,29,12,33
692075,19,14,24,22,18,37,39,38,41
692076,4,0,1,0,5,0,1,3,2
692084,28,11,21,23,4,17,30,19,15
692085,11,13,18,29,18,13,32,12,32
692086,815,336,524,759,878,689,1069,948,1008
692087,1,0,1,1,0,1,2,3,0
692088,52,40,53,85,56,42,82,110,84
692089,6,8,2,11,7,14,22,6,12
692090,10,5,12,18,6,14,16,20,25
692091,1,0,4,0,0,0,0,0,0
692092,0,0,0,0,0,0,0,0,0
692093,7,1,3,1,2,4,1,3,1
692094,0,0,0,0,0,0,0,0,0
692099,227,118,94,211,228,270,256,249,282
6921,835,698,1131,1551,1422,1054,1790,1300,1585
692106,17,2,4,18,5,12,12,8,3
692107,6,0,1,1,3,1,2,0,0
692108,17,1,10,8,6,10,6,11,19
692109,13,7,9,20,4,10,14,13,19
692110,8,3,5,6,6,6,6,3,7
692111,28,5,4,22,15,25,14,30,21
692148,2610,3279,2837,7952,5100,3323,8964,5992,6283
692149,0,0,0,1,2,1,2,4,5
692157,20,13,6,25,18,21,25,7,31
692158,0,0,0,0,0,0,0,0,0
692195,3,5,8,8,1,5,7,5,9
692196,221,63,88,90,106,85,184,235,165
692197,3,9,3,15,11,7,8,6,9
692198,3,1,1,5,8,7,15,10,5
692199,0,0,0,0,0,0,0,0,0
692200,2,2,5,11,10,5,10,5,3
692201,0,0,0,0,0,0,0,0,0
692202,6,0,0,2,2,4,0,0,0
692203,0,0,0,2,1,3,0,1,0
692204,0,0,0,1,1,2,0,1,2
692205,0,0,0,0,0,0,0,0,0
692206,1,2,3,6,5,3,6,5,4
692207,0,0,0,3,1,4,3,5,1
692208,6,1,1,2,1,1,1,1,1
692209,2,4,2,2,4,3,3,9,6
692210,3,0,0,2,5,1,0,4,1
692211,20,8,16,22,29,30,31,19,29
692212,30,9,8,5,21,23,35,67,43
692213,18,4,5,10,15,12,14,18,9
692214,3,2,1,2,6,8,5,7,1
692215,39,9,30,22,15,24,25,27,39
692223,197,65,84,167,149,104,209,139,176
692224,0,0,0,0,0,0,0,0,1
692225,115,61,66,115,116,141,163,174,152
692226,20,11,5,10,13,15,15,10,22
692227,21,6,9,14,14,8,15,25,17
692229,0,0,0,2,3,1,0,2,1
692233,0,1,0,0,0,0,0,0,0
692234,0,0,0,0,0,0,0,0,0
692235,6,1,2,5,3,4,5,3,8
6923,426,544,843,1334,1073,906,1206,984,1015
692312,0,0,0,0,0,0,0,0,0
6924,1307,820,1213,1762,1774,1453,2185,1632,2093
6925,6617,5157,3351,10547,9511,7127,11759,8777,10432
6926,112,76,58,124,139,100,122,92,153
6927,23,12,24,37,17,21,23,22,28
6928,0,0,0,0,0,0,0,0,0
6929,234,91,162,276,254,209,293,243,394
693120,0,0,0,0,0,0,0,0,0
693121,2,2,2,3,0,4,2,0,0
693122,103,73,90,134,75,103,173,100,141
693123,0,0,0,0,0,0,0,0,0
693124,0,0,0,0,0,0,0,0,0
693125,0,0,0,0,0,0,0,0,0
693126,0,0,0,0,0,0,0,0,0
693127,21,8,15,36,9,18,38,31,29
693128,2,2,1,7,9,12,4,1,5
693129,0,0,0,0,0,0,0,0,0
693130,0,0,0,0,0,0,0,0,0
693131,0,0,0,0,0,0,0,0,0
693132,3,0,0,1,6,3,3,4,2
693133,0,0,0,0,0,0,0,0,0
693134,0,0,0,0,0,0,0,0,0
693135,0,0,0,0,0,0,1,0,0
693136,2,1,3,0,2,3,7,1,3
693137,5,1,4,6,6,4,8,10,9
693138,25,20,11,19,16,17,15,11,19
693139,0,0,0,4,0,0,1,0,1
693140,1,0,1,0,0,1,1,1,2
693141,1,1,0,1,0,1,1,0,0
693142,0,0,0,0,0,0,0,0,0
693143,6,0,0,2,3,2,14,7,6
693144,1,0,0,0,1,0,2,0,0
693146,3,1,0,1,3,8,0,1,4
693147,2,0,0,8,3,7,2,3,1
693148,11,5,10,5,4,12,13,8,16
693149,0,0,0,0,0,0,0,0,0
693151,0,1,0,0,1,0,0,0,0
693152,0,0,0,0,0,1,0,0,0
693153,0,0,0,0,0,0,0,0,0
693154,17,9,9,28,19,17,31,11,16
693155,0,0,0,0,0,0,0,0,0
693156,7,3,5,2,5,7,11,0,3
693157,0,0,0,0,0,0,0,0,0
693158,48,19,21,27,37,28,42,40,47
693159,0,0,0,0,0,0,0,0,0
693160,5,1,0,7,4,5,6,8,4
693161,6,1,4,12,16,6,8,5,7
693162,5,4,6,16,6,9,26,11,22
693163,5,7,2,14,14,18,12,14,14
693164,2,0,1,0,3,3,5,1,6
693165,2,0,0,2,1,2,1,0,1
693166,4,3,4,5,6,6,5,7,7
693167,2,2,4,9,5,6,2,2,0
693168,0,0,0,0,0,0,0,3,0
693169,0,0,0,0,0,0,2,0,1
693170,0,1,0,0,0,0,0,0,0
693171,2,1,0,3,1,3,2,3,3
693172,0,0,0,0,0,0,0,0,0
693173,0,0,0,0,0,0,0,0,0
693174,2,0,0,0,0,0,0,2,1
693175,8,13,4,26,6,6,20,13,8
693176,2,1,1,4,3,1,5,6,2
693177,1,0,1,3,2,6,5,4,4
693178,0,0,2,1,0,0,0,0,0
693180,7,2,1,4,8,10,3,8,12
693181,0,0,0,0,0,0,0,0,0
693182,1,3,0,0,3,1,4,1,0
693183,3,1,2,0,6,2,4,0,0
693184,1,1,0,4,2,0,1,0,0
693185,0,0,0,0,0,0,0,0,0
693186,3,0,4,3,1,8,3,5,2
693187,0,0,0,0,0,0,0,0,0
693188,0,0,0,0,0,3,0,3,1
693189,4,2,2,0,0,2,1,0,1
693190,1,0,0,1,1,3,1,1,0
693191,0,1,1,1,0,0,0,0,3
693192,0,0,0,0,0,0,0,0,0
693193,1,0,0,2,2,1,4,2,0
693194,0,0,2,2,0,0,3,2,1
693195,0,0,0,0,0,0,0,0,0
693196,0,0,0,0,0,0,0,0,0
693197,23,2,0,20,8,11,11,19,21
693198,1,0,0,2,0,4,0,0,1
693199,0,0,0,0,0,0,0,0,0
6932,369,80,162,253,226,201,223,211,257
693200,0,0,0,0,0,0,0,0,0
693201,4,3,3,3,11,1,11,6,5
693202,0,2,2,3,0,0,4,0,0
693203,1,1,1,1,2,0,0,1,0
693204,2,0,0,1,0,0,0,0,3
693205,0,3,0,1,0,1,3,3,1
693206,0,0,0,0,0,0,0,0,0
693207,0,0,0,0,0,0,0,0,0
693208,3,0,0,2,1,0,3,1,2
693209,3,2,2,3,4,6,3,4,4
693210,17,1,3,1,1,2,4,10,9
693211,6,2,2,5,7,2,0,2,7
693212,16,2,0,2,3,2,6,6,5
693213,68,46,87,122,95,90,106,84,118
693214,0,0,0,0,0,0,1,0,1
693215,3,7,7,7,5,3,14,6,10
693216,5,2,4,1,1,0,1,2,6
693217,0,0,0,0,0,0,0,0,0
693218,2,0,2,1,0,4,2,1,4
693219,1,0,0,0,0,0,0,2,0
693220,9,5,4,5,10,9,10,7,15
693221,0,0,0,0,0,0,0,0,0
693222,5,0,1,1,6,0,0,1,4
693223,0,0,0,0,0,0,0,0,0
693224,0,0,0,0,0,0,0,0,0
693225,0,0,1,1,1,0,0,1,0
693226,9,4,3,2,12,7,8,7,10
693227,0,0,0,0,0,0,0,0,0
693228,1,0,2,2,3,2,3,2,2
693229,6,8,4,6,2,3,4,4,7
693230,16,0,5,7,9,8,17,5,39
