Geneid,featureCounts on data 410: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 418: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 420: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 428: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 432: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 436: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 442: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 444: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 456: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
449520,0,13,4,16,20,38,3,8,17
4496,9,77,12,51,43,13,37,29,35
4498,2,0,0,3,1,2,1,0,1
4499,142,189,52,312,371,111,183,141,346
4500,18,23,4,60,33,6,13,20,38
4501,231,263,76,325,335,289,137,187,470
4502,682,844,243,1233,858,473,286,391,983
4504,6427,7484,4030,8565,7356,15764,2982,3280,6759
4507,772,869,436,1410,1168,255,466,569,912
4508,48422,34800,19417,37679,12578,2410,7301,9202,15889
4509,16789,13544,5903,12516,4025,1362,3041,4001,5874
4511,29,152,75,117,263,91,52,40,56
4512,570563,463675,365477,691772,264739,25096,147617,155705,308846
4513,93092,77754,51345,110707,31510,8422,20955,23665,44002
4514,170328,165581,114139,225881,76076,7709,50110,52398,102539
4515,44,33,19,72,65,25,20,23,46
4519,57117,48993,29553,57316,20994,6051,10710,14056,23914
4520,1172,674,504,1274,677,309,315,439,677
4521,38,55,60,152,65,83,43,49,52
4522,2568,2514,1809,3618,2612,884,1153,1385,2867
4524,1230,956,640,1667,796,1130,373,483,903
4528,1604,2319,1921,3388,2542,843,1230,1472,2597
4534,1020,1022,528,1736,1690,322,659,615,1091
4535,37032,28608,17819,36210,11879,2950,7682,8219,14539
4536,41003,30664,17879,32718,13000,3914,7890,9310,16015
4537,43973,36547,23409,40132,16330,2658,9431,9880,21623
4538,83219,75698,47680,90254,35570,7322,15279,22976,36495
4539,7867,7394,4176,9188,3501,533,1852,2325,3824
4540,61438,51184,37973,57963,33227,11014,13415,16693,27085
4541,9863,10533,7378,8062,5765,3025,2314,2894,5059
4542,83,169,96,358,193,140,69,66,144
4543,24,23,18,39,13,18,32,10,24
4544,9,5,17,30,17,5,12,17,27
4547,84,58,54,83,71,11,67,49,73
4548,7158,5961,5149,8705,7156,3220,3094,3550,5537
4549,2325,2160,1973,3127,2063,745,471,424,1554
4550,9793,11441,11213,16275,7487,2119,2797,3485,6252
4552,1402,1524,1030,2733,1648,429,739,1117,1607
4553,10,34,41,10,90,18,10,5,10
4555,5,10,10,2,6,3,0,5,2
4556,34,72,50,47,32,64,20,14,21
4558,3095,2600,589,1366,785,268,1291,1068,1825
4563,43,46,14,22,25,6,11,13,21
4564,25,59,69,9,46,27,8,9,9
4565,44,58,60,47,38,34,14,10,32
4566,31,52,57,36,50,11,6,9,21
4567,1095,707,411,1115,558,131,294,349,596
4568,23,35,20,31,22,7,7,13,17
4569,545,318,241,682,281,102,133,145,230
4570,32,126,62,102,193,87,51,40,50
4571,334,263,152,261,187,90,99,87,143
4572,26,22,15,37,15,9,17,14,16
4573,24,30,10,16,8,3,6,9,28
4574,1,4,11,5,6,2,2,2,8
4575,64,41,17,58,15,11,15,21,46
4576,34,48,28,45,26,16,18,16,23
4577,570,524,109,479,245,104,127,179,310
4578,4,16,36,4,21,14,4,2,2
4579,150,120,83,153,190,106,52,62,127
4580,127,122,97,168,146,64,46,79,136
4582,13,6,7,27,1,18,6,6,4
4583,0,0,0,0,0,3,0,0,0
4584,50,10,5,18,10,8,5,4,3
4585,0,0,0,1,0,0,0,0,0
4586,8,2,7,1,8,17,2,0,3
4588,0,0,0,0,0,0,0,0,0
4589,0,0,0,0,0,0,0,0,0
4591,11756,14691,13214,22758,15346,5092,8120,9632,18549
4593,101,43,35,117,78,22,43,98,58
4594,2737,3007,2308,4234,3292,1277,1446,1821,3170
4595,193,190,132,386,240,161,94,106,198
4597,521,431,483,938,444,928,237,277,566
4598,178,182,174,343,197,172,94,149,225
4599,1480,1252,1175,1819,1665,764,840,1146,2182
460,12337,10914,7669,16690,9936,5210,4866,6094,11461
4600,76,86,46,173,111,21,32,41,96
4601,3612,3586,2354,6002,4947,631,1781,2573,4145
4602,80,93,100,80,130,41,64,57,77
4603,396,360,224,582,439,70,201,256,391
4604,1138,1578,674,2179,1956,514,766,854,1454
4605,0,1,0,3,0,1,0,0,0
4606,15,6,23,22,15,26,11,4,9
4607,7,5,2,5,0,3,4,9,4
4608,115,20,26,72,31,104,17,25,47
4609,86,85,51,143,87,40,36,41,65
4610,55,60,29,117,117,24,32,34,92
4613,178,121,103,191,160,96,57,81,137
4615,75,58,8,148,58,42,20,29,48
4616,212,306,132,383,283,297,116,125,294
4617,0,0,0,1,0,0,0,0,0
4618,2,2,2,5,0,0,0,0,0
4619,12,7,11,17,16,1,4,3,15
462,8,13,1,12,10,9,4,5,5
4620,13,7,6,8,4,4,2,8,5
4621,509,326,290,752,380,359,150,181,352
4622,28,24,19,38,19,11,10,8,16
4624,11,0,0,7,2,2,0,5,2
4625,225,130,114,217,101,262,57,75,207
4626,14,0,7,10,11,5,1,8,9
4627,7991,6655,3897,12053,4619,9953,2116,2358,4869
4628,23074,20505,19682,28681,16482,18774,9153,11512,18663
4629,4,6,4,5,15,3,4,0,7
463,2000,1399,1060,3438,1332,894,536,742,1203
4632,2,3,2,2,10,7,2,6,2
4633,2,0,0,0,0,2,0,0,2
4634,21,14,11,37,33,47,7,16,13
4635,0,0,0,4,1,0,0,0,0
4636,154,88,146,237,183,195,72,58,126
4637,3485,4910,4523,9175,7272,4728,2555,2848,5428
4638,3756,2975,2260,6503,3543,3032,1771,2203,3980
4640,15,9,9,28,12,17,4,9,14
4641,329,323,182,695,311,261,113,167,290
4642,1232,870,912,2818,1257,415,393,880,860
4643,962,655,649,2641,1066,526,402,814,752
4644,59235,55482,56128,90227,47048,17064,27445,33965,58864
4645,1054,1720,1085,2111,1745,614,784,711,1389
4646,7909,6740,3731,10531,8810,3450,3282,4301,6458
4647,285,279,249,571,242,299,90,169,325
4648,26,28,17,67,12,3,10,11,25
4649,15524,15897,12733,25782,16989,4454,8230,9694,17659
4650,2097,1283,1311,5136,1168,1648,517,647,1387
4651,7046,5652,2729,11028,6356,5388,2538,3167,5320
4653,1,0,2,4,0,0,0,0,0
4654,2,0,0,0,0,0,0,0,0
4656,5,10,3,6,5,3,2,10,8
4659,14520,15716,12659,22513,14319,6279,8678,9365,16892
466,671,774,507,1345,928,164,417,436,778
4660,12371,10643,8778,19000,10065,5858,4831,6851,11212
4661,47,2,1,43,3,2,0,1,4
4664,3941,3911,2856,7340,4983,1247,2306,2978,4990
4665,988,787,574,1326,724,909,323,438,1030
4666,7439,11187,10238,20585,16806,2542,6063,6332,12647
4668,276,371,283,650,475,182,137,202,354
4669,167,103,82,172,92,75,60,64,125
467,162,117,40,299,106,79,58,72,71
4670,3033,2481,1871,4076,2476,2067,1049,1413,2279
4671,6,1,2,7,3,0,3,2,0
4673,15885,17599,14777,27773,20280,8409,9620,11463,20992
4674,7318,10189,8617,13283,9134,3565,5712,6870,13215
4675,10826,12702,11448,18898,13431,4676,7236,8358,16047
4676,67,264,832,157,49,361,582,125,226
4677,7468,9286,7680,13840,10432,6214,5495,6205,11313
4678,3085,2568,2085,5174,2531,2490,1056,1356,2102
468,3206,4226,3225,7460,4080,3152,1784,2001,4338
4680,0,4,0,5,3,2,0,0,0
4681,11,8,7,13,2,18,3,2,13
4682,133,171,107,261,203,94,65,108,159
4683,3484,4245,2928,6375,5178,846,2377,2655,4910
4684,27708,22800,17837,37120,20584,10620,9657,13732,22850
4685,17028,19893,16596,29478,22589,4356,10099,11397,20942
4686,3199,3653,2120,5128,4068,997,1692,2113,3532
4688,37,150,35,304,157,93,36,45,104
4689,6,9,8,23,25,14,2,13,8
4690,833,934,758,1554,1284,406,534,627,1264
4691,13053,11570,9054,16226,7129,18310,4422,5513,10738
4692,1432,1800,1396,2624,1727,696,903,891,1838
4693,680,690,272,798,818,206,391,511,1025
4694,1621,1985,1893,3498,2616,2901,1174,1233,2619
4695,333,532,425,901,541,176,298,311,593
4696,0,2,2,73,0,0,2,0,4
4697,2657,5048,4222,8471,4832,674,2759,2990,6553
4698,6785,11309,10575,18650,14230,1259,5926,7161,14300
47,4028,3577,3126,5909,3515,2230,1727,2339,4139
4700,0,0,0,2,0,0,0,0,0
4701,284,423,342,754,513,78,253,203,458
4702,1002,1451,996,2160,1050,696,590,748,1568
4703,1185,1207,816,2217,976,373,560,542,964
4704,1313,1507,1625,2848,1968,638,942,1062,1850
4705,4956,5185,4082,7419,4853,2461,2505,2876,4842
4706,974,1765,1570,3246,2250,842,1042,1081,2421
4707,773,1544,1419,3332,1800,423,852,921,2023
4708,769,1300,1242,2321,1734,785,783,784,1606
4709,601,1088,850,1871,1200,649,603,632,1456
471,1245,780,619,1428,718,565,389,411,622
4710,612,881,622,1384,886,68,488,469,1049
4711,1931,2685,2064,4202,3550,1474,1637,1723,3233
4712,610,782,654,1430,838,557,400,412,1048
4713,702,835,889,1400,994,1649,418,460,1142
4714,3140,4113,3893,7507,4769,1943,2225,2464,5332
4715,1893,2862,2710,4595,3151,3132,1498,1544,3225
4716,1290,1473,1604,2899,1983,488,896,942,2013
4717,596,670,553,1019,726,436,331,373,780
4718,840,1099,761,1855,1142,493,626,597,1474
4719,10391,13421,11623,19857,15514,5054,7321,8735,16077
472,7926,9689,6907,19839,12757,2509,4993,6392,9131
4720,3119,3660,3365,6884,3703,3315,1882,2307,4252
4722,1035,1249,838,1887,1049,1493,646,741,1495
4723,4517,4616,3858,7057,4400,6389,2225,2717,5519
4724,1329,1994,2003,3688,2941,571,1182,1281,2491
4725,4164,4710,5313,8891,7430,1841,2462,2667,6265
4726,339,541,470,867,444,262,281,236,641
4728,363,444,360,800,433,320,209,192,631
4729,1885,2633,2581,4726,2981,512,1485,1694,3367
473,11012,8780,7742,16990,12293,4856,4284,4897,8621
4731,1062,1203,776,1823,1294,518,463,588,1048
4733,1237,1644,1516,2530,2011,1048,877,978,2128
4734,582,511,277,914,726,134,230,332,478
4735,8742,8750,5016,15002,14398,3481,5551,5538,8137
4736,2106,3094,2767,5231,3859,1751,1529,1688,3890
4738,348,633,493,1089,581,178,315,398,821
4739,1273,1273,420,1762,1256,376,434,597,1165
474,0,0,0,0,0,0,0,0,0
4741,18237,9500,11432,11162,4422,13159,3894,5277,8124
474148,0,0,0,0,0,0,0,0,0
474149,0,0,0,0,0,0,0,0,0
474150,0,0,0,0,0,2,0,0,0
474151,0,0,0,0,0,0,0,0,0
474152,0,0,0,0,0,0,0,0,0
474170,88,22,164,37,112,9,18,8,55
474338,211,214,150,224,182,73,74,90,211
474343,58,76,46,128,66,35,37,35,82
474344,161,390,144,733,691,197,154,195,256
474354,4,19,5,44,22,12,10,6,8
474381,0,0,0,0,0,0,0,0,1
474382,0,0,0,0,0,0,0,0,0
474383,0,0,0,1,0,1,0,0,0
474384,8,2,0,6,5,4,3,3,4
4744,5694,2703,2789,3335,1380,3128,1294,1905,2838
4745,1673,1869,1856,3487,2167,785,1058,1355,2309
4747,31732,32208,33097,44406,22593,36268,17344,20821,39733
475,234,313,249,465,347,191,172,125,269
4750,4016,3608,2494,6143,4668,1340,2031,2276,3736
4751,101,143,155,142,127,12,54,28,127
4752,420,300,274,944,519,280,153,313,338
4753,15341,16656,15300,26839,13730,9103,8526,10993,21859
4756,4878,4568,2513,8134,4929,1180,2011,2629,4270
4758,0,0,0,0,0,0,0,0,0
4759,2,0,0,0,0,0,0,0,0
476,24259,20995,19083,27106,12051,13043,9042,12152,22544
4760,277,300,126,216,229,147,131,88,238
4761,1148,826,543,1447,499,641,284,341,1024
4762,0,0,0,0,0,0,0,0,0
4763,20038,19233,14273,31182,18304,4660,9456,11663,18877
477,40005,38054,11053,49749,30512,26289,15466,15287,26402
4771,4797,4184,3482,8112,4235,3611,1780,2181,4133
4772,102,81,31,151,58,39,27,26,50
4773,225,261,106,537,297,90,92,140,217
4774,9806,6709,2599,13370,7101,2097,3535,4576,7171
4775,1528,1510,957,2803,1486,364,759,953,1696
4776,390,344,156,601,504,527,191,196,307
4778,1,8,2,11,6,2,4,0,2
4779,9360,7886,6338,12184,6586,8929,3285,4698,8471
478,26188,15604,16585,22943,11203,21044,6207,9364,17202
4780,2125,1885,777,3174,2743,373,833,1117,1744
4781,12432,11115,5679,15873,12109,2183,5291,5816,9994
4782,3762,1388,1075,2669,981,1070,400,640,1183
4783,425,386,273,764,371,161,150,180,332
4784,5043,2484,2143,5383,1755,2329,917,1137,2051
479,37,6,21,22,11,20,2,1,22
4790,1072,894,643,1809,1200,426,446,558,914
4791,73,72,47,127,56,70,26,30,62
4792,677,660,401,999,1063,528,384,389,869
4793,220,177,172,397,224,408,84,119,221
4794,203,230,118,400,213,155,84,104,222
4795,0,0,0,0,0,0,0,0,10
4796,99,71,87,127,106,106,39,36,79
4798,1417,1143,875,1950,1043,718,442,639,997
4799,3589,2986,2685,4733,3322,1441,1631,1706,3140
48,2021,1697,1083,2841,2341,907,1141,1011,1975
480,224,53,39,117,196,45,38,20,270
4800,2273,1853,1375,3640,2219,516,955,1276,2095
4801,2545,2733,2289,5189,3778,937,1623,1819,3159
4802,1216,1110,981,1990,1332,276,474,603,1225
4803,15,25,9,32,23,3,5,15,8
4804,12,15,8,68,28,14,2,13,18
4807,30,30,18,53,13,8,5,6,15
4808,48,17,27,60,39,20,11,36,38
4809,2247,2803,2029,4153,2104,1754,1260,1627,3534
481,20560,25878,22451,37037,19510,10718,12768,15125,27163
4810,2245,1978,874,2388,2410,381,949,735,1518
4811,327,335,123,584,359,193,118,102,217
4814,184,182,155,397,288,86,75,119,206
4815,79,63,58,204,116,79,37,88,60
4817,411,468,401,868,460,357,215,306,512
4818,10,2,4,3,6,2,4,2,5
482,7829,5054,1580,6963,2011,2039,2018,1793,3289
4820,13658,11666,8172,18328,14601,2966,6592,6943,10043
4821,243,89,55,383,100,65,78,72,108
4824,75,44,10,69,50,18,23,22,58
4825,9,3,2,13,12,11,6,2,0
4826,2237,2467,1669,4723,2145,1334,782,817,2364
4828,16,13,16,39,45,7,3,26,23
4829,31,52,23,66,57,6,21,15,41
483,1957,1994,1449,3156,1744,777,954,1166,2143
4830,422,606,611,1116,735,1036,298,377,805
4831,16,7,6,16,4,22,5,6,19
4832,75,85,51,107,71,141,36,33,133
4833,422,402,240,568,470,297,213,231,445
4835,858,1009,961,1243,982,639,550,537,1018
4836,5835,6140,5011,8891,5150,5292,2682,3391,7051
4837,31,49,33,79,39,36,21,30,49
4838,65,26,12,57,39,26,8,12,12
4839,508,469,380,712,420,525,224,253,467
4841,4294,5099,3667,7654,5284,3449,2394,2781,5366
4842,1374,1092,1025,3003,1107,676,413,621,1142
4843,242,146,179,247,96,152,57,97,192
4846,41,55,33,169,53,79,16,18,48
4848,2730,2969,2200,4574,4026,740,1668,2008,3517
4849,29,25,44,65,34,23,13,8,29
4850,3434,3113,2025,4609,2707,1056,1229,1493,2731
4851,1002,576,303,2008,487,742,256,306,700
4852,381,430,532,1388,570,108,254,238,657
4853,5928,5233,1199,7417,5496,2841,2640,2534,5264
4854,438,228,177,678,184,418,77,105,194
4855,0,0,0,1,0,0,0,0,0
4856,705,806,809,1085,778,358,480,427,1015
4857,5576,4527,3496,6447,4129,1211,2165,2693,4457
4858,3363,1570,1301,2448,1178,1949,534,899,1384
486,4,2,2,1,2,3,0,1,1
4860,180,249,84,548,514,167,125,126,274
4861,107,86,50,97,46,70,33,37,61
4862,3076,1596,1277,3213,1388,708,684,710,1453
4863,2264,2295,1706,3621,2835,227,1297,1409,2634
4864,1732,1213,1026,3737,2132,907,699,1296,1520
4867,726,747,574,912,958,399,353,329,684
4868,71,26,37,67,22,19,6,22,45
4869,4281,6540,4811,9044,7612,4039,3120,3546,7596
487,34,39,20,65,37,30,10,16,26
4878,28,44,30,76,36,16,13,12,29
4879,4,2,0,4,3,0,0,0,0
488,32303,21992,18130,34868,17815,10067,9884,14197,21586
4880,30,50,27,95,43,8,23,17,45
4881,38,12,14,158,57,16,10,18,35
4882,2264,1838,1231,2773,1457,1348,786,998,1665
4883,214,292,180,446,455,40,115,95,140
4884,14257,8983,7077,18507,7463,8712,4312,6298,13022
4885,1120,1765,692,3244,1250,554,482,715,1461
4886,2040,1929,1599,2517,2073,284,860,1098,1935
4887,185,283,179,359,452,58,135,191,334
4888,320,325,106,479,328,213,121,194,204
4889,243,325,275,493,353,55,167,245,426
489,14,27,22,98,54,38,8,13,10
4891,2608,2511,1825,4016,3756,815,1632,1992,3289
4892,79,71,118,338,105,90,44,45,112
4893,1980,2412,1617,4014,2831,510,1244,1547,2717
4897,39978,34747,28803,52817,32468,11005,18649,22921,40233
4898,6010,5262,4617,8478,5089,2449,2586,3610,5942
4899,687,538,359,994,635,343,230,295,463
49,10,2,2,5,4,1,0,0,1
490,43753,48535,40583,74192,42013,18662,26104,31319,59210
4900,11689,10172,7549,11169,3785,8191,2768,3288,6468
4901,83,96,40,104,69,60,24,43,90
4902,1,3,2,7,0,0,2,0,0
4904,2618,3259,2177,5185,3605,752,1239,1603,2966
4905,58,74,67,65,73,34,19,41,67
4907,1166,1385,502,1918,2085,261,877,747,1294
4908,3,8,1,20,8,0,0,0,7
4909,0,0,0,2,0,0,0,2,0
491,38929,24715,22401,37685,14586,15297,10213,13619,20826
4913,178,166,141,298,167,336,78,93,234
4914,12,2,1,13,5,4,3,0,4
4915,81243,88150,32121,112250,90209,23038,44122,48129,93644
4916,7727,5970,3993,8024,4550,3244,2332,2754,4945
4917,19,15,13,40,17,33,5,2,23
4919,175,173,63,212,234,50,50,66,148
492,4697,3112,2953,4578,2246,3404,1213,1589,3187
4920,35,47,41,73,37,38,17,28,59
4921,2337,1557,509,2312,2874,769,894,953,2025
4922,2,2,0,3,11,3,1,0,2
4923,63,44,33,70,5,41,8,18,64
492303,70,87,64,124,101,34,33,56,83
492307,1,0,0,2,0,0,0,0,0
492311,4982,5126,2992,8376,5055,1013,2673,3779,6293
4924,2339,1758,1560,3037,1613,2236,738,965,1922
4925,1959,2454,1679,3377,2468,521,1186,1177,2220
4926,4900,3972,3352,7701,3849,4905,1698,2124,3929
4927,999,980,806,1536,1080,204,534,517,1109
4928,3071,2976,2269,5325,3393,872,1602,1897,3332
4929,1492,452,1176,2328,427,299,274,575,772
493,23173,18429,14054,27370,16840,11235,8470,11328,21876
4931,991,906,733,1582,1116,416,536,500,898
4935,83,107,13,115,103,71,38,64,99
493753,1275,1434,1188,2338,2149,421,826,974,1770
493754,935,851,734,1563,878,736,469,497,862
4938,127,156,90,369,192,74,113,120,167
493812,1007,1203,644,1581,829,249,485,613,1073
493829,9,9,10,17,10,27,1,9,16
493856,906,1258,853,1771,1292,241,628,714,1323
493860,55,59,19,50,43,7,22,37,42
493861,230,276,141,390,250,185,96,136,218
493869,11,13,8,44,34,10,7,7,18
4939,197,118,88,336,186,64,84,118,176
493900,75,40,31,140,64,26,40,22,36
493901,0,0,0,0,0,0,0,0,0
493911,162,159,86,219,166,33,57,92,143
493913,0,0,0,0,0,0,0,0,0
4940,151,87,69,295,91,142,45,68,149
494115,1587,2090,1051,3129,2442,551,885,1165,2123
494118,0,0,0,0,2,0,0,0,2
494119,0,0,0,0,0,0,0,0,0
494127,11,6,8,18,15,1,2,5,8
494141,5,5,2,7,4,2,0,1,8
494143,110,119,82,221,188,66,95,88,167
494188,5,3,6,9,10,2,2,5,8
494197,0,0,0,0,0,0,0,0,0
4942,5305,7449,6055,11615,8774,1241,4287,5184,9816
4943,666,489,425,876,310,405,219,268,546
494323,1,0,0,0,0,0,0,1,0
494324,0,0,0,0,0,0,0,0,0
494325,4,1,0,2,0,6,0,0,2
494326,1,5,2,3,1,1,1,0,3
494327,0,0,0,3,0,1,0,0,0
494328,3,0,0,2,4,0,1,0,0
494329,10,11,2,0,8,0,0,4,3
494330,2,1,0,0,2,0,0,2,1
494331,1,0,3,2,3,1,0,2,2
494332,6,2,2,1,3,0,0,3,1
494333,0,1,1,2,0,0,0,2,0
494334,0,0,0,0,1,0,0,0,0
494335,1,2,0,2,3,2,0,0,1
494336,0,0,0,0,0,0,0,0,0
494337,0,2,0,0,0,0,0,1,0
494470,1997,1681,1162,2202,1271,833,435,550,1361
494513,135,134,84,202,112,67,71,101,91
494514,2,5,2,7,14,3,2,8,3
494551,0,0,0,0,0,0,2,0,0
494558,0,2,0,6,0,0,2,2,0
4946,4780,6463,5146,11520,6029,3167,3178,3805,7296
4947,1744,1537,1193,2469,1397,696,717,890,1519
4948,142,99,104,267,103,105,48,72,107
495,15,13,6,24,4,6,2,0,7
4951,0,4,0,2,0,0,0,0,7
4952,3319,3005,2663,4791,3362,1385,1519,2107,3669
4953,886,1278,988,2499,1727,533,767,756,1561
4956,4,16,0,19,10,1,0,5,10
4957,1669,1532,1193,2329,1542,1445,640,777,1338
4958,241,192,110,197,360,32,109,140,410
496,7,4,7,13,4,9,0,4,6
4967,4439,3418,3040,5580,3041,3145,1600,2299,4059
4968,468,435,316,845,522,304,200,178,398
4969,242,172,120,333,266,64,99,118,227
497048,0,0,0,6,0,0,1,0,0
497049,0,0,0,0,0,0,0,0,0
497189,0,0,2,4,2,0,0,2,0
497190,35,24,14,37,19,20,7,10,8
497258,249,209,161,326,262,72,115,136,190
497259,45,19,10,41,24,12,6,12,32
4973,154,218,326,636,446,106,215,253,354
4974,3227,3754,2692,5039,5180,286,2582,3490,4971
4975,4,0,2,5,0,5,0,1,2
4976,13246,15230,12979,23329,16654,4205,8668,10068,18507
497634,0,0,0,0,0,0,0,0,0
497661,1,9,11,15,11,1,3,4,11
4978,13981,12990,8580,16858,10853,3072,6127,8194,14021
498,10612,15859,14139,25034,20038,13059,9621,10440,21533
4982,101,74,9,87,98,14,39,27,91
4983,5167,4434,2440,7224,5677,1482,2190,2326,4257
4985,77,78,52,135,24,97,16,25,76
49854,2587,2605,1038,3820,2239,429,1038,1411,2508
49855,5684,5837,4408,8572,6317,2090,2799,3016,5598
49856,200,161,139,311,201,122,64,106,212
4986,777,770,662,2080,1059,245,411,667,1390
49860,0,0,2,6,3,0,0,0,1
49861,296,194,96,285,314,125,110,145,181
4987,88,101,106,153,123,43,60,83,149
4988,3459,2441,1736,3485,2531,809,1537,2994,4011
4990,0,0,0,0,0,0,0,2,0
4991,9,3,2,0,7,4,8,0,2
4992,60,38,40,58,23,20,15,41,18
4993,27,13,13,15,6,32,10,4,15
4994,16,39,12,65,39,12,9,6,29
4995,16,53,18,94,24,17,16,13,63
4998,26,15,9,14,24,8,11,9,9
4999,1615,1713,1311,2510,1906,556,921,1043,1911
50,4956,4379,3946,7283,3461,3232,1865,2421,4793
5000,3389,3924,3226,6339,4931,757,2374,2729,5029
5001,1178,1394,1156,2453,1624,359,801,947,1685
5002,15,8,16,14,4,8,4,2,10
5003,2,1,4,0,3,0,0,2,3
5004,0,0,0,0,0,0,0,1,0
5005,3,0,3,7,4,5,0,2,3
5007,4237,3325,3027,5302,3407,3217,1795,2297,3695
5008,9,13,6,10,0,2,0,0,14
5009,6,7,4,11,10,2,3,4,14
501,3323,2972,1623,6431,4100,2036,1278,1726,2788
5010,554,453,442,1987,970,346,158,764,512
5013,76,25,12,64,18,34,17,10,31
5015,0,0,0,0,0,0,0,0,0
5016,324,210,201,301,214,209,123,137,198
5017,12,4,2,0,2,0,1,2,0
5018,1009,1163,741,1579,1011,268,504,559,1091
5019,8016,10581,9888,15560,11463,3993,5617,6817,13195
5020,0,2,0,0,0,3,2,0,0
5021,394,408,134,394,645,117,113,139,217
5023,8,1,3,23,9,11,1,8,27
5024,4,6,5,10,4,0,3,6,4
5025,239,276,168,548,334,115,122,192,344
5026,160,106,93,219,92,97,57,87,121
5027,1589,1383,1241,3825,1450,1133,509,853,1235
5028,656,789,99,1176,1121,231,351,414,819
5029,20,30,14,64,8,40,8,8,37
5030,9,11,3,16,4,6,4,6,4
5031,40,43,22,106,35,11,23,21,47
5032,53,36,28,42,30,47,3,11,16
5033,1673,2364,743,3042,2743,582,874,992,1767
5034,2427,2323,1759,3848,2064,2422,975,1152,2511
503497,0,0,0,0,0,2,0,0,0
503519,0,0,0,0,0,0,0,0,0
503538,67,56,51,61,34,36,12,25,46
503542,916,581,493,1130,339,419,205,277,531
503569,39,34,17,42,31,10,9,14,35
503582,25,29,7,23,22,23,17,18,21
5036,2351,2977,2342,4307,3069,1218,1482,1709,3312
503614,0,0,0,0,0,0,0,0,0
503618,0,0,0,0,0,0,0,0,0
503637,30,36,23,70,29,18,19,7,22
503639,81,87,45,75,49,36,62,13,67
503640,149,72,50,107,67,118,29,61,46
503645,11,11,0,11,11,3,7,3,7
503693,142,197,136,250,249,82,129,141,238
5037,18691,23418,17340,38646,23614,10637,13087,14086,31423
503834,0,0,0,0,0,0,0,0,0
503835,1,2,0,7,2,2,1,1,0
503841,0,0,0,0,0,0,0,0,0
504180,0,0,0,0,0,0,0,0,0
5042,58,55,25,112,83,22,44,39,48
5045,1259,1064,602,1681,660,747,284,506,948
5046,869,580,484,2096,838,404,225,532,619
5047,0,0,0,0,0,0,0,0,0
5048,26658,26602,19339,40171,23693,7239,13276,18133,30330
50484,2170,3401,1903,5268,3949,504,1926,2216,3609
50485,572,426,399,791,450,261,220,242,411
50486,41,74,27,112,44,35,47,31,53
50487,16,8,8,18,6,13,7,4,9
50488,7278,4436,4077,8448,3544,6997,1699,2232,4012
50489,4,5,4,0,2,4,2,1,2
5049,6694,9885,6990,15153,10679,3370,5306,6175,11477
5050,151,203,164,366,261,221,85,121,280
50506,0,3,2,11,7,3,1,1,2
50507,153,132,192,265,179,15,136,121,189
50508,5,1,0,4,4,0,0,2,0
50509,1352,1203,1224,3577,1230,1998,646,490,1076
5051,285,305,154,568,394,194,139,194,250
50511,317,267,64,243,345,39,102,150,211
50512,2447,2702,2141,3932,2547,2191,1209,1248,2934
50514,44,8,1,58,14,2,1,16,10
50515,1465,1613,713,2572,1582,436,622,731,1457
5052,4414,6323,4104,11054,9228,2539,3667,4111,8184
5053,241,290,247,368,140,56,151,122,249
5054,31,23,17,68,25,18,11,14,25
5055,20,6,19,9,9,8,8,5,19
5058,17236,18427,16215,25363,14474,7813,9053,10636,20377
506,8927,12102,10670,19502,11514,8301,6453,7827,15777
50604,1,0,0,4,0,0,0,0,1
50613,31,9,6,25,3,8,6,14,3
50614,1517,1063,790,1954,714,951,436,466,1220
50615,17,13,11,12,2,29,6,6,10
50616,3,1,2,1,0,2,0,4,2
50617,34,54,22,65,49,12,9,19,20
50618,5203,5313,4682,8827,4786,2209,2470,3093,5440
50619,68,84,66,208,121,163,29,56,95
5062,3331,3093,1784,4955,3404,1058,1402,1749,2964
50624,0,0,0,0,0,0,0,0,0
50626,797,882,604,1537,882,839,323,458,803
50628,372,306,197,502,249,352,111,171,330
5063,19980,25269,18117,37077,24738,8999,12229,14795,27119
50632,1503,1295,1015,1904,1147,1089,587,691,1748
50636,48,32,27,128,40,68,17,27,46
5064,3849,2573,2355,4730,2340,4397,1078,1103,2758
50640,4371,6315,3598,9036,7107,947,3204,3497,7129
50649,5532,4216,3849,8966,4680,4023,2124,2300,4458
50650,4925,4696,3255,5723,3816,1410,1916,2344,4424
50651,331,263,215,425,129,175,127,147,255
50652,322,158,135,344,219,98,110,247,185
5066,6902,9404,6855,13044,12107,4203,5374,5454,10998
5067,3937,4203,3506,4672,4092,1512,2001,2246,4218
50674,2,2,2,2,0,0,0,4,2
5068,0,0,0,1,0,0,0,0,0
