signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_128675,Veliparib,10uM,24h,HUVEC,-0.3847234,0.006934594687,Down
LINCSCP_179099,PCL2_000121,10uM,6h,A375,-0.38470245,0.006937918658,Down
LINCSCP_159876,Macitentan,0.12uM,24h,PC3,-0.38469399,0.00693926188,Down
LINCSCP_162975,Seliciclib,0.37uM,24h,SKBR3,0.38467949,0.006941564131,Down
LINCSCP_23887,Broad-Sai-424,0.12uM,24h,HEPG2,-0.38467465,0.00694233359,Down
LINCSCP_180676,Sulindac,10uM,6h,A375,-0.38467367,0.006942488888,Down
LINCSCP_253582,SA-243276,1uM,24h,MCF7,0.38466634,0.006943653388,Down
LINCSCP_5698,Atracurium,10uM,24h,A549,-0.38466197,0.006944347252,Down
LINCSCP_121723,Voriconazole,1.11uM,24h,HT29,-0.38465697,0.006945141776,Down
LINCSCP_146251,WZ 4002,0.12uM,24h,MNEU.E,-0.38465259,0.006945837712,Down
LINCSCP_244713,CHEMBL302753,10uM,6h,MCF7,-0.38464877,0.006946444576,Down
LINCSCP_41491,Pyrvinium pamoate,10uM,6h,NEU,-0.38464501,0.006947042075,Down
LINCSCP_87021,JW 55,0.37uM,24h,CD34,-0.38463675,0.006948353974,Down
LINCSCP_48039,Aminosalicylic acid,10uM,6h,PC3,-0.38463453,0.00694870799,Down
LINCSCP_37216,LRRK2-IN-1,3uM,24h,MCF7,0.3846228,0.00695057278,Down
LINCSCP_58091,BDBM82056,10uM,24h,VCAP,-0.38461455,0.006951883281,Down
LINCSCP_2969,BRD-K35024477,10uM,6h,A375,0.38460465,0.006953457642,Down
LINCSCP_65073,PP-242,1uM,6h,VCAP,-0.3845956,0.006954897689,Down
LINCSCP_64559,Radicicol,20uM,6h,VCAP,0.38459041,0.006955723616,Down
LINCSCP_20161,AC1O9ZP5,10uM,6h,HCC515,-0.38455502,0.006961355787,Down
LINCSCP_68933,Vorinostat,0.5uM,24h,VCAP,-0.38455158,0.006961902799,Down
LINCSCP_199412,BRD-K78816294,5uM,24h,A549,0.38454964,0.006962212141,Down
LINCSCP_45875,CHEMBL1573436,10uM,24h,PC3,0.38454149,0.006963509977,Down
LINCSCP_49745,CHEMBL3183436,0.1uM,6h,PC3,0.38452849,0.006965581045,Down
LINCSCP_196053,BRD-K78830924,5uM,24h,A549,-0.38451065,0.006968421943,Down
LINCSCP_270146,AC1MFIS3,10uM,24h,PC3,-0.38450197,0.006969805495,Down
LINCSCP_49088,MLS003128812,10uM,6h,PC3,-0.38449859,0.006970345005,Down
LINCSCP_11045,Pictilisib,10uM,24h,ASC,-0.38449748,0.006970520709,Down
LINCSCP_50676,CL-976,80uM,6h,PL21,-0.38446792,0.006975233407,Down
LINCSCP_111777,CHEMBL585951,1.11uM,24h,HEPG2,-0.38446008,0.006976484881,Down
LINCSCP_273274,NCGC00183099-01,10uM,24h,PC3,-0.38445857,0.006976725666,Down
LINCSCP_311960,BRD-K07531476,10uM,24h,VCAP,0.38443274,0.006980846638,Down
LINCSCP_38814,AZD-1152HQPA,0.5uM,24h,MCF7,0.3844053,0.006985226128,Down
LINCSCP_251378,Pictilisib,10uM,24h,MCF7,0.38440099,0.006985915092,Down
LINCSCP_45997,CHEMBL1474834,10uM,6h,PC3,-0.38439422,0.006986996133,Down
LINCSCP_56315,BRD-A31801025-001-01-0,10uM,6h,VCAP,0.3843828,0.006988819789,Down
LINCSCP_34229,RO-3306,10uM,6h,MCF7,-0.38437865,0.006989482837,Down
LINCSCP_3887,ENMD-2076,10uM,24h,A375,0.38437693,0.006989757526,Down
LINCSCP_11728,WH-4-023,0.5uM,24h,BT20,-0.38434235,0.006995284023,Down
LINCSCP_199200,MLS005000107,5uM,24h,A549,0.38432961,0.006997320928,Down
LINCSCP_225060,CHEMBL1271119,10uM,6h,HT29,0.38432075,0.006998738907,Down
LINCSCP_62751,BRD-K02442093,5uM,24h,VCAP,-0.38429143,0.007003429635,Down
LINCSCP_285168,MLS002232309,1uM,6h,SKBR3,0.38428034,0.007005204205,Down
LINCSCP_564,STK064652,10uM,24h,A375,-0.38426296,0.007007986402,Down
LINCSCP_126967,179324-69-7,20uM,24h,HT29,0.38424474,0.007010904399,Down
LINCSCP_158707,Sorbitol,0.12uM,24h,PC3,-0.38424119,0.007011474356,Down
LINCSCP_50400,Dropropizine,10uM,6h,PHH,0.38422082,0.007014737374,Down
LINCSCP_69598,Lapatinib,1.11uM,24h,A375,0.38416849,0.007023128738,Down
LINCSCP_278921,BRD-M06931697,10uM,24h,PC3,-0.38415256,0.007025685147,Down
LINCSCP_62110,BRD-K93140279,5uM,6h,VCAP,-0.38415113,0.007025913256,Down
LINCSCP_113196,CHEMBL585951,1.11uM,24h,HME1,-0.38412821,0.007029593449,Down
LINCSCP_280341,CHEMBL2130605,1.11uM,24h,PC3,-0.38412166,0.007030644657,Down
LINCSCP_61005,CHEMBL2145122,5uM,6h,VCAP,0.38407573,0.007038023442,Down
LINCSCP_311793,BRD-K00819343,10uM,6h,VCAP,-0.38406758,0.007039332728,Down
LINCSCP_15131,Y-27632,10uM,6h,HA1E,-0.38405714,0.007041011544,Down
LINCSCP_1381,RO-5-3335,10uM,24h,A375,0.38400961,0.007048657862,Down
LINCSCP_79413,Tazarotene,0.12uM,24h,A375,-0.38400805,0.007048908566,Down
LINCSCP_61690,BRD-K25473383,5uM,6h,VCAP,0.38400739,0.007049015085,Down
LINCSCP_163036,BX 912,0.12uM,24h,SKBR3,-0.38399318,0.007051302621,Down
LINCSCP_9465,AKT Inhibitor IV,0.5uM,24h,A549,0.38399244,0.007051421521,Down
LINCSCP_53746,Erastin,5uM,6h,SNUC4,0.38398657,0.007052365758,Down
LINCSCP_77048,Corvasal,3.33uM,24h,A375,-0.38397387,0.007054410895,Down
LINCSCP_67603,CGS-15943,20uM,6h,MCF7,-0.38396585,0.007055702208,Down
LINCSCP_214868,Amiodarone,10uM,6h,HCC515,0.38395075,0.007058135422,Down
LINCSCP_72722,Gemfibrozil,10uM,24h,A375,-0.38393316,0.007060969525,Down
LINCSCP_64387,MLS003128791,5uM,6h,VCAP,-0.38392953,0.007061554492,Down
LINCSCP_204616,ZM-241385,10uM,24h,ASC,-0.38391498,0.007063900749,Down
LINCSCP_268106,MLS003568132,10uM,24h,PC3,-0.38390442,0.007065602913,Down
LINCSCP_36432,Withaferin A,0.001uM,6h,MCF7,-0.38389813,0.007066618549,Down
LINCSCP_11099,Linifanib,10uM,24h,ASC,-0.38388102,0.007069377453,Down
LINCSCP_29472,BMS-345541,0.5uM,24h,MCF10A,-0.38386967,0.007071209756,Down
LINCSCP_37197,BRD-K84022666,10uM,6h,MCF7,-0.3838673,0.00707159131,Down
LINCSCP_35275,BRD-K03957451,10uM,24h,MCF7,-0.38386652,0.007071717626,Down
LINCSCP_10231,179324-69-7,0.01uM,6h,A549,-0.38386619,0.007071770998,Down
LINCSCP_187594,Zacopride,10uM,24h,A549,0.38385825,0.007073053275,Down
LINCSCP_40096,SU-11652,10uM,6h,NCIH2073,-0.38385407,0.007073726704,Down
LINCSCP_170746,Lenvatinib (E7080),10uM,24h,YAPC,-0.3838272,0.007078065989,Down
LINCSCP_122098,MG-132,20uM,24h,HT29,0.38380976,0.00708088292,Down
LINCSCP_95958,Fosfomycin Tromethamine,0.04uM,24h,HA1E,-0.38379647,0.007083031447,Down
LINCSCP_136635,Sorafenib,1.11uM,24h,MCF7,-0.38379137,0.007083855492,Down
LINCSCP_63182,BRD-K73843002,5uM,6h,VCAP,0.38377386,0.007086686345,Down
LINCSCP_34463,Parthenolide,10uM,24h,MCF7,0.38375263,0.007090119048,Down
LINCSCP_104561,Dinaciclib,10uM,24h,HELA,-0.38375127,0.007090339229,Down
LINCSCP_32476,Ziprasidone,10uM,24h,MCF7,0.38374236,0.007091781389,Down
LINCSCP_2033,CHEMBL2142684,10uM,6h,A375,0.38374226,0.007091797015,Down
LINCSCP_42363,MLS000583957,10uM,24h,NPC,-0.38372595,0.00709443614,Down
LINCSCP_29771,Vemurafenib,1uM,6h,MCF10A,-0.38370562,0.00709772733,Down
LINCSCP_128701,KU-55933,10uM,24h,HUVEC,-0.38370487,0.007097848379,Down
LINCSCP_17968,Danazol,10uM,24h,HCC515,-0.38368291,0.007101405067,Down
LINCSCP_100036,QL47,0.12uM,24h,HCC515,0.38368082,0.007101743202,Down
LINCSCP_211168,Mestranol,10uM,6h,HA1E,0.3836794,0.007101973804,Down
LINCSCP_273361,BRD-K55113501-001-01-2,10uM,24h,PC3,-0.38367061,0.007103396655,Down
LINCSCP_57579,"N-(1,3-Benzothiazol-2-yl)thiophene-2-carboxamide",10uM,24h,VCAP,0.38366841,0.00710375341,Down
LINCSCP_113315,AZD-8055,1.11uM,3h,HME1,-0.38366313,0.007104609567,Down
LINCSCP_228675,BRD-K25902954,5uM,24h,HT29,-0.3836608,0.007104987189,Down
LINCSCP_272049,Bromfenac,10uM,24h,PC3,0.38365887,0.007105298966,Down
LINCSCP_60263,BRD-K10182851,5uM,6h,VCAP,0.38363946,0.007108445209,Down
LINCSCP_37595,SA-245650,0.5uM,6h,MCF7,-0.38360628,0.007113826817,Down
LINCSCP_567,Lenalidomide,100uM,24h,A375,-0.38358603,0.007117111491,Down
LINCSCP_132761,AT-7519,10uM,24h,MCF7,-0.38354931,0.007123073622,Down
LINCSCP_151538,Bosutinib,0.37uM,24h,PC3,0.38351442,0.007128741504,Down
LINCSCP_252258,SA-1938867,10uM,24h,MCF7,-0.3834676,0.007136355155,Down
LINCSCP_67122,Vorinostat,10uM,24h,HT29,0.38346416,0.007136913427,Down
LINCSCP_153764,Tofacitinib (CP-690550) Citrate,1.11uM,24h,PC3,-0.38345836,0.007137857371,Down
LINCSCP_16353,AC1O9BJ3,10uM,6h,HA1E,0.38344686,0.007139728566,Down
LINCSCP_191,Iocetamic acid,10uM,24h,A375,-0.38344208,0.007140506824,Down
LINCSCP_64244,BRD-K07666543,5uM,24h,VCAP,0.3834399,0.007140862518,Down
LINCSCP_131651,BMS-387032,0.04uM,3h,MCF10A,-0.38342611,0.007143106352,Down
LINCSCP_18401,Morphothebaine,10uM,6h,HCC515,-0.38341156,0.007145476057,Down
LINCSCP_39804,BSPBIO_001592,50uM,6h,MDST8,-0.38339495,0.007148181619,Down
LINCSCP_34666,SPBIO_003097,10uM,24h,MCF7,0.38339323,0.007148460552,Down
LINCSCP_52176,SAN1_003817,10uM,24h,SKB,-0.38338204,0.007150284841,Down
LINCSCP_47335,NCGC00170397-01,10uM,24h,PC3,-0.38337667,0.007151159151,Down
LINCSCP_175981,Rupatadine Fumarate,10uM,24h,YAPC,-0.38336984,0.00715227226,Down
LINCSCP_228704,BRD-K33005877,5uM,24h,HT29,0.38335873,0.007154084372,Down
LINCSCP_26129,T5578409,10uM,6h,HT29,0.38334852,0.007155747743,Down
LINCSCP_132520,Linsitinib,0.12uM,3h,MCF7,-0.38334227,0.007156767248,Down
LINCSCP_66731,Wortmannin,10uM,24h,ASC,-0.3833207,0.00716028552,Down
LINCSCP_200901,BRD-K16714380,10uM,24h,A549,-0.38329933,0.007163772823,Down
LINCSCP_52822,MT-21,10uM,24h,SKB,-0.38329562,0.007164378043,Down
LINCSCP_14310,SC68376,10uM,6h,HA1E,0.38329286,0.00716482797,Down
LINCSCP_66399,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,A375,0.38329049,0.007165216356,Down
LINCSCP_109579,Tazarotene,0.12uM,24h,HELA,-0.38328961,0.00716535885,Down
LINCSCP_6718,Acetyl-Geranyl-Cysteine,10uM,6h,A549,-0.38327961,0.007166991717,Down
LINCSCP_9186,CHEMBL3183436,0.01uM,24h,A549,-0.38327577,0.007167618958,Down
LINCSCP_45606,CHEMBL1591577,10uM,6h,PC3,-0.38323214,0.007174746001,Down
LINCSCP_61643,BRD-K71195237,5uM,24h,VCAP,-0.38321099,0.007178204195,Down
LINCSCP_27124,NU1025,10uM,6h,HT29,0.38320762,0.007178754781,Down
LINCSCP_238262,MLS002725684,10uM,24h,MCF7,0.3832012,0.007179804111,Down
LINCSCP_79246,Etofenamate,0.37uM,24h,A375,0.38318019,0.007183240498,Down
LINCSCP_178205,CHEMBL1270811,10uM,6h,A375,-0.38317691,0.0071837777930000004,Down
LINCSCP_81403,GSK 1059615,0.37uM,24h,A549,-0.38317145,0.007184670874,Down
LINCSCP_25537,CHEMBL399379,80uM,24h,HT29,0.38316041,0.007186476683,Down
LINCSCP_70420,SCHEMBL16980224,0.37uM,24h,A375,0.3831559,0.007187215492,Down
LINCSCP_77338,Afatinib,0.37uM,24h,A375,0.38314217,0.007189462111,Down
LINCSCP_49519,SCHEMBL16980366,0.37uM,24h,PC3,-0.38313542,0.007190567748,Down
LINCSCP_13361,Loperamide,10uM,6h,FIBRNPC,-0.38310691,0.00719523713,Down
LINCSCP_52166,AC1OAV9H,10uM,24h,SKB,-0.38310471,0.007195598649,Down
LINCSCP_146143,SCHEMBL17378613,0.12uM,24h,MNEU.E,0.38308789,0.007198354524,Down
LINCSCP_37611,MLS000583957,3uM,24h,MCF7,0.38307473,0.007200510727,Down
LINCSCP_168665,Pregnenolone,0.12uM,24h,YAPC,-0.38307212,0.007200939472,Down
LINCSCP_173569,Triclabendazole,1.11uM,24h,YAPC,-0.38306476,0.007202145537,Down
LINCSCP_5696,Isradipine,10uM,24h,A549,0.38305623,0.007203544687,Down
LINCSCP_124715,E 2012,10uM,24h,HT29,0.38301811,0.007209798846,Down
LINCSCP_28979,Calcimycin,3uM,6h,HUH7,0.38300477,0.007211988618,Down
LINCSCP_69784,PF-04217903,0.12uM,24h,A375,0.38299971,0.007212818471,Down
LINCSCP_44860,Chaetocin,0.1uM,24h,PC3,-0.38299492,0.007213604948,Down
LINCSCP_130783,CP-724714,1.11uM,3h,MCF10A,-0.38299387,0.007213778139,Down
LINCSCP_29263,"THR1 Inhibitor, 2",100uM,6h,LOVO,0.38298834,0.007214685463,Down
LINCSCP_118002,Propafenone,0.37uM,24h,HT29,-0.38298425,0.007215358433,Down
LINCSCP_53200,PD-98059,10uM,6h,SKM1,0.38297222,0.007217334078,Down
LINCSCP_129489,AZD4547,3.33uM,24h,JURKAT,-0.38296503,0.007218514392,Down
LINCSCP_252444,SA-1939126,1uM,6h,MCF7,-0.38295592,0.007220011918,Down
LINCSCP_133867,"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",1.11uM,24h,MCF7,-0.38295184,0.007220681923,Down
LINCSCP_114897,NVP-AUY922,1.11uM,24h,HS578T,-0.38295114,0.007220796614,Down
LINCSCP_127224,MG-132,20uM,24h,HT29,0.38293967,0.007222682078,Down
LINCSCP_131418,Lapatinib,0.12uM,24h,MCF10A,-0.38291109,0.007227381529,Down
LINCSCP_26531,TH02453-036-P1,10uM,6h,HT29,-0.38291073,0.007227441316,Down
LINCSCP_213461,Cefotiam,10uM,24h,HCC515,-0.38289913,0.007229348598,Down
LINCSCP_42474,252916-29-3,10uM,24h,NPC,-0.38288684,0.007231371298,Down
LINCSCP_74458,Tasquinimod,10uM,24h,A375,-0.3828722,0.00723377955,Down
LINCSCP_169808,NORGESTREL,1.11uM,24h,YAPC,-0.38285914,0.007235929623,Down
LINCSCP_42718,Hispidin,10uM,24h,NPC,-0.3828514,0.007237204167,Down
LINCSCP_117199,Vandetanib,10uM,24h,HT29,0.38283827,0.007239366989,Down
LINCSCP_6391,ZINC101150009,10uM,24h,A549,-0.38281941,0.007242474101,Down
LINCSCP_141120,pancuronium,3.33uM,24h,MCF7,-0.38281321,0.007243495313,Down
LINCSCP_117570,NCGC00346967-01,0.04uM,24h,HT29,-0.38279872,0.007245884268,Down
LINCSCP_43888,BRD-K85822033,10uM,6h,PC3,-0.38279807,0.007245990947,Down
LINCSCP_52293,SCHEMBL15444220,10uM,24h,SKB,-0.38279118,0.007247127203,Down
LINCSCP_47075,BRD-K02589376-001-01-9,10uM,24h,PC3,-0.38278086,0.007248828113,Down
LINCSCP_141405,Pimobendan,0.12uM,24h,MCF7,-0.38277902,0.007249131994,Down
LINCSCP_56642,CA-074 METHYL ESTER,10uM,24h,VCAP,0.3827788,0.007249168476,Down
LINCSCP_44786,Digitoxigenin,10uM,6h,PC3,-0.38275671,0.007252811508,Down
LINCSCP_216723,SCHEMBL6468298,10uM,6h,HCC515,-0.38274766,0.007254304265,Down
LINCSCP_21255,Sepantronium,0.5uM,6h,HCT116,-0.38272646,0.007257802344,Down
LINCSCP_86479,QL47,3.33uM,3h,BT20,-0.38271939,0.007258969938,Down
LINCSCP_169519,AMG-517,3.33uM,24h,YAPC,-0.3827006,0.007262072555,Down
LINCSCP_24204,BRD-K85822033,1uM,6h,HL60,-0.38269942,0.007262266995,Down
LINCSCP_16387,BRD-K90446118,10uM,6h,HA1E,-0.38267898,0.007265644183,Down
LINCSCP_226803,2-Bromo-.alpha.-ergocryptine,10uM,6h,HT29,-0.38266891,0.007267308773,Down
LINCSCP_52909,"7,2'-Dihydroxyflavone",10uM,24h,SKB,-0.38266434,0.007268064145,Down
LINCSCP_285822,Necrostatin,100uM,6h,SKM1,-0.38264103,0.007271917366,Down
LINCSCP_126547,Sirolimus,0.37uM,24h,HT29,-0.38263513,0.007272892222,Down
LINCSCP_67691,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,NEU,-0.38262699,0.007274238573,Down
LINCSCP_109000,Elesclomol,0.04uM,24h,HELA,0.38262541,0.007274500301,Down
LINCSCP_6445,Ebelactone-B,10uM,24h,A549,0.38262293000000003,0.00727491033,Down
LINCSCP_51608,TORIN1,0.1uM,6h,SKBR3,-0.38261943,0.007275488476,Down
LINCSCP_249730,BRD-K17890048,10uM,24h,MCF7,-0.38260984,0.007277076024,Down
LINCSCP_9928,CHEMBL2152368,3uM,6h,A549,-0.38260847,0.0072773023879999996,Down
LINCSCP_27125,Tyrphostin 23,10uM,6h,HT29,0.38260358,0.007278110933,Down
LINCSCP_252195,SA-1472514,0.5uM,24h,MCF7,-0.38260263,0.007278267742,Down
LINCSCP_140111,Etoricoxib,10uM,24h,MCF7,-0.3825744,0.007282940891,Down
LINCSCP_38196,AC1L2X6Z,1uM,24h,MCF7,-0.38255978,0.007285362678,Down
LINCSCP_36514,Selumetinib,1uM,24h,MCF7,-0.38255619,0.007285956005,Down
LINCSCP_22506,MLS-0091943.0001,10uM,6h,HEPG2,0.3825499,0.007286997852,Down
LINCSCP_39781,CAY-10594,20uM,6h,MDST8,-0.38254525,0.007287767948,Down
LINCSCP_99178,BMN 673,0.37uM,24h,HA1E,0.3825429,0.007288157204,Down
LINCSCP_97610,IMD-0354,0.37uM,24h,HA1E,0.3825427,0.007288191873,Down
LINCSCP_61001,BRD-K94206926,5uM,6h,VCAP,0.38251244,0.007293205218,Down
LINCSCP_165972,triptolide,3.33uM,24h,SKL,0.38251166,0.007293335753,Down
LINCSCP_7402,AC1NWALF,10uM,6h,A549,-0.38250574,0.007294315573,Down
LINCSCP_47802,Meptazinol,10uM,6h,PC3,-0.38250455,0.007294513947,Down
LINCSCP_7400,AC1NWALC,10uM,6h,A549,-0.38249541,0.007296029448,Down
LINCSCP_106610,Tacedinaline,3.33uM,24h,HELA,-0.38247682,0.007299111734,Down
LINCSCP_125708,Pevonedistat,0.12uM,24h,HT29,0.3824671,0.007300725357,Down
LINCSCP_120725,fluocinolone-acetonide,10uM,24h,HT29,-0.38243156,0.007306624315,Down
LINCSCP_116441,YM 201636,1.11uM,24h,HT29,0.38242902,0.007307045865,Down
LINCSCP_68344,"Trichostatin A, Streptomyces Sp.",10uM,6h,VCAP,0.38241356,0.007309612625,Down
LINCSCP_47396,YL-59,10uM,6h,PC3,-0.38239495,0.007312703518,Down
LINCSCP_148329,331771-20-1,0.04uM,24h,NPC.CAS9,0.38239287,0.007313050483,Down
LINCSCP_97836,Dolastatin 10,1.11uM,24h,HA1E,0.38238231,0.007314804521,Down
LINCSCP_53832,IMD-0354,10uM,6h,SNUC4,-0.38236257,0.007318086225,Down
LINCSCP_27657,BRD-K19969523,5uM,24h,HT29,0.3823616,0.00731824749,Down
LINCSCP_165192,GW620972X,10uM,24h,SKL.C,-0.38234669,0.00732072571,Down
LINCSCP_39930,GW 405833,40uM,6h,NCIH1836,0.38233748,0.007322258841,Down
LINCSCP_38216,T-0156,1uM,24h,MCF7,-0.3823345,0.007322753894,Down
LINCSCP_86884,GSK-461364,3.33uM,24h,CD34,0.38232703,0.007323996416,Down
LINCSCP_137001,TORIN1,0.37uM,24h,MCF7,-0.38230791,0.007327177795,Down
LINCSCP_256546,BRD-A81936046,10uM,6h,NCIH1694,0.38230331,0.007327944156,Down
LINCSCP_59699,BRD-K79426639,5uM,24h,VCAP,0.38229995,0.007328502901,Down
LINCSCP_142205,BAY 87-2243,10uM,24h,MCF7,0.38229872,0.007328707898,Down
LINCSCP_69,Proscillaridin A,10uM,6h,A375,-0.38228827,0.007330447957,Down
LINCSCP_28835,Mycophenolic acid,10uM,24h,HUH7,0.38228392,0.007331172283,Down
LINCSCP_5147,MLS001065828,10uM,6h,A549,-0.3822782,0.007332125007,Down
LINCSCP_76615,Benzylpenicillin,0.37uM,24h,A375,-0.38227355,0.007332899587,Down
LINCSCP_28168,BRD-K88899793,5uM,24h,HT29,0.38227317,0.007332963269,Down
LINCSCP_18393,Palmitoyl Dopamine,10uM,6h,HCC515,-0.38226845,0.00733374928,Down
LINCSCP_69246,Erlotinib,0.37uM,24h,A375,-0.38226581,0.007334188748,Down
LINCSCP_15190,Artesunate,10uM,24h,HA1E,0.38224919,0.007336957544,Down
LINCSCP_127211,Linifanib,3.33uM,24h,HT29,0.3822311,0.00733997155,Down
LINCSCP_6495,Elliptecine,10uM,24h,A549,-0.38222421,0.007341121194,Down
LINCSCP_63825,BRD-K69178842,5uM,6h,VCAP,0.38220672,0.007344036434,Down
LINCSCP_83949,SB239063,0.04uM,24h,ASC.C,0.38218088,0.007348347686,Down
LINCSCP_48991,BRD-K58912123,10uM,24h,PC3,0.38217568,0.007349215543,Down
LINCSCP_47608,GNF-PF-2808,10uM,24h,PC3,0.38217495,0.007349336114,Down
LINCSCP_12695,LDN 193189,10uM,6h,COV644,-0.38216927,0.007350284629,Down
LINCSCP_59999,BRD-K12163240,5uM,24h,VCAP,-0.38216905,0.007350320984,Down
LINCSCP_4882,SMR001318078,10uM,24h,A549,0.38214705,0.007353993408,Down
LINCSCP_132713,GSK-1904529A,10uM,24h,MCF7,0.38213845,0.007355429643,Down
LINCSCP_75232,Raltegravir,0.04uM,24h,A375,0.38212163,0.007358238962,Down
LINCSCP_48344,BRD-K91053205,5uM,24h,PC3,0.38209706,0.007362344899,Down
LINCSCP_176508,Metformin,0.1uM,6h,A375,-0.38207815,0.007365505975,Down
LINCSCP_177858,CHEMBL1888222,10uM,24h,A375,-0.38206421,0.007367836103,Down
LINCSCP_294733,AC1OAATK,10uM,6h,VCAP,-0.38205696,0.007369049453,Down
LINCSCP_108524,Ercalcitriol,0.37uM,24h,HELA,-0.38205362,0.007369608476,Down
LINCSCP_38194,AC1L2X6Z,0.5uM,24h,MCF7,-0.38205089,0.007370064084,Down
LINCSCP_53215,STK219801,20uM,6h,SKM1,0.38204689,0.00737073389,Down
LINCSCP_38845,Cis-Platin,3uM,6h,MCF7,0.38203645,0.007372480752,Down
LINCSCP_285954,Bromopyruvate,100uM,6h,SKM1,-0.38199022,0.007380220261,Down
LINCSCP_38281,MLS003129300,10uM,6h,MCF7,0.3819749,0.007382785336,Down
LINCSCP_29674,NU-7441,10uM,6h,MCF10A,-0.38196138,0.007385050654,Down
LINCSCP_6812,BSPBIO_002280,10uM,24h,A549,0.38195603,0.007385947698,Down
LINCSCP_44745,Methoxsalen,10uM,24h,PC3,0.38195317,0.007386427055,Down
LINCSCP_124113,RU 58841,0.12uM,24h,HT29,0.38194462,0.007387859825,Down
LINCSCP_176343,Quercetin,1.11uM,24h,YAPC,-0.38191196,0.007393337468,Down
LINCSCP_64551,Troglitazone,5uM,6h,VCAP,-0.38191044,0.007393592329,Down
LINCSCP_73066,"2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",0.37uM,24h,A375,-0.38190553,0.007394415028,Down
LINCSCP_167495,SPECTRUM_000897,0.37uM,24h,YAPC,-0.38189753,0.007395757167,Down
LINCSCP_163181,Mitoxantrone,10uM,3h,SKBR3,-0.38189624,0.007395973343,Down
LINCSCP_114137,Ricolinostat,10uM,24h,HME1,0.38188487,0.007397882562,Down
LINCSCP_52721,SMR000304369,10uM,24h,SKB,-0.38187868,0.007398920593,Down
LINCSCP_154532,LY2801653,1.11uM,24h,PC3,-0.38186238,0.007401656939,Down
LINCSCP_179684,BRL54443,10uM,6h,A375,-0.38182299,0.007408272757,Down
LINCSCP_82472,HY-11007,10uM,24h,A549,0.38181828,0.007409064893,Down
LINCSCP_148252,Rigosertib,0.04uM,24h,NPC.CAS9,-0.38180308,0.007411619891,Down
LINCSCP_261987,Alaproclate,10uM,24h,NPC,-0.38180274,0.007411676511,Down
LINCSCP_21432,Metformin,10uM,24h,HEK293T,-0.38180009,0.007412121596,Down
LINCSCP_58127,Rifabutin,10uM,24h,VCAP,0.38178805,0.007414147297,Down
LINCSCP_2199,SCHEMBL15556278,10uM,6h,A375,-0.38177684,0.007416031573,Down
LINCSCP_72171,Mecamylamine,0.04uM,24h,A375,-0.38176906,0.007417340196,Down
LINCSCP_86654,PDK1 Inhibitor,10uM,24h,CD34,-0.38176796,0.007417525116,Down
LINCSCP_99778,Saracatinib,0.12uM,24h,HCC515,-0.38174662,0.007421116369,Down
LINCSCP_281369,Calmidazolium,10uM,24h,PHH,-0.38174008,0.007422216524,Down
LINCSCP_60815,BRD-K87010407,5uM,24h,VCAP,-0.38173988,0.00742225027,Down
LINCSCP_21670,4-Iodo-6-phenylpyrimidine,40uM,6h,HEPG2,-0.38173327,0.007423363088,Down
LINCSCP_75630,Tolnaftate,0.12uM,24h,A375,0.38173119,0.007423712804,Down
LINCSCP_101107,WHI-P97,3.33uM,24h,HCC515,-0.38172916,0.007424054961,Down
LINCSCP_27984,BRD-K93996655,5uM,24h,HT29,-0.38172782,0.00742428054,Down
LINCSCP_15355,UK 356618,10uM,24h,HA1E,-0.38172101,0.00742542646,Down
LINCSCP_44507,SPECTRUM_001645,10uM,24h,PC3,-0.38171877,0.007425803727,Down
LINCSCP_52907,Dorsomorphin,10uM,24h,SKB,-0.38171048,0.007427199072,Down
LINCSCP_76327,Emtricitabine,3.33uM,24h,A375,-0.38170541,0.007428053954,Down
LINCSCP_67168,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,HT29,0.38169652,0.007429551013,Down
LINCSCP_11612,AS601245,1uM,24h,BT20,-0.38169519,0.007429774441,Down
LINCSCP_15421,DC-45-A2,10uM,24h,HA1E,-0.38168962,0.007430712959,Down
LINCSCP_310312,BRD-K12973880,10uM,24h,VCAP,-0.38168679,0.007431190412,Down
LINCSCP_303310,BRD-K44953633,5uM,6h,VCAP,-0.38167817,0.007432643245,Down
LINCSCP_10629,Lonidamine,100uM,6h,AGS,-0.38167328,0.007433467426,Down
LINCSCP_266260,Chlorambucil,10uM,24h,PC3,-0.38166442,0.007434959526,Down
