signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_88042,BRD-A24396574-001-01-5,0.37uM,24h,HA1E,0.39760804,0.005134176736,Up
LINCSCP_223746,Oxprenolol,10uM,6h,HT29,-0.39752975,0.005143744759,Up
LINCSCP_82223,Azacitidine,3.33uM,24h,A549,-0.39752352,0.005144506077,Up
LINCSCP_7894,BRD-K70508482,10uM,24h,A549,0.39750541,0.005146722456,Up
LINCSCP_90398,Setiptiline,0.04uM,24h,HA1E,-0.39748177,0.005149616793,Up
LINCSCP_22189,MLS000063258,10uM,6h,HEPG2,0.39746972,0.005151091274,Up
LINCSCP_65440,BRD-K30883461,10uM,6h,VCAP,0.39745607,0.005152763698,Up
LINCSCP_37902,BRD-K31315646,10uM,24h,MCF7,-0.39745108,0.00515337542,Up
LINCSCP_56954,STK178014,50uM,24h,VCAP,0.39744432,0.00515420344,Up
LINCSCP_41342,Rottlerin,10uM,24h,NEU,-0.39742609,0.005156437895,Up
LINCSCP_186562,BRD-K38294617,10uM,24h,A375,0.39741659,0.00515760214,Up
LINCSCP_58625,AC1O52XK,10uM,24h,VCAP,0.39740491,0.005159034179,Up
LINCSCP_6891,Anagrelide,10uM,24h,A549,-0.39734741,0.005166089834,Up
LINCSCP_227830,Ofloxacin,10uM,6h,HT29,0.397317,0.005169824894,Up
LINCSCP_10595,ZINC77024257,10uM,6h,AGS,-0.39728384,0.00517389986,Up
LINCSCP_42353,WYE 125132,10uM,24h,NPC,0.39727245,0.00517530038,Up
LINCSCP_136522,MG-132,20uM,24h,MCF7,0.39727244,0.00517530187,Up
LINCSCP_26937,BIO2_000376,10uM,6h,HT29,-0.39725261,0.005177740687,Up
LINCSCP_7212,NSC653260,10uM,6h,A549,0.39724108,0.005179159712,Up
LINCSCP_188637,MLS003568140,10uM,6h,A549,0.39722782,0.005180791835,Up
LINCSCP_119503,179324-69-7,20uM,24h,HT29,0.39720642,0.005183426353,Up
LINCSCP_31010,MLS001065870,10uM,24h,MCF7,0.39717278,0.005187569809,Up
LINCSCP_68359,"Trichostatin A, Streptomyces Sp.",10uM,24h,VCAP,0.39712156,0.005193884982,Up
LINCSCP_191200,KM01366,10uM,6h,A549,0.39710071,0.005196457588,Up
LINCSCP_121433,Emedastine,10uM,24h,HT29,0.3970997,0.005196582269,Up
LINCSCP_109515,Rizatriptan,10uM,24h,HELA,-0.39709866,0.005196711232,Up
LINCSCP_191754,Rofecoxib,10uM,24h,A549,0.39709805,0.005196786047,Up
LINCSCP_139224,Cilengitide,10uM,24h,MCF7,0.39709613,0.005197023316,Up
LINCSCP_3918,CHEMBL2130605,0.37uM,24h,A375,-0.39706985,0.005200267297,Up
LINCSCP_50524,4-Deoxyuridine,10uM,6h,PL21,0.39706027,0.00520145074,Up
LINCSCP_148214,BAY 61-3606,0.37uM,24h,NPC.CAS9,0.397056,0.005201977584,Up
LINCSCP_195443,BRD-K66975725,5uM,24h,A549,0.39705061,0.005202644385,Up
LINCSCP_108999,Elesclomol,0.12uM,24h,HELA,0.39702704,0.005205555949,Up
LINCSCP_133945,GSK-J2,1.11uM,24h,MCF7,-0.39702594,0.005205691808,Up
LINCSCP_241103,Levocabastine,10uM,24h,MCF7,0.39697433,0.005212074257,Up
LINCSCP_61778,BRD-K40506152,5uM,24h,VCAP,0.39695952,0.005213908183,Up
LINCSCP_33987,BRD-K18249495,10uM,6h,MCF7,0.39695663,0.005214265919,Up
LINCSCP_33780,CCT 018159,10uM,6h,MCF7,0.39695528,0.005214432696,Up
LINCSCP_192008,Aliskiren,10uM,6h,A549,-0.39691064,0.00521996026,Up
LINCSCP_112673,PF-03758309,0.12uM,24h,HEPG2,0.39687006,0.005224991029,Up
LINCSCP_56228,SCHEMBL14177979,10uM,24h,VCAP,0.39686588,0.005225508788,Up
LINCSCP_71709,BUDIPINE,0.12uM,24h,A375,0.39686017,0.005226216736,Up
LINCSCP_221910,TL_HRAS26,1.11uM,24h,HEPG2,0.39685716,0.005226590221,Up
LINCSCP_250924,NVP-AUY922,1uM,6h,MCF7,0.39685375,0.005227012997,Up
LINCSCP_78595,PF-03814735,0.37uM,24h,A375,0.39680506,0.00523305622,Up
LINCSCP_138900,Imipramine,10uM,24h,MCF7,0.39680177,0.005233464693,Up
LINCSCP_371,Nalbuphine,10uM,24h,A375,-0.39680033,0.005233644084,Up
LINCSCP_8915,CHEMBL2355585,10uM,24h,A549,0.39679807,0.005233924152,Up
LINCSCP_113450,BRD-A24396574-001-01-5,0.04uM,3h,HME1,0.39677885,0.005236311983,Up
LINCSCP_23488,BRD-K69096174,10uM,24h,HEPG2,0.39676408,0.005238146696,Up
LINCSCP_9255,4-Deoxyuridine,0.001uM,6h,A549,0.39675909,0.005238767033,Up
LINCSCP_146812,PFI-1,0.04uM,24h,NEU,0.39675279,0.005239550205,Up
LINCSCP_85278,Pelitinib,10uM,24h,BT20,0.3967029,0.005245754985,Up
LINCSCP_104028,GF-109203,3.33uM,24h,HELA,0.39669684,0.005246509507,Up
LINCSCP_39287,Enzastaurin,10uM,6h,MDAMB231,-0.39666267,0.005250762851,Up
LINCSCP_67702,Vorinostat,3uM,24h,NEU,-0.3966544,0.00525179268,Up
LINCSCP_254701,Hydroxyl,3uM,6h,MCF7,-0.39662313,0.005255688894,Up
LINCSCP_64990,pyrvinium-pamoate,10uM,24h,VCAP,0.39662088,0.005255969433,Up
LINCSCP_10514,AM-580,10uM,6h,AGS,-0.39661831,0.0052562903,Up
LINCSCP_166313,BAY 57-1293,0.37uM,24h,YAPC,-0.39661051,0.005257262566,Up
LINCSCP_179840,"4H-1-Benzopyran-4-one, 5,6,7-trimethoxy-3-(2-methoxyphenyl)-",10uM,6h,A375,0.39660221,0.005258297154,Up
LINCSCP_53329,Darinaparsin,10uM,6h,SKMEL1,-0.39659298,0.005259447891,Up
LINCSCP_257445,Resveratrol,10uM,6h,NCIH508,0.39655854,0.005263744494,Up
LINCSCP_310134,BRD-K34394296,30uM,6h,VCAP,-0.3965529,0.005264448628,Up
LINCSCP_28295,BRD-K76264608,10uM,24h,HT29,0.39649678,0.005271457339,Up
LINCSCP_47294,Gemfibrozil,10uM,24h,PC3,-0.39646881,0.005274954207,Up
LINCSCP_147557,Pazopanib,0.37uM,24h,NPC.CAS9,-0.39646312,0.005275666127,Up
LINCSCP_41585,CHIR-99021,10uM,6h,NEU,-0.39645124,0.005277150836,Up
LINCSCP_2012,T6235235,10uM,6h,A375,-0.39643014,0.005279791064,Up
LINCSCP_11080,STK249718,10uM,24h,ASC,0.39642311,0.005280670482,Up
LINCSCP_167129,Disulfiram,0.37uM,24h,YAPC,0.39640084,0.005283459344,Up
LINCSCP_138392,PF-04691502,1.11uM,24h,MCF7,0.396398,0.005283814475,Up
LINCSCP_237437,MLS000559245,10uM,24h,MCF7,0.396397,0.005283939536,Up
LINCSCP_223350,AC1L2X6Z,10uM,6h,HT29,0.39639165,0.005284609693,Up
LINCSCP_164487,Osimertinib,10uM,24h,SKL.C,0.39638079,0.0052859702370000004,Up
LINCSCP_22698,SB415286,10uM,6h,HEPG2,0.39637525,0.00528666427,Up
LINCSCP_17253,KUC111774N,0.5uM,24h,HA1E,-0.39634597,0.005290332887,Up
LINCSCP_11422,NCGC00025073-01,10uM,24h,ASC,0.39634448,0.005290520316,Up
LINCSCP_7486,Tyrphostin AG 879,10uM,6h,A549,-0.39632596,0.005292842397,Up
LINCSCP_56357,HMS2093P09,10uM,24h,VCAP,0.39632239,0.005293290312,Up
LINCSCP_116598,Palbociclib,0.37uM,24h,HT29,0.39631796,0.005293845204,Up
LINCSCP_130298,Radicicol,1.11uM,3h,LNCAP,0.39631557,0.005294145467,Up
LINCSCP_74433,Meisoindigo,0.04uM,24h,A375,-0.39630689,0.005295234043,Up
LINCSCP_62481,BRD-K96625719,5uM,24h,VCAP,0.39627425,0.005299329721,Up
LINCSCP_114627,CHIR-265,1.11uM,24h,HME1,0.39626896,0.005299995036,Up
LINCSCP_99407,Vemurafenib,0.04uM,24h,HCC515,0.39625263,0.005302044975,Up
LINCSCP_24630,Imatinib,10uM,6h,HS578T,-0.39624379,0.005303155545,Up
LINCSCP_270719,(2R)-3-(4-Cyanophenoxy)-n-[4-cyano-3-(trifluoromethyl)phenyl]-2-hydroxy-2-methylpropanamide,10uM,24h,PC3,0.39624308,0.005303244945,Up
LINCSCP_81563,AZD-5438,1.11uM,24h,A549,0.39621723,0.005306492829,Up
LINCSCP_57017,AC1NS4S0,10uM,6h,VCAP,0.39620829,0.0053076162,Up
LINCSCP_5975,SCHEMBL15422156,10uM,24h,A549,0.39616308,0.0053133034650000004,Up
LINCSCP_2244,"7,8-Dihydro-l-biopterin",10uM,6h,A375,-0.39615297,0.005314575266,Up
LINCSCP_11369,MDL 72832,10uM,24h,ASC,0.39614284,0.005315850584,Up
LINCSCP_39653,Dovitinib,10uM,6h,MDAMB231,0.39613873,0.005316367479,Up
LINCSCP_12691,AG 14361,20uM,6h,COV644,-0.39609283,0.005322148712,Up
LINCSCP_64909,TORIN1,1uM,24h,VCAP,0.39609044,0.00532244984,Up
LINCSCP_155842,Alvelestat,0.37uM,24h,PC3,-0.3960802,0.005323740752,Up
LINCSCP_37646,Nocodazole,3uM,24h,MCF7,-0.3960676,0.005325329686,Up
LINCSCP_155246,Felbamate,0.04uM,24h,PC3,0.39606565,0.005325575276,Up
LINCSCP_26461,ST012030,10uM,6h,HT29,-0.39605936,0.005326368257,Up
LINCSCP_91001,Propranolol,0.37uM,24h,HA1E,0.39603214,0.005329801268,Up
LINCSCP_27728,BRD-K79333016,5uM,24h,HT29,0.39602838,0.005330275357,Up
LINCSCP_138681,MG-132,20uM,24h,MCF7,0.39602165,0.005331125561,Up
LINCSCP_51690,TORIN-2,0.5uM,6h,SKBR3,-0.39601944,0.005331403705,Up
LINCSCP_279886,Broad-Sai-560,3uM,6h,PC3,0.39600174,0.005333638224,Up
LINCSCP_49028,BRD-K83155387,10uM,24h,PC3,-0.39598266,0.005336047832,Up
LINCSCP_88452,Masitinib,0.37uM,24h,HA1E,-0.39592642,0.00534315526,Up
LINCSCP_44748,BDBM50127227,10uM,24h,PC3,0.39591228,0.005344943737,Up
LINCSCP_30806,Cerulenin,40uM,6h,MCF7,0.39589114,0.005347617122,Up
LINCSCP_21861,N-(4-Fluorophenyl)-4-[hydroxy(diphenyl)methyl]piperidine-1-carbothioamide,10uM,6h,HEPG2,0.39588343,0.005348593685,Up
LINCSCP_283213,BDBM50127227,10uM,6h,RMGI,0.39586105,0.005351426228,Up
LINCSCP_99605,CI-1040,0.04uM,24h,HCC515,-0.39585774,0.005351845531,Up
LINCSCP_70089,Olaparib,10uM,24h,A375,0.39583853,0.005354278657,Up
LINCSCP_111221,AKT Inhibitor VIII,0.12uM,24h,HEPG2,0.39583405,0.005354845524,Up
LINCSCP_105161,Famotidine,3.33uM,24h,HELA,-0.39582865,0.005355529853,Up
LINCSCP_168517,179324-69-7,20uM,24h,YAPC,0.3958217,0.005356411218,Up
LINCSCP_88,AC1NWALF,10uM,6h,A375,-0.39582073,0.005356533256,Up
LINCSCP_61096,BRD-K95371508,5uM,24h,VCAP,0.39581075,0.005357798797,Up
LINCSCP_39893,Nifedipine,10uM,6h,NCIH1694,0.39579658,0.005359595233,Up
LINCSCP_179611,GW7647,10uM,6h,A375,0.39578534,0.005361019685,Up
LINCSCP_143176,Bepotastine Besilate,0.04uM,24h,MCF7,0.39574851,0.005365692631,Up
LINCSCP_51754,OSI-027,0.1uM,6h,SKBR3,-0.39574346,0.005366333502,Up
LINCSCP_1749,VU0415374-1,10uM,6h,A375,-0.39569018,0.005373100413,Up
LINCSCP_137789,Veliparib (ABT-888),0.04uM,24h,MCF7,-0.3956809,0.005374279265,Up
LINCSCP_31714,MLS002554296,10uM,6h,MCF7,-0.39567695,0.005374781659,Up
LINCSCP_143808,MG-132,20uM,24h,MCF7,0.39566874,0.005375825284,Up
LINCSCP_70041,AZD-1775,1.11uM,24h,A375,0.39566665,0.005376090005,Up
LINCSCP_106733,Methimazole,0.04uM,24h,HELA,-0.39564516,0.005378823215,Up
LINCSCP_152091,Decitabine,10uM,24h,PC3,-0.39564475,0.005378875465,Up
LINCSCP_230283,BRD-K66626628,5uM,24h,HT29,0.39562933,0.005380836736,Up
LINCSCP_90766,Galeterone,1.11uM,24h,HA1E,-0.39557434,0.005387837511,Up
LINCSCP_16548,MLS-0435534.0001,10uM,6h,HA1E,-0.39552773,0.005393776286,Up
LINCSCP_24086,Crizotinib,0.37uM,24h,HEPG2,0.39548108,0.00539972681,Up
LINCSCP_234200,BRD-K41087962,0.5uM,6h,JHUEM2,0.39546579,0.005401677808,Up
LINCSCP_33260,Fusaric acid,10uM,6h,MCF7,0.39546558,0.005401705216,Up
LINCSCP_135082,MG-132,20uM,24h,MCF7,0.395446,0.0054042051170000004,Up
LINCSCP_306020,BRD-K29322455,5uM,6h,VCAP,0.39541823,0.005407752637,Up
LINCSCP_312113,BRD-K15559773,10uM,6h,VCAP,0.39539004,0.005411356297,Up
LINCSCP_68328,Vorinostat,10uM,24h,VCAP,0.39537933,0.005412725282,Up
LINCSCP_39010,sorafenib,1uM,24h,MDAMB231,0.39536952,0.005413980627,Up
LINCSCP_116278,SCHEMBL570779,3.33uM,24h,HT29,-0.39536384,0.005414706259,Up
LINCSCP_40361,Enzalutamide,0.1uM,6h,NCIH596,0.39535071,0.005416387062,Up
LINCSCP_180862,SMR000651468,10uM,6h,A375,-0.39534868,0.005416646698,Up
LINCSCP_109934,Etravirine (TMC125),0.04uM,24h,HELA,0.39534025,0.005417724528,Up
LINCSCP_121296,179324-69-7,20uM,24h,HT29,0.39532769,0.005419332832,Up
LINCSCP_60901,BRD-K58499277,5uM,24h,VCAP,0.39532563,0.005419596925,Up
LINCSCP_62946,BRD-K92137277,5uM,24h,VCAP,0.39528504,0.005424795365,Up
LINCSCP_60440,BRD-K88849270,5uM,24h,VCAP,-0.39521725,0.005433487563,Up
LINCSCP_149259,NVP-BHG712,10uM,24h,NPC,0.39519798,0.005435960001,Up
LINCSCP_55364,MRE-269,1uM,6h,U937,-0.39519493,0.005436351559,Up
LINCSCP_90499,KPT-330,0.12uM,24h,HA1E,0.39517484,0.005438932119,Up
LINCSCP_21517,6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid,10uM,6h,HEPG2,-0.39516328,0.005440416585,Up
LINCSCP_20787,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.12uM,24h,HCC515,0.39515289,0.005441750727,Up
LINCSCP_63026,BRD-K36940835,5uM,24h,VCAP,0.39511834,0.005446191774,Up
LINCSCP_80724,Ciglitazone,10uM,24h,A375,-0.39510799,0.005447522379,Up
LINCSCP_85405,WH-4-025,3.33uM,24h,BT20,-0.39508352,0.005450670611,Up
LINCSCP_17610,AG 14361,20uM,6h,HCC15,-0.39503443,0.005456990083,Up
LINCSCP_111364,AZD-6482,0.37uM,24h,HEPG2,0.39501857,0.005459033006,Up
LINCSCP_2151,Deforolimus,10uM,6h,A375,-0.39501362,0.005459670519,Up
LINCSCP_100019,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.04uM,24h,HCC515,0.39499401,0.005462198296,Up
LINCSCP_15996,KUC103655,10uM,6h,HA1E,0.39498913,0.005462827229,Up
LINCSCP_15197,AC1NS4S0,10uM,24h,HA1E,0.39497165,0.005465081218,Up
LINCSCP_42675,GW843682X,10uM,24h,NPC,-0.39495973,0.005466618236,Up
LINCSCP_29330,TW 37,10uM,6h,LOVO,0.39494139,0.00546898443,Up
LINCSCP_19871,SR-02000000354,10uM,6h,HCC515,0.39491028,0.005473000119,Up
LINCSCP_32330,CHEMBL2356468,10uM,6h,MCF7,-0.3948918,0.005475386709,Up
LINCSCP_9970,SCHEMBL16980366,10uM,24h,A549,0.39489077,0.005475519803,Up
LINCSCP_78832,Elesclomol,1.11uM,24h,A375,0.39487367,0.005477729572,Up
LINCSCP_4746,PNU-74654,80uM,6h,A549,-0.39485254,0.005480460487,Up
LINCSCP_46123,Methyltestosterone,10uM,24h,PC3,-0.39482642,0.005483837554,Up
LINCSCP_52295,ASN 04482680,10uM,24h,SKB,0.3948019,0.005487010777,Up
LINCSCP_115895,PHA-793887,3.33uM,3h,HS578T,-0.39479409,0.005488021734,Up
LINCSCP_70534,BAY 61-3606,0.12uM,24h,A375,0.39477767,0.00549014657,Up
LINCSCP_53519,Parthenolide,10uM,6h,SKMEL28,0.39475006,0.005493722248,Up
LINCSCP_63568,BRD-K20197338,5uM,6h,VCAP,0.39474943,0.005493803914,Up
LINCSCP_109988,Vandetanib,0.04uM,24h,HELA,-0.39473457,0.005495729513,Up
LINCSCP_114945,PF477736,1.11uM,24h,HS578T,-0.3947273,0.005496671982,Up
LINCSCP_1148,Azathioprine,10uM,24h,A375,0.39472209,0.005497347551,Up
LINCSCP_17243,SCHEMBL17497626,0.5uM,24h,HA1E,-0.39471166,0.005498699048,Up
LINCSCP_160409,BAY 87-2243,0.37uM,24h,PC3,-0.39470635,0.005499388194,Up
LINCSCP_34599,Methylbenzethonium,10uM,6h,MCF7,-0.39470045,0.005500153589,Up
LINCSCP_104975,AC1Q5RFA,3.33uM,24h,HELA,-0.39468307,0.005502407491,Up
LINCSCP_118316,Clotrimazole,0.04uM,24h,HT29,0.39467256,0.0055037703950000004,Up
LINCSCP_86380,Radicicol,0.12uM,3h,BT20,0.39466287,0.005505027926,Up
LINCSCP_34532,CID 57118766,10uM,24h,MCF7,0.3946575,0.005505725796,Up
LINCSCP_250825,SCHEMBL16226502,0.01uM,6h,MCF7,0.39464473,0.005507383053,Up
LINCSCP_64236,BRD-K93406156,5uM,24h,VCAP,0.39462644,0.005509757935,Up
LINCSCP_117308,GSK-J1,0.37uM,24h,HT29,0.39462322,0.005510176212,Up
LINCSCP_91701,MG-132,20uM,24h,HA1E,0.39462246,0.005510275588,Up
LINCSCP_46440,T6129388,10uM,24h,PC3,0.39461961,0.005510645665,Up
LINCSCP_201233,Wortmannin,0.001uM,6h,A549,-0.39460215,0.005512913829,Up
LINCSCP_68800,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,VCAP,0.39458517,0.005515121349,Up
LINCSCP_30308,SPECTRUM_001060,10uM,6h,MCF7,-0.39456201,0.005518131768,Up
LINCSCP_19586,IMD-0354,10uM,6h,HCC515,-0.39455298,0.005519306534,Up
LINCSCP_263902,Decitabine,10uM,24h,NPC,0.39453437,0.005521728088,Up
LINCSCP_109923,Pazopanib,10uM,24h,HELA,-0.39450787,0.005525177729,Up
LINCSCP_19206,SB258585,10uM,6h,HCC515,-0.39450068,0.005526113843,Up
LINCSCP_27778,BRD-K74461819,5uM,24h,HT29,0.39450003,0.005526198372,Up
LINCSCP_44230,W13,10uM,24h,PC3,-0.3944992,0.005526305561,Up
LINCSCP_58161,Rifapentine,10uM,24h,VCAP,0.39444545,0.005533309094,Up
LINCSCP_171641,Tiagabine,0.37uM,24h,YAPC,0.39442946,0.005535393989,Up
LINCSCP_172675,Afatinib,10uM,24h,YAPC,0.39442454,0.005536036167,Up
LINCSCP_121318,Doxazosin,0.04uM,24h,HT29,0.39441538,0.005537231284,Up
LINCSCP_58420,SCHEMBL15422032,10uM,24h,VCAP,0.39436968,0.005543195572,Up
LINCSCP_34609,2-(Ethylmercuriothio)benzoic acid,10uM,6h,MCF7,0.39436321,0.00554403973,Up
LINCSCP_36965,PI-103,0.5uM,6h,MCF7,-0.39435679,0.005544878693,Up
LINCSCP_13600,"16,16-Dimethyl prostaglandin e2",10uM,6h,H1299,0.39435547,0.00554505122,Up
LINCSCP_175117,Rimantadine,0.37uM,24h,YAPC,0.39430128,0.005552131832,Up
LINCSCP_9383,SCHEMBL16226502,0.01uM,24h,A549,0.39428816,0.005553847877,Up
LINCSCP_17530,Broad-Sai-560,3.33uM,24h,HA1E,-0.39426853,0.005556416075,Up
LINCSCP_59870,BRD-K38294617,5uM,24h,VCAP,0.39425363,0.005558365567,Up
LINCSCP_64162,BRD-K14363876,5uM,24h,VCAP,0.39422875,0.005561622374,Up
LINCSCP_14425,MLS001173561,10uM,24h,HA1E,-0.39422712,0.005561836339,Up
LINCSCP_10733,MLS001116157,10uM,24h,ASC,0.39421845,0.005562972123,Up
LINCSCP_57814,CID 67066889,10uM,24h,VCAP,0.39419841,0.005565596622,Up
LINCSCP_149382,SCHEMBL15556278,0.37uM,24h,NPC,0.39415912,0.0055707473320000004,Up
LINCSCP_125342,tioconazole,0.12uM,24h,HT29,0.3941429,0.005572875112,Up
LINCSCP_24647,PF-562271,10uM,6h,HS578T,-0.3941249,0.005575236137,Up
LINCSCP_66965,"Trichostatin A, Streptomyces Sp.",0.1uM,24h,HEK293T,-0.39409961,0.005578555958,Up
LINCSCP_21698,Tyrphostin 1,10uM,6h,HEPG2,-0.39397825,0.005594509978,Up
LINCSCP_123785,Lomerizine,10uM,24h,HT29,0.3939703,0.005595555811,Up
LINCSCP_168283,Medetomidine,10uM,24h,YAPC,-0.39394705,0.005598617995,Up
LINCSCP_127498,Istaroxime (hydrochloride),10uM,24h,HT29,0.39394505,0.005598881491,Up
LINCSCP_24538,WH-4-023,0.5uM,6h,HS578T,-0.39393817,0.005599787491,Up
LINCSCP_58457,MLS001116189,10uM,6h,VCAP,0.39392058,0.005602104871,Up
LINCSCP_63686,BRD-K31369513,5uM,24h,VCAP,0.39388314,0.005607040626,Up
LINCSCP_140434,NCGC00166323-01,0.04uM,24h,MCF7,0.39388306,0.005607050452,Up
LINCSCP_85159,AZD-1152-HQPA,3.33uM,24h,BT20,0.39386901,0.005608904884,Up
LINCSCP_65620,BRD-K32628102,10uM,24h,VCAP,-0.39386817,0.005609015187,Up
LINCSCP_65253,BRD-K28036193,10uM,24h,VCAP,-0.39385868,0.005610267083,Up
LINCSCP_255219,TP7,10uM,6h,MCF7,0.39384722,0.005611779888,Up
LINCSCP_111806,noscapine,3.33uM,24h,HEPG2,0.39384709,0.005611797023,Up
LINCSCP_35622,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",3uM,24h,MCF7,0.39384629,0.005611902306,Up
LINCSCP_42726,Cdc,10uM,24h,NPC,0.3938381,0.005612983161,Up
LINCSCP_250589,SCHEMBL16226502,3uM,6h,MCF7,0.39382787,0.005614333101,Up
LINCSCP_145493,BRD-K01425431,0.37uM,24h,MDAMB231,0.39382138,0.005615191164,Up
LINCSCP_222609,GSK 1059615,0.1uM,24h,HS578T,0.39381205,0.005616422834,Up
LINCSCP_7400,AC1NWALC,10uM,6h,A549,-0.39380464,0.005617401256,Up
LINCSCP_6224,NCGC00172361-01,10uM,24h,A549,-0.39380305,0.005617611473,Up
LINCSCP_68734,Vorinostat,10uM,24h,VCAP,0.39372187,0.005628343935,Up
LINCSCP_16506,"Ethyl 2-amino-1-cyclohexyl-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",10uM,6h,HA1E,0.39366531,0.005635831829,Up
LINCSCP_160376,Aripiprazole,10uM,24h,PC3,-0.39359025,0.005645782474,Up
LINCSCP_258350,H-9,10uM,24h,NEU,0.39356695,0.005648875097,Up
LINCSCP_45173,CHEMBL399379,80uM,6h,PC3,0.39356464,0.005649181487,Up
LINCSCP_122911,MG-132,20uM,24h,HT29,0.39355834,0.005650017741,Up
LINCSCP_55329,Tamoxifen,10uM,24h,U937,-0.39352539,0.00565439452,Up
LINCSCP_103105,Medetomidine,10uM,24h,HELA,-0.39352138,0.005654926687,Up
LINCSCP_30176,Isocycloheximide,10uM,6h,MCF7,-0.39349595,0.005658306389,Up
LINCSCP_53300,CT-200783,10uM,6h,SKMEL1,0.39346165,0.005662867222,Up
LINCSCP_11529,BAY-117821,10uM,24h,ASC,-0.39346084,0.005662975185,Up
LINCSCP_261718,AZD-1152-HQPA,10uM,24h,NPC,0.39344352,0.005665279066,Up
LINCSCP_13164,BRD-K27332342,10uM,24h,FIBRNPC,0.39343676,0.005666179639,Up
LINCSCP_160147,Riociguat,0.04uM,24h,PC3,0.39343496,0.005666419017,Up
LINCSCP_14134,"Haematoxylone, Tetramethyl-",10uM,24h,HA1E,-0.39342818,0.00566732146,Up
LINCSCP_115358,apigenin,1.11uM,3h,HS578T,0.39342706,0.005667470533,Up
LINCSCP_172263,Aminocaproic acid,0.04uM,24h,YAPC,0.39342071,0.0056683163,Up
LINCSCP_66972,Vorinostat,3uM,24h,HEK293T,-0.39338003,0.005673734466,Up
LINCSCP_49003,BRD-K70638773,10uM,24h,PC3,0.39336307,0.00567599401,Up
LINCSCP_293507,MLS001065894,10uM,6h,VCAP,0.39336223,0.005676106621,Up
LINCSCP_124835,Pilocarpine,10uM,24h,HT29,0.39335946,0.005676474987,Up
LINCSCP_154102,MG-132,20uM,24h,PC3,0.39335297,0.005677341251,Up
LINCSCP_212282,17-Ethynyl estradiol,20uM,24h,HA1E,-0.39334921,0.005677842633,Up
LINCSCP_23231,BRD-K63399564,10uM,6h,HEPG2,0.39333953,0.005679132553,Up
LINCSCP_131034,SB590885,3.33uM,3h,MCF10A,0.39333915,0.005679183558,Up
LINCSCP_26621,2-Chloro-n-(1-phenyl-3-propyl-1H-pyrazol-5-yl)acetamide,10uM,6h,HT29,0.39332953,0.005680466394,Up
LINCSCP_35543,PCI-34051,5uM,24h,MCF7,0.39331033,0.005683028157,Up
LINCSCP_24779,MGCD-265,0.5uM,24h,HS578T,0.39331001,0.005683071053,Up
LINCSCP_148411,Olaparib,0.37uM,24h,NPC.CAS9,0.39328858,0.005685931326,Up
LINCSCP_188207,Trifluoperazine,10uM,6h,A549,0.39328725,0.005686108951,Up
LINCSCP_167003,BRD-A41986761,0.37uM,24h,YAPC,-0.39328429,0.005686504183,Up
LINCSCP_145539,THZ-2-98-01,3.33uM,24h,MDAMB231,-0.39326097,0.005689618359,Up
LINCSCP_36116,Skiii,1uM,6h,MCF7,-0.39326069,0.005689655205,Up
LINCSCP_37996,Fccp,0.5uM,6h,MCF7,0.39323211,0.005693474128,Up
LINCSCP_85883,Pictilisib,0.04uM,24h,BT20,-0.39321599,0.005695628091,Up
LINCSCP_36483,AS-605240,10uM,24h,MCF7,-0.39320924,0.005696531061,Up
LINCSCP_257007,Rucaparib,10uM,6h,NCIH1836,-0.39320839,0.005696645276,Up
LINCSCP_24181,BRD-K21918725,10uM,6h,HL60,-0.3931783,0.005700668956,Up
LINCSCP_45340,SMR000046567,10uM,24h,PC3,0.39317186,0.005701530607,Up
LINCSCP_101608,Zaprinast,0.04uM,24h,HELA,0.39316729,0.005702142257,Up
LINCSCP_27901,BRD-K39887954,5uM,24h,HT29,0.39316392,0.005702593357,Up
LINCSCP_260505,SA-89763,1uM,24h,NKDBA,0.39316078,0.005703014665,Up
LINCSCP_60232,BRD-K73360774,5uM,24h,VCAP,0.39314999,0.005704458751,Up
LINCSCP_260530,SA-1459031,10uM,24h,NKDBA,-0.39314149,0.00570559597,Up
LINCSCP_31523,KUC104255,10uM,6h,MCF7,-0.39313192,0.005706877667,Up
LINCSCP_254236,Estradiol,0.5uM,24h,MCF7,-0.39312521,0.005707776093,Up
LINCSCP_33012,Toremifene,10uM,6h,MCF7,-0.39310726,0.0057101814,Up
