signatureid,compound,cellline,similarity,region,comparison
LINCSCP_141887,Candesartan,MCF7,-0.29428597,NAC,05p_males
LINCSCP_137776,Griseofulvin,MCF7,-0.29423057,NAC,05p_males
LINCSCP_22682,Scriptaid,HEPG2,-0.29421428,NAC,05p_males
LINCSCP_40362,Selumetinib,NCIH596,-0.29419709,NAC,05p_males
LINCSCP_25533,AR-C133057XX,HT29,-0.29417347,NAC,05p_males
LINCSCP_72987,Praziquantel,A375,-0.29402075,NAC,05p_males
LINCSCP_120244,Ritonavir,HT29,-0.29401054,NAC,05p_males
LINCSCP_121925,Altanserin,HT29,-0.29388996,NAC,05p_males
LINCSCP_12670,Nitrendipine,COV644,-0.29383324,NAC,05p_males
LINCSCP_105684,Protriptyline,HELA,-0.29369988,NAC,05p_males
LINCSCP_42828,Catechin Pentabenzoate,NPC,-0.29350509,NAC,05p_males
LINCSCP_108679,Pitavastatin Calcium,HELA,-0.29349391,NAC,05p_males
LINCSCP_114,Chlorambucil,A375,-0.29345466,NAC,05p_males
LINCSCP_46805,Oleoylethanolamide,PC3,-0.29344883,NAC,05p_males
LINCSCP_124132,MIGLITOL,HT29,-0.29338169,NAC,05p_males
LINCSCP_58933,Hnha,VCAP,-0.29335125,NAC,05p_males
LINCSCP_106001,Milciclib (PHA-848125),HELA,-0.29334626,NAC,05p_males
LINCSCP_114214,Mocetinostat,HME1,-0.29332517,NAC,05p_males
LINCSCP_59590,Triamcinolone Acetonide,VCAP,-0.29331345,NAC,05p_males
LINCSCP_13463,Arachidonyl Trifluoromethylketone,H1299,-0.29328763,NAC,05p_males
LINCSCP_179538,Suloctidil,A375,-0.29328225,NAC,05p_males
LINCSCP_5185,Amiloride,A549,-0.29316773,NAC,05p_males
LINCSCP_168288,Medetomidine,YAPC,-0.29315873,NAC,05p_males
LINCSCP_96690,Ercalcitriol,HA1E,-0.29303616,NAC,05p_males
LINCSCP_54591,Phenothiazine,SW948,-0.29301115,NAC,05p_males
LINCSCP_110004,Topiroxostat,HELA,-0.29287216,NAC,05p_males
LINCSCP_14550,Dexibuprofen,HA1E,-0.29279651,NAC,05p_males
LINCSCP_56057,Olomoucine,VCAP,-0.29276581,NAC,05p_males
LINCSCP_167046,IB-MECA,YAPC,-0.29270826,NAC,05p_males
LINCSCP_125641,Birinapant,HT29,-0.29267882,NAC,05p_males
LINCSCP_120552,Tetradecylthioacetic acid,HT29,-0.29250512,NAC,05p_males
LINCSCP_218728,Darinaparsin,HEC108,-0.29249546,NAC,05p_males
LINCSCP_170592,Cobimetinib,YAPC,-0.29249516,NAC,05p_males
LINCSCP_2467,Lypressin,A375,-0.29248736,NAC,05p_males
LINCSCP_46168,Idarubicin,PC3,-0.29241612,NAC,05p_males
LINCSCP_107426,Dipraglurant,HELA,-0.29238492,NAC,05p_males
LINCSCP_123757,Meclizine,HT29,-0.29237623,NAC,05p_males
LINCSCP_146179,Masitinib,MNEU.E,-0.29232141,NAC,05p_males
LINCSCP_10580,Tivozanib,AGS,-0.29211354,NAC,05p_males
LINCSCP_29134,Niclosamide,JHUEM2,-0.29204756,NAC,05p_males
LINCSCP_11332,Dnqx,ASC,-0.29195751,NAC,05p_males
LINCSCP_138690,Minaprine,MCF7,-0.2919209,NAC,05p_males
LINCSCP_164541,Vorinostat,SKL.C,-0.29189014,NAC,05p_males
LINCSCP_6333,Palmitoyl Carnitine,A549,-0.2917917,NAC,05p_males
LINCSCP_54027,(S)-Tipifarnib,SW480,-0.29165107,NAC,05p_males
LINCSCP_193417,Nomegestrol Acetate,A549,-0.2916424,NAC,05p_males
LINCSCP_112092,Rebastinib,HEPG2,-0.29163269000000003,NAC,05p_males
LINCSCP_117660,Pyrazolanthrone,HT29,-0.29159136,NAC,05p_males
LINCSCP_150407,Alectinib,NPC.TAK,-0.29156394,NAC,05p_males
LINCSCP_44197,Irinotecan,PC3,-0.29144835,NAC,05p_males
LINCSCP_171516,Mebendazole,YAPC,-0.29132489,NAC,05p_males
LINCSCP_280213,Equilin,PC3,-0.29130614,NAC,05p_males
LINCSCP_140994,Proglumide,MCF7,-0.2909445,NAC,05p_males
LINCSCP_42502,Tubaic acid,NPC,-0.29087692,NAC,05p_males
LINCSCP_165812,Pracinostat,SKL,-0.29085296,NAC,05p_males
LINCSCP_3067,DL-Norepinephrine,A375,-0.290802,NAC,05p_males
LINCSCP_151651,Rebastinib,PC3,-0.29076696,NAC,05p_males
LINCSCP_214309,Dexibuprofen,HCC515,-0.29074525,NAC,05p_males
LINCSCP_54693,Tamoxifen,SW948,-0.29073399,NAC,05p_males
LINCSCP_53441,Gemcitabine,SKMEL28,-0.73168654,NAC,05p_males
LINCSCP_153798,Trimipramine,PC3,-0.71167774,NAC,05p_males
LINCSCP_88799,Mocetinostat,HA1E,-0.69938566,NAC,05p_males
LINCSCP_310919,Cymarigenen,VCAP,-0.67907537,NAC,05p_males
LINCSCP_47368,Budesonide,PC3,-0.67328449,NAC,05p_males
LINCSCP_49236,Tacedinaline,PC3,-0.66804467,NAC,05p_males
LINCSCP_79773,Rimantadine,A375,-0.65516698,NAC,05p_males
LINCSCP_20457,Iloperidone,HCC515,-0.65407085,NAC,05p_males
LINCSCP_94665,Gliclazide,HA1E,-0.64868691,NAC,05p_males
LINCSCP_6317,SUDAHWBOROXANE-UHFFFAOYSA-N,A549,-0.64427315,NAC,05p_males
LINCSCP_11978,Palbociclib,BT20,-0.64115904,NAC,05p_males
LINCSCP_13534,Vemurafenib,H1299,-0.64093284,NAC,05p_males
LINCSCP_88782,Entinostat,HA1E,-0.63767892,NAC,05p_males
LINCSCP_39857,Penfluridol,NCIH1694,-0.63411493,NAC,05p_males
LINCSCP_15060,Dilazep,HA1E,-0.63057036,NAC,05p_males
LINCSCP_244876,Clarithromycin,MCF7,-0.6273665,NAC,05p_males
LINCSCP_2636,Pifithrin,A375,-0.62628619,NAC,05p_males
LINCSCP_92240,Resminostat,HA1E,-0.62480985,NAC,05p_males
LINCSCP_96290,Ricolinostat,HA1E,-0.62356811,NAC,05p_males
LINCSCP_310904,Proscillaridin A,VCAP,-0.62305227,NAC,05p_males
LINCSCP_25455,Rottlerin,HT29,-0.62229062,NAC,05p_males
LINCSCP_131310,Dasatinib,MCF10A,-0.61874986,NAC,05p_males
LINCSCP_262618,Zuclomiphene,NPC,-0.61726763,NAC,05p_males
LINCSCP_11597,Strophanthidin,ASC,-0.616778,NAC,05p_males
LINCSCP_90045,Fluoxetine,HA1E,-0.61550431,NAC,05p_males
LINCSCP_19122,Benzylpenicillin,HCC515,-0.61528689,NAC,05p_males
LINCSCP_96020,Desmopressin,HA1E,-0.6148441,NAC,05p_males
LINCSCP_15096,Fisetinidol,HA1E,-0.61398809,NAC,05p_males
LINCSCP_179581,Quetiapine,A375,-0.61336057,NAC,05p_males
LINCSCP_143086,CEFOTETAN,MCF7,-0.61212925,NAC,05p_males
LINCSCP_156848,Amoxapine,PC3,-0.60933882,NAC,05p_males
LINCSCP_120050,Inolitazone (dihydrochloride),HT29,-0.6076408,NAC,05p_males
LINCSCP_56038,Brimonidine,VCAP,-0.6072068,NAC,05p_males
LINCSCP_40138,Neratinib,NCIH2073,-0.60629136,NAC,05p_males
LINCSCP_97804,Fluspirilene,HA1E,-0.60608863,NAC,05p_males
LINCSCP_272473,Phenformin,PC3,-0.60590267,NAC,05p_males
LINCSCP_15155,Trifluoperazine,HA1E,-0.6054499,NAC,05p_males
LINCSCP_91714,Amitriptyline,HA1E,-0.60495223,NAC,05p_males
LINCSCP_241250,Procaterol,MCF7,-0.60283446,NAC,05p_males
LINCSCP_25084,Alimta,HT115,-0.60226774,NAC,05p_males
LINCSCP_144389,Ataluren,MCF7,-0.600545,NAC,05p_males
LINCSCP_39991,Tosedostat,NCIH1836,-0.59962624,NAC,05p_males
LINCSCP_35406,Tacedinaline,MCF7,-0.5984672,NAC,05p_males
LINCSCP_88449,Masitinib,HA1E,-0.59712928,NAC,05p_males
LINCSCP_90741,SPARFLOXACIN,HA1E,-0.59708714,NAC,05p_males
LINCSCP_68234,Wortmannin,SKMEL28,-0.59702672,NAC,05p_males
LINCSCP_162068,Imatinib,PC3,-0.59575549,NAC,05p_males
LINCSCP_15232,Parbendazole,HA1E,-0.59426019,NAC,05p_males
LINCSCP_4463,Thalidomide,A549,-0.59403742,NAC,05p_males
LINCSCP_39889,Vorinostat,NCIH1694,-0.59319478,NAC,05p_males
LINCSCP_54254,Phenoxazine,SW620,-0.59227009,NAC,05p_males
LINCSCP_59075,Palbociclib,VCAP,-0.59220911,NAC,05p_males
LINCSCP_50951,Fcodpguefhccia-Uhfffaoysa-N,RMGI,-0.59166795,NAC,05p_males
LINCSCP_239070,Carvedilol,MCF7,-0.59163666,NAC,05p_males
LINCSCP_67145,Vorinostat,HT29,-0.5914209,NAC,05p_males
LINCSCP_56236,Docosatrienoic acid (22:3 n-3),VCAP,-0.59125566,NAC,05p_males
LINCSCP_46829,Crizotinib,PC3,-0.59053925,NAC,05p_males
LINCSCP_6694,Cediranib,A549,-0.59028326,NAC,05p_males
LINCSCP_89861,Chloroxine,HA1E,-0.58903489,NAC,05p_males
LINCSCP_109426,Doramapimod,HELA,-0.58826409,NAC,05p_males
LINCSCP_97373,Sertraline HCl,HA1E,-0.58814091,NAC,05p_males
LINCSCP_244779,Sparfloxacin,MCF7,-0.58690024,NAC,05p_males
LINCSCP_88280,Mitoxantrone,HA1E,-0.58664992,NAC,05p_males
LINCSCP_32045,Alitretinoin,MCF7,-0.58652413,NAC,05p_males
LINCSCP_53188,Vemurafenib,SKM1,-0.58596871,NAC,05p_males
LINCSCP_159373,Fosfomycin Tromethamine,PC3,-0.58568889,NAC,05p_males
LINCSCP_104638,Alaproclate,HELA,-0.58567715,NAC,05p_males
LINCSCP_32955,Cpccoet,MCF7,-0.58519893,NAC,05p_males
LINCSCP_94442,Dabigatran Etexilate,HA1E,-0.58518395,NAC,05p_males
LINCSCP_66436,Wortmannin,A375,-0.58476908,NAC,05p_males
LINCSCP_139565,apicidin,MCF7,-0.58405877,NAC,05p_males
LINCSCP_238804,Glycopyrrolate,MCF7,-0.58362404,NAC,05p_males
LINCSCP_15200,Evodiamine,HA1E,-0.58337756,NAC,05p_males
LINCSCP_163092,Ruxolitinib,SKBR3,-0.58255197,NAC,05p_males
LINCSCP_6394,PU-H-71,A549,-0.5817093,NAC,05p_males
LINCSCP_2431,Reversine,A375,-0.58170591,NAC,05p_males
LINCSCP_32499,Palbociclib,MCF7,-0.57986395,NAC,05p_males
LINCSCP_130093,Sorafenib,LNCAP,-0.57973924,NAC,05p_males
LINCSCP_33129,Umbelliferone,MCF7,-0.57970358,NAC,05p_males
LINCSCP_15115,Medetomidine,HA1E,-0.57921528,NAC,05p_males
LINCSCP_31723,"Triazine Scaffold, 19",MCF7,-0.57903032,NAC,05p_males
LINCSCP_95518,Orlistat,HA1E,-0.57831693,NAC,05p_males
LINCSCP_56782,Artesunate,VCAP,-0.5769604,NAC,05p_males
LINCSCP_53048,Carbamazepine,SKLU1,-0.57541968,NAC,05p_males
LINCSCP_222621,Linsitinib,HS578T,-0.57528848,NAC,05p_males
LINCSCP_71647,Phensuximide,A375,-0.57439522,NAC,05p_males
LINCSCP_161044,Irsogladine,PC3,-0.57250186,NAC,05p_males
LINCSCP_54137,Parbendazole,SW620,-0.57228221,NAC,05p_males
LINCSCP_74509,Bemegride,A375,-0.57213772,NAC,05p_males
LINCSCP_97847,Crizotinib,HA1E,-0.57212972,NAC,05p_males
LINCSCP_111935,Tivozanib,HEPG2,-0.57054579,NAC,05p_males
LINCSCP_19197,Arylmorpholine analog 37,HCC515,-0.5705385,NAC,05p_males
LINCSCP_158352,Azacitidine,PC3,-0.57018763,NAC,05p_males
LINCSCP_139732,ipratropium,MCF7,-0.56915658,NAC,05p_males
LINCSCP_11048,Ruxolitinib,ASC,-0.56890833,NAC,05p_males
LINCSCP_6502,Pimasertib,A549,-0.56795994,NAC,05p_males
LINCSCP_36670,Tivozanib,MCF7,-0.5664529,NAC,05p_males
LINCSCP_133795,Mocetinostat,MCF7,-0.56603419,NAC,05p_males
LINCSCP_74484,Alaproclate,A375,-0.56555264,NAC,05p_males
LINCSCP_17943,Fentanyl Isothiocyanate,HCC515,-0.56468171,NAC,05p_males
LINCSCP_5774,Isoquercetin,A549,-0.56425341,NAC,05p_males
LINCSCP_88759,Dasatinib,HA1E,-0.56399495,NAC,05p_males
LINCSCP_114975,Fedratinib,HS578T,-0.56385988,NAC,05p_males
LINCSCP_7037,Rimexolone,A549,-0.56385151,NAC,05p_males
LINCSCP_98065,cortisone-acetate,HA1E,-0.56154411,NAC,05p_males
LINCSCP_89625,Hydroxyprogesterone Caproate,HA1E,-0.56138231,NAC,05p_males
LINCSCP_85458,Crizotinib,BT20,-0.56137518,NAC,05p_males
LINCSCP_95655,Avanafil,HA1E,-0.56024887,NAC,05p_males
LINCSCP_81859,Dasatinib,A549,-0.56021915,NAC,05p_males
LINCSCP_39078,Crizotinib,MDAMB231,-0.56001592,NAC,05p_males
LINCSCP_88878,Belinostat,HA1E,-0.55977273,NAC,05p_males
LINCSCP_2594,Estradiol,A375,-0.55970549,NAC,05p_males
LINCSCP_33627,Arundine,MCF7,-0.55949159,NAC,05p_males
LINCSCP_10583,Dorsomorphin,AGS,-0.5589516,NAC,05p_males
LINCSCP_66642,Wortmannin,A549,-0.55870215,NAC,05p_males
LINCSCP_10241,Selumetinib,A549,-0.55784223,NAC,05p_males
LINCSCP_33029,Tolbutamide,MCF7,-0.55724228,NAC,05p_males
LINCSCP_4083,Tozasertib,A375,-0.55716888,NAC,05p_males
LINCSCP_6813,Betamethasone Acetate,A549,-0.5571654,NAC,05p_males
LINCSCP_15346,Dorsomorphin,HA1E,-0.55649137,NAC,05p_males
LINCSCP_57142,Tivozanib,VCAP,-0.55629935,NAC,05p_males
LINCSCP_115507,Saracatinib,HS578T,-0.55622959,NAC,05p_males
LINCSCP_173106,Meclofenamic acid,YAPC,-0.555339,NAC,05p_males
LINCSCP_170971,Tolnaftate,YAPC,-0.55522189,NAC,05p_males
LINCSCP_205138,Momelotinib,BT20,-0.55501337,NAC,05p_males
LINCSCP_174895,Bavisant (dihydrochloride hydrate),YAPC,-0.55433958,NAC,05p_males
LINCSCP_235444,Trametinib,MCF10A,-0.55402784,NAC,05p_males
LINCSCP_139346,Paricalcitol,MCF7,-0.5537998,NAC,05p_males
LINCSCP_29413,Tosedostat,LOVO,-0.55351064,NAC,05p_males
LINCSCP_108228,Balapiravir,HELA,-0.55334566,NAC,05p_males
LINCSCP_145915,Lapatinib,MDAMB231,-0.55187436,NAC,05p_males
LINCSCP_142296,Tacalcitol,MCF7,-0.55184048,NAC,05p_males
LINCSCP_11555,Cycloheximide,ASC,-0.55179244,NAC,05p_males
LINCSCP_51821,Fedratinib,SKBR3,-0.55119343,NAC,05p_males
LINCSCP_50427,Aminopurvalanol,PHH,-0.55047663,NAC,05p_males
LINCSCP_215,Methylpromazine,A375,-0.5503755,NAC,05p_males
LINCSCP_141146,Penciclovir,MCF7,-0.550138,NAC,05p_males
LINCSCP_46856,Pilaralisib,PC3,-0.54971612,NAC,05p_males
LINCSCP_170951,Dexniguldipine,YAPC,-0.54963974,NAC,05p_males
LINCSCP_164381,Rebastinib,SKL.C,-0.54897444,NAC,05p_males
LINCSCP_26663,Palbociclib,HT29,-0.54857879,NAC,05p_males
LINCSCP_84332,Osimertinib,ASC,-0.54845884,NAC,05p_males
LINCSCP_14790,Chlorpromazine,HA1E,-0.54833594,NAC,05p_males
LINCSCP_90572,bupivacaine,HA1E,-0.54810018,NAC,05p_males
LINCSCP_19010,Chlorthalidone,HCC515,-0.5479642,NAC,05p_males
LINCSCP_174696,Rizatriptan,YAPC,-0.54785135,NAC,05p_males
LINCSCP_23077,"Tazac, Axid, Axid Ar, Nizatidine",HEPG2,-0.54769532,NAC,05p_males
LINCSCP_40981,Concneorine,NEU,-0.54697644,NAC,05p_males
LINCSCP_98648,Imatinib,HA1E,-0.54635185,NAC,05p_males
LINCSCP_18669,Androstenedone,HCC515,-0.54630305,NAC,05p_males
LINCSCP_38823,TL Aurora 09,MCF7,-0.54571575,NAC,05p_males
LINCSCP_131005,Radicicol,MCF10A,-0.54515014,NAC,05p_males
LINCSCP_54258,Dorsomorphin,SW620,-0.54455286,NAC,05p_males
LINCSCP_46731,Somatostatin,PC3,-0.54451267,NAC,05p_males
LINCSCP_176527,Mefenamic acid,A375,-0.54397344,NAC,05p_males
LINCSCP_413,Ethotoin,A375,-0.5435649,NAC,05p_males
LINCSCP_11224,Wortmannin,ASC,-0.54298246,NAC,05p_males
LINCSCP_74491,Emedastine,A375,-0.54237253,NAC,05p_males
LINCSCP_59114,Crizotinib,VCAP,-0.54197523,NAC,05p_males
LINCSCP_139814,Diclofensine (hydrochloride),MCF7,-0.54183174,NAC,05p_males
LINCSCP_128297,Idelalisib,HUES3,-0.54105271,NAC,05p_males
LINCSCP_244677,Nitrendipine,MCF7,-0.54087489,NAC,05p_males
LINCSCP_42464,Quisinostat,NPC,-0.5404635,NAC,05p_males
LINCSCP_115458,Sorafenib,HS578T,-0.54034761,NAC,05p_males
LINCSCP_102148,Gimeracil,HELA,-0.54004329,NAC,05p_males
LINCSCP_96808,Pracinostat,HA1E,-0.53921886,NAC,05p_males
LINCSCP_206283,Phenoxazine,COV644,-0.53875072,NAC,05p_males
LINCSCP_51460,Crizotinib,SKBR3,-0.53832626,NAC,05p_males
LINCSCP_101408,Hypericin,HELA,-0.53831934,NAC,05p_males
LINCSCP_51871,Rigosertib,SKBR3,-0.53797927,NAC,05p_males
LINCSCP_88288,Tivantinib,HA1E,-0.53793312,NAC,05p_males
LINCSCP_23992,Estriol,HEPG2,-0.53746147,NAC,05p_males
LINCSCP_259529,Desmethylclomipramine,NEU,-0.53733048,NAC,05p_males
LINCSCP_97308,Flumatinib (mesylate),HA1E,-0.53696322,NAC,05p_males
LINCSCP_4433,Rolipram,A549,-0.53646411,NAC,05p_males
LINCSCP_171319,Deoxycholic acid,YAPC,-0.5361608,NAC,05p_males
LINCSCP_32870,Lovastatin,MCF7,-0.53583403,NAC,05p_males
LINCSCP_156710,Altanserin,PC3,-0.53575041,NAC,05p_males
LINCSCP_6116,Sirolimus,A549,-0.53549564,NAC,05p_males
LINCSCP_29315,Gemcitabine,LOVO,-0.53542351,NAC,05p_males
LINCSCP_152258,Pyrazolanthrone,PC3,-0.5349664,NAC,05p_males
LINCSCP_107574,APIXABAN,HELA,-0.53470515,NAC,05p_males
LINCSCP_6193,Afatinib,A549,-0.53459359,NAC,05p_males
LINCSCP_149127,amcinonide,NPC,-0.53452562,NAC,05p_males
LINCSCP_25210,Rhodomyrtoxin B,HT29,-0.53451295,NAC,05p_males
LINCSCP_111199,Crizotinib,HEPG2,-0.53437249,NAC,05p_males
LINCSCP_101602,THIOCTIC ACID,HELA,-0.53433165,NAC,05p_males
LINCSCP_34395,Lidoflazine,MCF7,-0.53431958,NAC,05p_males
LINCSCP_46106,Docetaxel Intermediate,PC3,-0.53422071,NAC,05p_males
LINCSCP_7562,Flurandrenolide,A549,-0.5340615,NAC,05p_males
LINCSCP_6462,Masitinib,A549,-0.5337507,NAC,05p_males
LINCSCP_104105,Zuclomiphene,HELA,-0.53369555,NAC,05p_males
LINCSCP_40900,Trichostatin,NEU,-0.53345062,NAC,05p_males
LINCSCP_15561,Amiodarone,HA1E,-0.53338202,NAC,05p_males
LINCSCP_41822,Salermide,NOMO1,-0.53265397,NAC,05p_males
LINCSCP_134837,AMIKACIN HYDRATE,MCF7,-0.53214789,NAC,05p_males
LINCSCP_42621,Vitinoin,NPC,-0.53195034,NAC,05p_males
LINCSCP_4177,Budesonide,A549,-0.53034056,NAC,05p_males
LINCSCP_50645,Ursolic acid,PL21,-0.53026186,NAC,05p_males
LINCSCP_92296,Zuclomiphene,HA1E,-0.52991947,NAC,05p_males
LINCSCP_158435,INOSITOL,PC3,-0.5298581,NAC,05p_males
LINCSCP_165446,Rebastinib,SKL,-0.52970292,NAC,05p_males
LINCSCP_19113,Nbqx,HCC515,-0.5295464,NAC,05p_males
LINCSCP_3853,Tacedinaline,A375,-0.52915485,NAC,05p_males
LINCSCP_71310,Hydroxyprogesterone Caproate,A375,-0.52862386,NAC,05p_males
LINCSCP_473,Clioquinol,A375,-0.52817086,NAC,05p_males
LINCSCP_14634,Dcpib,HA1E,-0.52811229,NAC,05p_males
LINCSCP_89985,Bosutinib,HA1E,-0.52782052,NAC,05p_males
LINCSCP_244777,Luteolin,MCF7,-0.52774051,NAC,05p_males
LINCSCP_24191,Securinine,HL60,-0.5275238,NAC,05p_males
LINCSCP_92194,Afuresertib,HA1E,-0.52739545,NAC,05p_males
LINCSCP_102113,CICLESONIDE,HELA,-0.52730694,NAC,05p_males
LINCSCP_107869,Benazepril,HELA,-0.5271838,NAC,05p_males
LINCSCP_244873,Alista,MCF7,-0.52712166,NAC,05p_males
LINCSCP_204214,Xaliproden,ASC,-0.52614388,NAC,05p_males
LINCSCP_174204,Navitoclax,YAPC,-0.52597216,NAC,05p_males
LINCSCP_19117,Ilomastat,HCC515,-0.52594856,NAC,05p_males
LINCSCP_20764,Tigecycline,HCC515,-0.52567769,NAC,05p_males
LINCSCP_43831,Iloprost,PC3,-0.52562237,NAC,05p_males
LINCSCP_30792,Quiflapon,MCF7,-0.52468579,NAC,05p_males
LINCSCP_91624,Siramesine (hydrochloride),HA1E,-0.52466515,NAC,05p_males
LINCSCP_284247,Coumarin,SKB,-0.52439184,NAC,05p_males
LINCSCP_287850,Flutamide,T3M10,-0.52412154,NAC,05p_males
LINCSCP_45044,Rucaparib,PC3,-0.52403907,NAC,05p_males
LINCSCP_244890,Cefepime,MCF7,-0.52391892,NAC,05p_males
LINCSCP_242049,Atomoxetine,MCF7,-0.5235241,NAC,05p_males
LINCSCP_90954,Dabrafenib,HA1E,-0.52327609,NAC,05p_males
LINCSCP_175163,Vandetanib,YAPC,-0.52326,NAC,05p_males
LINCSCP_145231,Nilotinib,MDAMB231,-0.5225113,NAC,05p_males
LINCSCP_29621,Neratinib,MCF10A,-0.52245332,NAC,05p_males
LINCSCP_106873,Apocynin,HELA,-0.52172545,NAC,05p_males
LINCSCP_158230,Vinpocetine,PC3,-0.521298,NAC,05p_males
LINCSCP_10916,Ispinesib,ASC,-0.52125342,NAC,05p_males
LINCSCP_94402,Vemurafenib,HA1E,-0.52108256,NAC,05p_males
LINCSCP_734,Tivozanib,A375,-0.5209445,NAC,05p_males
LINCSCP_159513,Meclofenamic acid,PC3,-0.5203651,NAC,05p_males
LINCSCP_107864,Ttnpb,HELA,-0.52030101,NAC,05p_males
LINCSCP_106705,Formoterol,HELA,-0.52016088,NAC,05p_males
LINCSCP_240957,Erythromycin,MCF7,-0.51953425,NAC,05p_males
LINCSCP_101909,Rimexolone,HELA,-0.51921898,NAC,05p_males
LINCSCP_153009,Hydroxyprogesterone Caproate,PC3,-0.51907276,NAC,05p_males
LINCSCP_153199,Sotrastaurin,PC3,-0.51894687,NAC,05p_males
LINCSCP_214943,Carbamazepine,HCC515,-0.51882602,NAC,05p_males
LINCSCP_154435,Latanoprost,PC3,-0.51882448,NAC,05p_males
LINCSCP_207790,Rita,H1299,-0.51872101,NAC,05p_males
LINCSCP_44784,Gemfibrozil,PC3,-0.51857422,NAC,05p_males
LINCSCP_108373,Maxacalcitol-D6,HELA,-0.51855733,NAC,05p_males
LINCSCP_46845,Cediranib,PC3,-0.51836312,NAC,05p_males
LINCSCP_19141,Triciribine,HCC515,-0.51803142,NAC,05p_males
LINCSCP_119958,heraclenol,HT29,-0.51781815,NAC,05p_males
LINCSCP_172540,Acipimox,YAPC,-0.51766838,NAC,05p_males
LINCSCP_122214,Mepivacaine,HT29,-0.51752322,NAC,05p_males
LINCSCP_80530,Thiothixene,A375,-0.51749864,NAC,05p_males
LINCSCP_172078,Canertinib,YAPC,-0.5169088,NAC,05p_males
LINCSCP_86550,Tivozanib,CD34,-0.51675689,NAC,05p_males
LINCSCP_136926,Trifluoperazine,MCF7,-0.51641687,NAC,05p_males
LINCSCP_24251,Seliciclib,HS578T,-0.51611074,NAC,05p_males
LINCSCP_178849,Sertraline,A375,-0.51607193,NAC,05p_males
LINCSCP_79648,Isradipine,A375,-0.51570821,NAC,05p_males
LINCSCP_159428,Dasatinib,PC3,-0.5154883,NAC,05p_males
LINCSCP_39232,Tivozanib,MDAMB231,-0.51525712,NAC,05p_males
LINCSCP_21045,L-Buthionine Sulfoximine,HCC515,-0.51474305,NAC,05p_males
LINCSCP_163883,Tamatinib,SKBR3,-0.51468501,NAC,05p_males
LINCSCP_36943,Rigosertib,MCF7,-0.51459418,NAC,05p_males
LINCSCP_42588,Rosuvastatin,NPC,-0.5145293,NAC,05p_males
LINCSCP_26332,Vesamicol,HT29,-0.51409752,NAC,05p_males
LINCSCP_290185,(S)-Nateglinide,VCAP,-0.51403542,NAC,05p_males
LINCSCP_89389,Licochalcone A,HA1E,-0.51401428,NAC,05p_males
LINCSCP_122915,Vidofludimus,HT29,-0.51378556,NAC,05p_males
LINCSCP_164925,amcinonide,SKL.C,-0.5137737,NAC,05p_males
LINCSCP_159290,Dapagliflozin,PC3,-0.51362889,NAC,05p_males
LINCSCP_56308,Triamterene,VCAP,-0.51332826,NAC,05p_males
LINCSCP_44519,Bisoprolol,PC3,-0.51293697,NAC,05p_males
LINCSCP_808,Fluspirilene,A375,-0.51292722,NAC,05p_males
LINCSCP_34735,Felbinac,MCF7,-0.51244579,NAC,05p_males
LINCSCP_11501,Cymarin,ASC,-0.51134057,NAC,05p_males
LINCSCP_243461,Methylergonovine,MCF7,-0.51111274,NAC,05p_males
LINCSCP_90645,Saracatinib,HA1E,-0.51094555,NAC,05p_males
LINCSCP_46865,Bosutinib,PC3,-0.51081441,NAC,05p_males
LINCSCP_107471,SDZ NKT 343,HELA,-0.51038178,NAC,05p_males
LINCSCP_118275,Penitrem A,HT29,-0.50995989,NAC,05p_males
LINCSCP_53420,Rilmenidine,SKMEL28,-0.5098001,NAC,05p_males
LINCSCP_106893,Canertinib,HELA,-0.50974315,NAC,05p_males
LINCSCP_6839,Penfluridol,A549,-0.50961632,NAC,05p_males
LINCSCP_59605,Mebendazole,VCAP,-0.50942014,NAC,05p_males
LINCSCP_172033,INOSITOL,YAPC,-0.50938671,NAC,05p_males
LINCSCP_71891,Levocabastine,A375,-0.50890328,NAC,05p_males
LINCSCP_15042,Chelidonine,HA1E,-0.50871867,NAC,05p_males
LINCSCP_101699,Cisatracurium Besylate,HELA,-0.50863195,NAC,05p_males
LINCSCP_6831,Perphenazine,A549,-0.50852635,NAC,05p_males
LINCSCP_47628,Chlorotrianisene,PC3,-0.50831861,NAC,05p_males
LINCSCP_149848,Idelalisib,NPC.TAK,-0.50773607,NAC,05p_males
LINCSCP_98480,Nortriptyline,HA1E,-0.50760825,NAC,05p_males
LINCSCP_173626,Loratadine,YAPC,-0.50758062,NAC,05p_males
LINCSCP_38701,Avrainvillamide-analog-1,MCF7,-0.50737448,NAC,05p_males
LINCSCP_10447,Trifluoperazine,A673,-0.50731813,NAC,05p_males
LINCSCP_202965,Tipifarnib,A673,-0.50696373,NAC,05p_males
LINCSCP_174384,Sertraline HCl,YAPC,-0.50682736,NAC,05p_males
LINCSCP_44690,Cimaterol,PC3,-0.50679061,NAC,05p_males
LINCSCP_18975,Sertraline,HCC515,-0.50673047,NAC,05p_males
LINCSCP_15785,"Carbazole, 9-(4-methylbenzoyl)-",HA1E,-0.50672641,NAC,05p_males
LINCSCP_34614,Benzethonium,MCF7,-0.50638993,NAC,05p_males
LINCSCP_85154,Dasatinib,BT20,-0.50599005,NAC,05p_males
