compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Ticrynafen,2,1,2,Sodium/potassium/chloride transporter inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.37584224,NA,NA,NA,NA,-0.36397986,NA,NA,NA,NA,NA,NA,NA,NA,0.39110409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyridostigmine,1,6,0.16666667,Cholinesterase inhibitor,NA,NA,NA,-0.37340385,NA,NA,NA,NA,-0.53240922,NA,NA,NA,NA,0.33734641,-0.33061178,NA,NA,NA,NA,NA,NA,NA,-0.44175437,-0.33262004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36391969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rimonabant,1,3,0.33333333,Cannabinoid receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4134558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38393865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36391761,NA,NA,NA,-0.47788375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Labetalol,1,4,0.25,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,-0.32662303,NA,NA,-0.363794,NA,NA,NA,0.42648125,-0.39657225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37143208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fenoterol,1,2,0.5,Adrenergic receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39449956,NA,NA,NA,NA,NA,NA,NA,NA,0.3826049,-0.36376561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pepstatin,2,1,2,Aspartic protease inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.36375099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43901118,NA,NA,NA,NA,NA,NA,NA,0.36418495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavoxate,0,2,0,Acetylcholine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39936025000000003,NA,NA,NA,NA,NA,NA,NA,NA,-0.36368861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moxifloxacin,0,6,0,Bacterial DNA gyrase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.46894956,NA,NA,NA,-0.36360135,-0.39354665,NA,NA,NA,NA,NA,NA,NA,NA,-0.3698907,-0.40637869,NA,NA,NA,NA,NA,NA,-0.46084055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulbactam,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45207406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36331453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mometasone Furoate,2,1,2,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,0.35594227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44015205,NA,NA,NA,NA,NA,NA,-0.36319008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithocholic acid,1,3,0.33333333,FXR antagonist|MDM inhibitor|PXR ligand|Tyrosine phosphatase inhibitor|Vitamin D receptor agonist|Vitamin D receptor ligand,NA,NA,NA,NA,NA,NA,NA,NA,0.35190877,NA,NA,NA,NA,NA,-0.40859434,NA,NA,NA,NA,NA,NA,NA,NA,-0.36312119,NA,NA,NA,NA,NA,NA,-0.33756335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moxisylyte,2,2,1,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49699355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51454269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39782044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3631116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Risperidone,5,2,2.5,Dopamine receptor antagonist|Serotonin receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.36288123,NA,NA,NA,0.44032425,0.43182233,NA,NA,NA,NA,NA,NA,NA,NA,0.62478839,0.39597438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49232576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3351194,NA,NA,NA,NA,NA,NA,NA,NA
Diazoxide,2,3,0.66666667,Potassium channel activator,NA,NA,NA,0.52763311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40836965,-0.41257796,NA,NA,NA,NA,NA,NA,-0.36277971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35605537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cisatracurium Besylate,1,1,1,Muscle-type nicotinic acetylcholine receptor antagonist,NA,NA,NA,0.4488859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36275187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nobiletin,0,3,0,MEK inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.38896424,NA,NA,NA,-0.42584968,-0.36203268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iodophenpropit,1,1,1,Histamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49949714,NA,NA,NA,NA,NA,NA,-0.36147298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cucurbitacin-I,4,14,0.28571429,JAK inhibitor|Lipocortin synthesis stimulant|STAT inhibitor,-0.36145579,NA,NA,NA,-0.32313009,-0.41782129,NA,NA,NA,NA,-0.35244784,-0.36246425,-0.42562504,-0.37884538,-0.47459928,NA,NA,NA,NA,NA,NA,NA,-0.42152745,NA,NA,NA,NA,NA,NA,NA,0.37778834,NA,-0.38348217,NA,NA,NA,NA,NA,NA,0.39233773,NA,NA,NA,NA,-0.38161238,NA,NA,NA,NA,NA,NA,NA,-0.35917613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34629642,NA,NA,NA,NA,NA,0.37034757,NA,NA,-0.37239869,-0.39119412,NA,NA,NA,NA,NA,NA
Glyburide,2,8,0.25,Sulfonylurea,NA,-0.51739297,NA,-0.34499613,NA,NA,NA,NA,NA,-0.32229954,NA,NA,NA,-0.36127611,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62509593,NA,NA,NA,NA,NA,NA,0.39866124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44108391,NA,NA,-0.33005796,NA,NA,NA,NA,-0.5023855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38906439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Escitalopram,2,3,0.66666667,Selective serotonin reuptake inhibitor (SSRI),NA,NA,NA,0.3645682,NA,NA,NA,NA,-0.36092039,NA,NA,NA,-0.33449671,0.38979192,NA,NA,NA,NA,NA,NA,NA,NA,-0.34770369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siramesine (hydrochloride),1,2,0.5,NA,NA,NA,NA,-0.36068811,NA,NA,NA,NA,NA,NA,NA,NA,0.48925365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45638118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naftifine,1,1,1,Squalene monooxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36053403,NA,NA,0.35903681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alprenolol,2,1,2,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,0.35603696,-0.36025255,NA,NA,NA,NA,NA,0.4052608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosiglitazone,1,8,0.125,Peroxisome proliferator-activated receptor gamma agonist,NA,NA,NA,0.48348624,NA,NA,NA,NA,-0.53998973,NA,NA,NA,-0.41540701,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54691224,-0.44789922,NA,NA,-0.4342496,NA,NA,NA,-0.35993986,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4735997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43869926,NA,NA,NA,NA,NA,NA
Avrainvillamide,2,3,0.66666667,Nucleophosmin inhibitor,NA,NA,NA,0.43666222,NA,-0.42240256,NA,NA,NA,NA,NA,NA,NA,NA,0.34827694,NA,NA,NA,NA,NA,NA,NA,NA,-0.35967189,NA,NA,NA,NA,NA,NA,-0.43265569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eplerenone,1,1,1,Mineralocorticoid receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35950915,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49687458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anidulafungin,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3455061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35946877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33024429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flurofamide,1,1,1,Urease inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49690253,NA,NA,NA,NA,NA,NA,NA,-0.35946281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olomoucine,1,3,0.33333333,CDK inhibitor,NA,NA,NA,0.42016424,NA,NA,NA,NA,-0.48607501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35944731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41256846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fluspirilene,6,3,2,Dopamine receptor antagonist,NA,NA,NA,NA,NA,NA,-0.39891318,NA,NA,NA,NA,NA,0.52127162,0.35353077,NA,NA,NA,NA,NA,NA,-0.3593946,NA,0.44299557,0.35575004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37181011,0.36644019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49303713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flurandrenolide,0,2,0,Glucocorticoid receptor agonist,NA,NA,NA,-0.42218951,NA,NA,NA,-0.35921397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tipifarnib,1,6,0.16666667,Farnesyltransferase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44227246,NA,NA,NA,NA,NA,NA,NA,0.43274845,NA,NA,NA,NA,NA,NA,-0.37735346,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35882897,-0.39003133,NA,NA,-0.3876507,NA,NA,NA,NA,NA,NA,NA,NA,-0.44112816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Domperidone,1,1,1,Dopamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,0.38801313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35851289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yohimbine,1,1,1,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40071425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35821457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Navitoclax,2,4,0.5,BCL inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41506561,-0.38510747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35323704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35805632,NA,NA,0.3758069,NA,NA,NA,NA,NA,NA,0.43369835,NA,NA,NA,NA,NA,NA,NA
Fordine,1,1,1,Acetylcholinesterase inhibitor|Glutamate receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.35799762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32144226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambroxol,2,2,1,Sodium channel blocker,NA,NA,NA,0.40341903,NA,-0.40222073,-0.35783801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54852853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apigetrin,1,1,1,Cytochrome P450 inhibitor,NA,NA,NA,-0.3577453,NA,NA,NA,NA,0.39326604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amiloride,2,3,0.66666667,Sodium channel blocker,NA,NA,NA,NA,NA,NA,NA,NA,0.46301657,NA,NA,NA,-0.40759452,0.44807235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34930603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35771769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ciglitazone,3,4,0.75,PPAR receptor agonist,NA,NA,NA,0.33243082,NA,NA,0.50461243,NA,0.60605868,NA,NA,NA,NA,-0.34240208,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59912944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54708424,NA,NA,NA,-0.35700613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cefatrizine,0,2,0,Bacterial cell wall synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.57962542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35696061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Famotidine,0,2,0,Histamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.385198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35687279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buflomedil,1,1,1,Adrenergic receptor antagonist|Calcium channel blocker,NA,NA,NA,-0.35666483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42567261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Primaquine,4,1,4,Antimalarial agent|DNA inhibitor,NA,NA,NA,0.43953896,NA,NA,NA,NA,NA,NA,NA,NA,0.53984171,-0.356577,0.33348452,NA,NA,NA,NA,NA,NA,NA,0.36364137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rutin,1,3,0.33333333,Antioxidant|Capillary stabilizing agent|Nitric oxide scavenger,NA,NA,NA,-0.3966962,NA,NA,NA,NA,-0.47880751,NA,NA,NA,-0.35644974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41636552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phenoxybenzamine,0,3,0,Adrenergic receptor alpha antagonist,NA,NA,NA,-0.33305885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35619303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38285604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
