source,signatureid,compound,concentration,time,cellline,similarity,pValue,gene_direction,region,comparison,triple
entire_females,LINCSCP_44197,Irinotecan,10uM,24h,PC3,-0.28979888,7.1e-19,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_4007,Avrainvillamide-analog-6,10uM,24h,A375,-0.28969081,7.3e-19,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_19473,Auranofin,10uM,6h,HCC515,-0.28929649,8.2e-19,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_20532,Quizartinib,10uM,6h,HCC515,-0.28915389,8.6e-19,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_6732,QL-XII-47,10uM,6h,A549,-0.28897558,9e-19,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_69183,Radicicol,10uM,24h,A375,-0.28868979,9.8e-19,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_10198,Gemcitabine,10uM,6h,A549,-0.28776271,1.28e-18,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_7449,Piplartine,10uM,6h,A549,-0.28770824,1.3e-18,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_693,O-Demethylated Adapalene,10uM,24h,A375,-0.28704115,1.57e-18,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_153618,Clofarabine,10uM,24h,PC3,-0.28699276,1.59e-18,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_77,Isocycloheximide,10uM,6h,A375,-0.28694438,1.61e-18,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_155355,Alprostadil,10uM,24h,PC3,-0.28683812,1.66e-18,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_162272,Cladribine,10uM,24h,PC3,-0.28666428,1.74e-18,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_34705,Proscillaridin-A,10uM,6h,MCF7,-0.28633838,1.91e-18,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_244349,Probenecid,10uM,6h,MCF7,-0.28583548,2.21e-18,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_20506,Entinostat,10uM,6h,HCC515,-0.28558422,2.37e-18,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_46188,Latrunculin B,10uM,24h,PC3,-0.28544874,2.46e-18,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_19494,Narciclasine,10uM,6h,HCC515,-0.28541664,2.48e-18,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_15481,Perhexiline,10uM,6h,HA1E,-0.28477797,2.97e-18,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_244329,DICUMAROL,10uM,6h,MCF7,-0.28407571,3.62e-18,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_2448,Quisinostat,10uM,6h,A375,-0.28407521,3.62e-18,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_44669,etoposide,10uM,24h,PC3,-0.28317446,4.66e-18,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_46776,Canertinib,10uM,24h,PC3,-0.28271367,5.3e-18,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_69284,Linsitinib,10uM,24h,A375,-0.28250988,5.62e-18,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_7655,Rottlerin,10uM,6h,A549,-0.2820072,6.46e-18,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_18716,Bufalin,10uM,6h,HCC515,-0.28191493,6.63e-18,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_187912,Linopirdine,10uM,6h,A549,-0.28090499,8.78e-18,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_70488,galantamine,10uM,24h,A375,-0.27933184,1.356e-17,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_158217,Ivacaftor (VX-770),10uM,24h,PC3,-0.27931154,1.363e-17,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_481,Digitoxigenin,10uM,6h,A375,-0.27870635,1.61e-17,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_16444,Obatoclax,10uM,6h,HA1E,-0.27847957,1.714e-17,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_7436,Fccp,10uM,6h,A549,-0.27836773,1.767e-17,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_160965,Floxuridine,3.33uM,24h,PC3,-0.2782553,1.823e-17,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_169650,Cisapride,10uM,24h,YAPC,-0.27797132,1.97e-17,none,AI,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_2501,QL-XII-47,10uM,6h,A375,-0.27779091,2.07e-17,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_2733,Cephaeline,10uM,6h,A375,-0.27645096,2.985e-17,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_4744,O-Demethylated Adapalene,10uM,6h,A549,-0.27621166,3.185e-17,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_34599,Methylbenzethonium,10uM,6h,MCF7,-0.27517799,4.217e-17,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_15507,Manumycin-A,10uM,6h,HA1E,-0.27515593,4.243e-17,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_19167,Periplocymarin,10uM,6h,HCC515,-0.27512861,4.274e-17,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_7677,Carbonyl Cyanide M-Chlorophenylhydrazone,10uM,6h,A549,-0.27470628,4.792e-17,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_44536,Colforsin,10uM,24h,PC3,-0.27463821,4.881e-17,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2670,(+)-Camptothecin,10uM,6h,A375,-0.27461064,4.917e-17,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_244749,Wortmannin,10uM,6h,MCF7,-0.27446501,5.114e-17,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_70,Teniposide,10uM,6h,A375,-0.27430839,5.335e-17,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_20500,Pazopanib,10uM,6h,HCC515,-0.27379118,6.134e-17,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_20362,Calmidazolium,10uM,6h,HCC515,-0.27377885,6.154e-17,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_17467,Avrainvillamide-analog-6,10uM,24h,HA1E,-0.27247954,8.724e-17,none,AI,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_5832,Irinotecan,10uM,6h,A549,-0.27227058,9.226e-17,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_5282,"Triazolothiadiazine, 6",10uM,6h,A549,-0.2722295,9.328e-17,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_162273,Cladribine,3.33uM,24h,PC3,-0.27201239,9.886e-17,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_153847,"Forskolin, NKH477",3.33uM,24h,PC3,-0.27187085,1.0267e-16,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_32322,Sepantronium,10uM,6h,MCF7,-0.27164625,1.0902e-16,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_172483,Arglabin,10uM,24h,YAPC,-0.27129587,1.197e-16,none,AI,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_9595,O-Demethylated Adapalene,10uM,6h,A549,-0.27125218,1.2111e-16,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_19624,pyrvinium-pamoate,10uM,6h,HCC515,-0.27106686,1.2723e-16,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_34738,Ronidazole,10uM,6h,MCF7,-0.27068128,1.4098e-16,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_46078,Tegaserod,10uM,24h,PC3,-0.27030442,1.5583e-16,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_6551,Withaferin-A,10uM,6h,A549,-0.2700509,1.6667e-16,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_7214,Anisomycin,10uM,6h,A549,-0.269885,1.7416e-16,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_17855,Cilnidipine,10uM,24h,HCC515,-0.26983726,1.7638e-16,none,AI,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_15573,Piplartine,10uM,6h,HA1E,-0.26841807,2.566e-16,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_2556,Selamectin,10uM,6h,A375,-0.26826612,2.6708e-16,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_5337,"Triazolothiadiazine, 22",10uM,6h,A549,-0.26814345,2.7584e-16,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_2836,Cymarin,10uM,6h,A375,-0.26805847,2.8207e-16,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_2928,Parthenolide,10uM,6h,A375,-0.26782757,2.9972e-16,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_137182,Sepantronium,0.12uM,24h,MCF7,-0.26713931,3.5903e-16,none,AI,entire_females,MCF7-24h-0.12uM
entire_females,LINCSCP_99492,Withaferin A,10uM,24h,HCC515,-0.26704206,3.683e-16,none,AI,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_105,Chloroxine,10uM,6h,A375,-0.26635085,4.4125e-16,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_155875,Adapalene,10uM,24h,PC3,-0.26631595,4.4529e-16,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2905,Bufalin,10uM,6h,A375,-0.26608929,4.7242e-16,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_160682,AMSACRINE,10uM,24h,PC3,-0.26521425,5.9328e-16,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_48081,Morin,10uM,24h,PC3,-0.26469691,6.7854e-16,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_66377,Wortmannin,10uM,6h,A375,-0.26468872,6.7998e-16,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_47351,Triamterene,10uM,24h,PC3,-0.26377804,8.6068e-16,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_79344,Alisertib,10uM,24h,A375,-0.26373899,8.694e-16,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_32634,Calmidazolium,10uM,6h,MCF7,-0.26369868,8.785e-16,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_76474,Ivacaftor (VX-770),10uM,24h,A375,-0.26354672,9.1364e-16,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_19015,Proscillaridin A,10uM,6h,HCC515,-0.26256563,1.17619e-15,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_244903,Phthalylsulfathiazole,10uM,6h,MCF7,-0.26228392,1.26443e-15,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_20417,Mocetinostat,10uM,6h,HCC515,-0.26228299,1.26473e-15,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_156242,Gemcitabine,3.33uM,24h,PC3,-0.26220455,1.29044e-15,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_7384,Isocycloheximide,10uM,6h,A549,-0.26207691,1.33339e-15,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_154338,Dabrafenib,10uM,24h,PC3,-0.26205652,1.3403800000000001e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_244124,Warfarin,10uM,6h,MCF7,-0.26204262,1.34516e-15,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_16763,QL-XII-47,10uM,6h,HA1E,-0.2616974,1.46954e-15,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_20361,Verrucarin A,10uM,6h,HCC515,-0.260855,1.8225e-15,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_16589,Withaferin-A,10uM,6h,HA1E,-0.26083016,1.83408e-15,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_154194,Irinotecan,10uM,24h,PC3,-0.26075994,1.86722e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_34702,Sarafloxacin,10uM,6h,MCF7,-0.26062999,1.9301e-15,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_44238,Alprostadil,10uM,24h,PC3,-0.26039629,2.04847e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_16462,Sepantronium,10uM,6h,HA1E,-0.26035605,2.06956e-15,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_5850,Cytarabine,10uM,6h,A549,-0.26024064,2.13124e-15,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_44926,O-Demethylated Adapalene,10uM,24h,PC3,-0.25998453,2.27464e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2546,Ivermectin,10uM,6h,A375,-0.25943474,2.61528e-15,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_79851,Menadione,10uM,24h,A375,-0.25921565,2.76458e-15,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_192864,Cyclosporine,10uM,6h,A549,-0.25906343,2.87321e-15,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_1206,"Carbazole, 9-(4-methylbenzoyl)-",10uM,24h,A375,-0.25878287,3.08454e-15,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_136691,Lacidipine,0.12uM,24h,MCF7,-0.25873521,3.12192e-15,none,AI,entire_females,MCF7-24h-0.12uM
entire_females,LINCSCP_44017,Digoxin,10uM,24h,PC3,-0.25733141,4.44688e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_44746,Mbcq,10uM,24h,PC3,-0.25727022,4.51576e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2487,vicriviroc,10uM,6h,A375,-0.25721684,4.57671e-15,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_16931,Lanacordin,10uM,6h,HA1E,-0.2570894,4.7255e-15,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_18653,Suloctidil,10uM,6h,HCC515,-0.25665078,5.27485e-15,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_18359,(+)-Camptothecin,10uM,6h,HCC515,-0.25641777,5.59174e-15,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_167546,Bardoxolone Methyl,10uM,24h,YAPC,-0.2558428,6.45591e-15,none,AI,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_214307,Vesamicol,10uM,24h,HCC515,-0.25578771,6.54529e-15,none,AI,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_2450,Alvespimycin,10uM,6h,A375,-0.25516935,7.63588e-15,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_153846,"Forskolin, NKH477",10uM,24h,PC3,-0.2550945,7.77946e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_7522,Omacetaxine Mepesuccinate,10uM,6h,A549,-0.25504477,7.87631e-15,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_47346,Pyrimethamine,10uM,24h,PC3,-0.254942,8.08021e-15,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_155625,Resminostat,3.33uM,24h,PC3,-0.25489571,8.17373e-15,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_70371,Rabusertib,10uM,24h,A375,-0.25476631,8.44088e-15,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_156667,Adarotene,3.33uM,24h,PC3,-0.25394084,1.035857e-14,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_1054,Kinetin Riboside,10uM,6h,A375,-0.25235998,1.529985e-14,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_154799,ITRACONAZOLE HYDROCHLORIDE,10uM,24h,PC3,-0.25223027,1.579551e-14,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_2195,Ispinesib,10uM,6h,A375,-0.25218254,1.598185e-14,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_211835,Fenretinide,10uM,6h,HA1E,-0.25199078,1.675242e-14,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_20557,QL-XII-47,10uM,6h,HCC515,-0.25171502,1.792495e-14,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_19182,Digitoxigenin,10uM,6h,HCC515,-0.25147186,1.902547e-14,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_4347,Phenamil,10uM,6h,A549,-0.25123783,2.014722e-14,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_2826,Puromycin Hydrochloride,10uM,6h,A375,-0.25116836,2.049253e-14,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_266276,Bisacodyl,10uM,24h,PC3,-0.24954253,3.045653e-14,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_153858,Perhexiline,10uM,24h,PC3,-0.248903,3.556599e-14,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_170268,Adarotene,10uM,24h,YAPC,-0.24888358,3.57336e-14,none,AI,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_45445,"Triazolothiadiazine, 31",10uM,24h,PC3,-0.24820058,4.214959e-14,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_47278,Lanacordin,10uM,24h,PC3,-0.24742408,5.08235e-14,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_34099,Prostratin,10uM,6h,MCF7,-0.24740617,5.104293e-14,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_9631,Omacetaxine Mepesuccinate,10uM,6h,A549,-0.24697164,5.666165e-14,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_674,Gossypol,10uM,24h,A375,-0.24689541,5.770814e-14,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_36365,Narciclasine,10uM,6h,MCF7,-0.24608752,7.003249e-14,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_161067,Pralatrexate,3.33uM,24h,PC3,-0.24511613,8.830283e-14,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_46513,Decitabine,10uM,24h,PC3,-0.24444998,1.0345786e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_3064,Lanacordin,10uM,6h,A375,-0.24422188,1.0921198e-13,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_76618,Aphidicolin,10uM,24h,A375,-0.24403323,1.1420719e-13,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_92769,Meisoindigo,10uM,24h,HA1E,-0.24281948,1.5214945e-13,none,AI,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_9811,Narciclasine,10uM,6h,A549,-0.24276214,1.5421946e-13,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_44387,Ouabain,10uM,24h,PC3,-0.24233791,1.7041561e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_6634,Ruxolitinib,10uM,6h,A549,-0.24192551,1.8775535e-13,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_34547,Felodipine,10uM,6h,MCF7,-0.24179527,1.9358261e-13,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_156666,Adarotene,10uM,24h,PC3,-0.24081247,2.4365767e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_20758,Iodoacetic acid,10uM,6h,HCC515,-0.24075858,2.4674351e-13,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_72782,Alectinib,10uM,24h,A375,-0.2398168,3.0729181e-13,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_154434,Latanoprost,10uM,24h,PC3,-0.23904038,3.6797414e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_46510,Entinostat,10uM,24h,PC3,-0.23899505,3.7185946e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_4726,Gossypol,10uM,6h,A549,-0.23893871,3.7674346e-13,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_169626,Dapivirine (TMC120),10uM,24h,YAPC,-0.23891075,3.7919122e-13,none,AI,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_161066,Pralatrexate,10uM,24h,PC3,-0.23889869,3.8025165e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_158187,Tacedinaline,10uM,24h,PC3,-0.23879151,3.8980401e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_179470,CHEBI:82814,10uM,6h,A375,-0.23878299,3.9057293e-13,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_243714,Sulfamethoxazole,10uM,6h,MCF7,-0.23856452,4.1081833e-13,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_1360,"Triazolothiadiazine, 25",10uM,24h,A375,-0.2385635,4.1091566e-13,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_2786,Piplartine,10uM,6h,A375,-0.23848098,4.1882836e-13,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_32308,Obatoclax,10uM,6h,MCF7,-0.23679022,6.1814166e-13,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_244754,Mephenytoin,10uM,6h,MCF7,-0.23656182,6.5136548e-13,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_244129,Fluoxetine,10uM,6h,MCF7,-0.23648524,6.6289238e-13,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_44404,Bufalin,10uM,24h,PC3,-0.23580077,7.7520056e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_44206,Digoxigenin,10uM,24h,PC3,-0.23566239,8.0007504e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_19078,Piplartine,10uM,6h,HCC515,-0.23557304,8.165491e-13,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_18126,Omacetaxine Mepesuccinate,10uM,6h,HCC515,-0.23502242,9.2565727e-13,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_153702,Lintitript,10uM,24h,PC3,-0.23474904,9.8501288e-13,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_121,Cycloheximide,10uM,6h,A375,-0.2346796,1.00067421e-12,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_78550,"Epothilone B (EPO906, Patupilone)",10uM,24h,A375,-0.23463308,1.01130366e-12,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_44071,Strophanthidin,10uM,24h,PC3,-0.23462614,1.01289677e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_161240,REGADENOSON,10uM,24h,PC3,-0.23436666,1.07433516e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_1280,Emetine,10uM,6h,A375,-0.23393843,1.18379878e-12,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_167216,Clofarabine,10uM,24h,YAPC,-0.23393734,1.18409123e-12,none,AI,entire_females,YAPC-24h-10uM
entire_females,LINCSCP_46072,Irinotecan,10uM,24h,PC3,-0.23354432,1.29415365e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_152810,Nicardipine,3.33uM,24h,PC3,-0.23345139,1.32160908e-12,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_18917,Diethylstilbestrol,10uM,24h,HCC515,-0.2333812,1.34272193e-12,none,AI,entire_females,HCC515-24h-10uM
entire_females,LINCSCP_151238,Withaferin A,3.33uM,24h,PC3,-0.23327082,1.37659413e-12,none,AI,entire_females,PC3-24h-3.33uM
entire_females,LINCSCP_273385,Fludarabine,10uM,24h,PC3,-0.2326244,1.59243657e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_6709,Plinabulin,10uM,6h,A549,-0.23251404,1.63245962e-12,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_44502,Coleoforsin,10uM,24h,PC3,-0.23228651,1.71811079e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_87854,Nilotinib,10uM,24h,HA1E,-0.23210116,1.79112396e-12,none,AI,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_46805,Oleoylethanolamide,10uM,24h,PC3,-0.23195754,1.84977975e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_427,Periplocymarin,10uM,6h,A375,-0.2308371,2.37671498e-12,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_20707,Lanacordin,10uM,6h,HCC515,-0.2300807,2.81283889e-12,none,AI,entire_females,HCC515-6h-10uM
entire_females,LINCSCP_6704,Pilaralisib,10uM,6h,A549,-0.229916,2.91771552e-12,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_9873,Withaferin A,10uM,6h,A549,-0.2294049,3.2681218e-12,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_5905,Flubendazole,10uM,6h,A549,-0.22937698,3.28840929e-12,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_70209,Mocetinostat,10uM,24h,A375,-0.22875246,3.77576106e-12,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_158367,Manumycin-A,10uM,24h,PC3,-0.22874292,3.78373298e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_47167,Prostratin,10uM,24h,PC3,-0.22870373,3.81663622e-12,none,AI,entire_females,PC3-24h-10uM
entire_females,LINCSCP_138076,Carfilzomib (PR-171),0.12uM,24h,MCF7,-0.22869954,3.82016743e-12,none,AI,entire_females,MCF7-24h-0.12uM
entire_females,LINCSCP_33753,Niclosamide,10uM,6h,MCF7,-0.22853397,3.96242283e-12,none,AI,entire_females,MCF7-6h-10uM
entire_females,LINCSCP_69954,Quizartinib,10uM,24h,A375,-0.22848899,4.00196384e-12,none,AI,entire_females,A375-24h-10uM
entire_females,LINCSCP_2211,Entinostat,10uM,6h,A375,-0.22835318,4.12368189e-12,none,AI,entire_females,A375-6h-10uM
entire_females,LINCSCP_91369,FAMPRIDINE,10uM,24h,HA1E,-0.22800213,4.4553553e-12,none,AI,entire_females,HA1E-24h-10uM
entire_females,LINCSCP_14803,Terfenadine,10uM,6h,HA1E,-0.22793864,4.51807342e-12,none,AI,entire_females,HA1E-6h-10uM
entire_females,LINCSCP_5573,"Triazolothiadiazine, 7",10uM,6h,A549,-0.22791602,4.54061876e-12,none,AI,entire_females,A549-6h-10uM
entire_females,LINCSCP_18541,Bemegride,10uM,24h,HCC515,-0.2272463,5.26055796e-12,none,AI,entire_females,HCC515-24h-10uM
